,date_pt,hour_pt,time_pt,var,value,site,vartype
10935,2014-08-26,5,2014-08-26 05:00:00,GPM,2.0,stream,Flow (GPM)
10936,2014-08-26,10,2014-08-26 10:00:00,GPM,1.1666666666666667,stream,Flow (GPM)
10937,2014-08-26,11,2014-08-26 11:00:00,GPM,1.5,stream,Flow (GPM)
10938,2014-08-26,12,2014-08-26 12:00:00,GPM,0.3333333333333333,stream,Flow (GPM)
10939,2014-08-26,13,2014-08-26 13:00:00,GPM,0.5,stream,Flow (GPM)
10940,2014-08-26,14,2014-08-26 14:00:00,GPM,0.6666666666666666,stream,Flow (GPM)
10941,2014-08-26,16,2014-08-26 16:00:00,GPM,1.0,stream,Flow (GPM)
10942,2014-08-26,17,2014-08-25 17:00:00,GPM,1.1666666666666667,stream,Flow (GPM)
10943,2014-08-27,8,2014-08-27 08:00:00,GPM,5.0,stream,Flow (GPM)
10944,2014-08-27,7,2014-08-27 07:00:00,GPM,5.166666666666667,stream,Flow (GPM)
10945,2014-08-27,9,2014-08-27 09:00:00,GPM,2.5,stream,Flow (GPM)
10946,2014-08-27,6,2014-08-27 06:00:00,GPM,3.6666666666666665,stream,Flow (GPM)
10947,2014-08-27,10,2014-08-27 10:00:00,GPM,2.3333333333333335,stream,Flow (GPM)
10948,2014-08-27,19,2014-08-26 19:00:00,GPM,1.3333333333333333,stream,Flow (GPM)
10949,2014-08-27,20,2014-08-26 20:00:00,GPM,1.8333333333333333,stream,Flow (GPM)
10950,2014-08-27,18,2014-08-26 18:00:00,GPM,2.1666666666666665,stream,Flow (GPM)
10951,2014-08-27,21,2014-08-26 21:00:00,GPM,2.3333333333333335,stream,Flow (GPM)
10952,2014-08-27,22,2014-08-26 22:00:00,GPM,2.5,stream,Flow (GPM)
10953,2014-08-27,23,2014-08-26 23:00:00,GPM,3.0,stream,Flow (GPM)
10954,2014-08-27,0,2014-08-27 00:00:00,GPM,1.0,stream,Flow (GPM)
10955,2014-08-27,1,2014-08-27 01:00:00,GPM,0.16666666666666666,stream,Flow (GPM)
10956,2014-08-27,2,2014-08-27 02:00:00,GPM,0.16666666666666666,stream,Flow (GPM)
10957,2014-08-27,3,2014-08-27 03:00:00,GPM,0.16666666666666666,stream,Flow (GPM)
10958,2014-08-27,4,2014-08-27 04:00:00,GPM,0.16666666666666666,stream,Flow (GPM)
10959,2014-08-27,5,2014-08-27 05:00:00,GPM,1.1666666666666667,stream,Flow (GPM)
10960,2014-08-27,11,2014-08-27 11:00:00,GPM,1.0,stream,Flow (GPM)
10961,2014-08-27,12,2014-08-27 12:00:00,GPM,0.8333333333333334,stream,Flow (GPM)
10962,2014-08-27,13,2014-08-27 13:00:00,GPM,1.0,stream,Flow (GPM)
10963,2014-08-27,14,2014-08-27 14:00:00,GPM,0.6666666666666666,stream,Flow (GPM)
10964,2014-08-27,15,2014-08-27 15:00:00,GPM,0.8333333333333334,stream,Flow (GPM)
10965,2014-08-27,16,2014-08-27 16:00:00,GPM,0.5,stream,Flow (GPM)
10966,2014-08-27,17,2014-08-26 17:00:00,GPM,1.1666666666666667,stream,Flow (GPM)
10967,2014-08-30,10,2014-08-30 10:00:00,GPM,3.5,stream,Flow (GPM)
10968,2014-08-30,11,2014-08-30 11:00:00,GPM,2.6666666666666665,stream,Flow (GPM)
10969,2014-08-30,12,2014-08-30 12:00:00,GPM,3.6666666666666665,stream,Flow (GPM)
10970,2014-08-30,9,2014-08-30 09:00:00,GPM,4.333333333333333,stream,Flow (GPM)
10971,2014-08-30,13,2014-08-30 13:00:00,GPM,2.0,stream,Flow (GPM)
10972,2014-08-30,8,2014-08-30 08:00:00,GPM,2.1666666666666665,stream,Flow (GPM)
10973,2014-08-30,19,2014-08-29 19:00:00,GPM,2.5,stream,Flow (GPM)
10974,2014-08-30,17,2014-08-29 17:00:00,GPM,1.6666666666666667,stream,Flow (GPM)
10975,2014-08-30,20,2014-08-29 20:00:00,GPM,1.6666666666666667,stream,Flow (GPM)
10976,2014-08-30,22,2014-08-29 22:00:00,GPM,1.6666666666666667,stream,Flow (GPM)
10977,2014-08-30,0,2014-08-30 00:00:00,GPM,0.6666666666666666,stream,Flow (GPM)
10978,2014-08-30,1,2014-08-30 01:00:00,GPM,0.5,stream,Flow (GPM)
10979,2014-08-30,2,2014-08-30 02:00:00,GPM,0.3333333333333333,stream,Flow (GPM)
10980,2014-08-30,3,2014-08-30 03:00:00,GPM,0.0,stream,Flow (GPM)
10981,2014-08-30,4,2014-08-30 04:00:00,GPM,0.0,stream,Flow (GPM)
10982,2014-08-30,5,2014-08-30 05:00:00,GPM,1.1666666666666667,stream,Flow (GPM)
10983,2014-08-30,6,2014-08-30 06:00:00,GPM,1.0,stream,Flow (GPM)
10984,2014-08-30,7,2014-08-30 07:00:00,GPM,1.3333333333333333,stream,Flow (GPM)
10985,2014-08-30,14,2014-08-30 14:00:00,GPM,2.1666666666666665,stream,Flow (GPM)
10986,2014-08-30,15,2014-08-30 15:00:00,GPM,1.3333333333333333,stream,Flow (GPM)
10987,2014-08-30,16,2014-08-30 16:00:00,GPM,1.8333333333333333,stream,Flow (GPM)
10988,2014-08-30,18,2014-08-29 18:00:00,GPM,1.1666666666666667,stream,Flow (GPM)
10989,2014-08-30,21,2014-08-29 21:00:00,GPM,1.6666666666666667,stream,Flow (GPM)
10990,2014-08-30,23,2014-08-29 23:00:00,GPM,1.1666666666666667,stream,Flow (GPM)
10991,2014-09-06,11,2014-09-06 11:00:00,GPM,5.166666666666667,stream,Flow (GPM)
10992,2014-09-06,12,2014-09-06 12:00:00,GPM,2.0,stream,Flow (GPM)
10993,2014-09-06,13,2014-09-06 13:00:00,GPM,2.6666666666666665,stream,Flow (GPM)
10994,2014-09-06,10,2014-09-06 10:00:00,GPM,3.5,stream,Flow (GPM)
10995,2014-09-06,14,2014-09-06 14:00:00,GPM,1.6666666666666667,stream,Flow (GPM)
10996,2014-09-06,9,2014-09-06 09:00:00,GPM,3.5,stream,Flow (GPM)
10997,2014-09-06,18,2014-09-05 18:00:00,GPM,2.3333333333333335,stream,Flow (GPM)
10998,2014-09-06,19,2014-09-05 19:00:00,GPM,2.0,stream,Flow (GPM)
10999,2014-09-06,20,2014-09-05 20:00:00,GPM,1.3333333333333333,stream,Flow (GPM)
11000,2014-09-06,0,2014-09-06 00:00:00,GPM,1.3333333333333333,stream,Flow (GPM)
11001,2014-09-06,1,2014-09-06 01:00:00,GPM,1.1666666666666667,stream,Flow (GPM)
11002,2014-09-06,2,2014-09-06 02:00:00,GPM,0.3333333333333333,stream,Flow (GPM)
11003,2014-09-06,3,2014-09-06 03:00:00,GPM,0.0,stream,Flow (GPM)
11004,2014-09-06,4,2014-09-06 04:00:00,GPM,0.0,stream,Flow (GPM)
11005,2014-09-06,5,2014-09-06 05:00:00,GPM,0.3333333333333333,stream,Flow (GPM)
11006,2014-09-06,6,2014-09-06 06:00:00,GPM,0.5,stream,Flow (GPM)
11007,2014-09-06,7,2014-09-06 07:00:00,GPM,1.3333333333333333,stream,Flow (GPM)
11008,2014-09-06,8,2014-09-06 08:00:00,GPM,3.1666666666666665,stream,Flow (GPM)
11009,2014-09-06,15,2014-09-06 15:00:00,GPM,1.3333333333333333,stream,Flow (GPM)
11010,2014-09-06,16,2014-09-06 16:00:00,GPM,2.0,stream,Flow (GPM)
11011,2014-09-06,17,2014-09-05 17:00:00,GPM,0.8333333333333334,stream,Flow (GPM)
11012,2014-09-06,21,2014-09-05 21:00:00,GPM,1.1666666666666667,stream,Flow (GPM)
11013,2014-09-06,22,2014-09-05 22:00:00,GPM,1.0,stream,Flow (GPM)
11014,2014-09-06,23,2014-09-05 23:00:00,GPM,1.1666666666666667,stream,Flow (GPM)
11015,2014-09-07,13,2014-09-07 13:00:00,GPM,3.1666666666666665,stream,Flow (GPM)
11016,2014-09-07,15,2014-09-07 15:00:00,GPM,1.3333333333333333,stream,Flow (GPM)
11017,2014-09-07,11,2014-09-07 11:00:00,GPM,3.3333333333333335,stream,Flow (GPM)
11018,2014-09-07,20,2014-09-06 20:00:00,GPM,2.1666666666666665,stream,Flow (GPM)
11019,2014-09-07,0,2014-09-07 00:00:00,GPM,2.3333333333333335,stream,Flow (GPM)
11020,2014-09-07,19,2014-09-06 19:00:00,GPM,2.8333333333333335,stream,Flow (GPM)
11021,2014-09-07,10,2014-09-07 10:00:00,GPM,3.3333333333333335,stream,Flow (GPM)
11022,2014-09-07,17,2014-09-06 17:00:00,GPM,1.6666666666666667,stream,Flow (GPM)
11023,2014-09-07,9,2014-09-07 09:00:00,GPM,2.8333333333333335,stream,Flow (GPM)
11024,2014-09-07,8,2014-09-07 08:00:00,GPM,3.3333333333333335,stream,Flow (GPM)
11025,2014-09-07,1,2014-09-07 01:00:00,GPM,0.5,stream,Flow (GPM)
11026,2014-09-07,2,2014-09-07 02:00:00,GPM,0.3333333333333333,stream,Flow (GPM)
11027,2014-09-07,3,2014-09-07 03:00:00,GPM,0.5,stream,Flow (GPM)
11028,2014-09-07,4,2014-09-07 04:00:00,GPM,0.16666666666666666,stream,Flow (GPM)
11029,2014-09-07,5,2014-09-07 05:00:00,GPM,0.6666666666666666,stream,Flow (GPM)
11030,2014-09-07,6,2014-09-07 06:00:00,GPM,0.6666666666666666,stream,Flow (GPM)
11031,2014-09-07,7,2014-09-07 07:00:00,GPM,0.6666666666666666,stream,Flow (GPM)
11032,2014-09-07,12,2014-09-07 12:00:00,GPM,2.5,stream,Flow (GPM)
11033,2014-09-07,14,2014-09-07 14:00:00,GPM,1.3333333333333333,stream,Flow (GPM)
11034,2014-09-07,16,2014-09-07 16:00:00,GPM,0.8333333333333334,stream,Flow (GPM)
11035,2014-09-07,18,2014-09-06 18:00:00,GPM,1.5,stream,Flow (GPM)
11036,2014-09-07,21,2014-09-06 21:00:00,GPM,1.0,stream,Flow (GPM)
11037,2014-09-07,22,2014-09-06 22:00:00,GPM,1.0,stream,Flow (GPM)
11038,2014-09-07,23,2014-09-06 23:00:00,GPM,1.1666666666666667,stream,Flow (GPM)
11039,2014-09-08,7,2014-09-08 07:00:00,GPM,5.833333333333333,stream,Flow (GPM)
11040,2014-09-08,8,2014-09-08 08:00:00,GPM,4.833333333333333,stream,Flow (GPM)
11041,2014-09-08,9,2014-09-08 09:00:00,GPM,1.8333333333333333,stream,Flow (GPM)
11042,2014-09-08,18,2014-09-07 18:00:00,GPM,2.8333333333333335,stream,Flow (GPM)
11043,2014-09-08,20,2014-09-07 20:00:00,GPM,2.8333333333333335,stream,Flow (GPM)
11044,2014-09-08,21,2014-09-07 21:00:00,GPM,3.0,stream,Flow (GPM)
11045,2014-09-08,19,2014-09-07 19:00:00,GPM,2.6666666666666665,stream,Flow (GPM)
11046,2014-09-08,22,2014-09-07 22:00:00,GPM,2.5,stream,Flow (GPM)
11047,2014-09-08,6,2014-09-08 06:00:00,GPM,2.8333333333333335,stream,Flow (GPM)
11048,2014-09-08,17,2014-09-07 17:00:00,GPM,2.1666666666666665,stream,Flow (GPM)
11049,2014-09-08,5,2014-09-08 05:00:00,GPM,1.6666666666666667,stream,Flow (GPM)
11050,2014-09-08,0,2014-09-08 00:00:00,GPM,1.5,stream,Flow (GPM)
11051,2014-09-08,1,2014-09-08 01:00:00,GPM,0.6666666666666666,stream,Flow (GPM)
11052,2014-09-08,2,2014-09-08 02:00:00,GPM,0.16666666666666666,stream,Flow (GPM)
11053,2014-09-08,3,2014-09-08 03:00:00,GPM,0.0,stream,Flow (GPM)
11054,2014-09-08,4,2014-09-08 04:00:00,GPM,0.16666666666666666,stream,Flow (GPM)
11055,2014-09-08,10,2014-09-08 10:00:00,GPM,1.5,stream,Flow (GPM)
11056,2014-09-08,11,2014-09-08 11:00:00,GPM,1.6666666666666667,stream,Flow (GPM)
11057,2014-09-08,12,2014-09-08 12:00:00,GPM,0.5,stream,Flow (GPM)
11058,2014-09-08,13,2014-09-08 13:00:00,GPM,0.8333333333333334,stream,Flow (GPM)
11059,2014-09-08,14,2014-09-08 14:00:00,GPM,0.5,stream,Flow (GPM)
11060,2014-09-08,15,2014-09-08 15:00:00,GPM,1.1666666666666667,stream,Flow (GPM)
11061,2014-09-08,16,2014-09-08 16:00:00,GPM,1.0,stream,Flow (GPM)
11062,2014-09-08,23,2014-09-07 23:00:00,GPM,1.0,stream,Flow (GPM)
11063,2014-09-18,8,2014-09-18 08:00:00,GPM,4.833333333333333,stream,Flow (GPM)
11064,2014-09-18,7,2014-09-18 07:00:00,GPM,6.333333333333333,stream,Flow (GPM)
11065,2014-09-18,18,2014-09-17 18:00:00,GPM,3.0,stream,Flow (GPM)
11066,2014-09-18,20,2014-09-17 20:00:00,GPM,2.6666666666666665,stream,Flow (GPM)
11067,2014-09-18,21,2014-09-17 21:00:00,GPM,3.1666666666666665,stream,Flow (GPM)
11068,2014-09-18,22,2014-09-17 22:00:00,GPM,1.3333333333333333,stream,Flow (GPM)
11069,2014-09-18,6,2014-09-18 06:00:00,GPM,2.8333333333333335,stream,Flow (GPM)
11070,2014-09-18,23,2014-09-17 23:00:00,GPM,1.6666666666666667,stream,Flow (GPM)
11071,2014-09-18,5,2014-09-18 05:00:00,GPM,2.0,stream,Flow (GPM)
11072,2014-09-18,0,2014-09-18 00:00:00,GPM,1.3333333333333333,stream,Flow (GPM)
11073,2014-09-18,1,2014-09-18 01:00:00,GPM,0.5,stream,Flow (GPM)
11074,2014-09-18,2,2014-09-18 02:00:00,GPM,0.5,stream,Flow (GPM)
11075,2014-09-18,3,2014-09-18 03:00:00,GPM,0.0,stream,Flow (GPM)
11076,2014-09-18,4,2014-09-18 04:00:00,GPM,0.5,stream,Flow (GPM)
11077,2014-09-18,9,2014-09-18 09:00:00,GPM,1.8333333333333333,stream,Flow (GPM)
11078,2014-09-18,10,2014-09-18 10:00:00,GPM,1.1666666666666667,stream,Flow (GPM)
11079,2014-09-18,11,2014-09-18 11:00:00,GPM,1.3333333333333333,stream,Flow (GPM)
11080,2014-09-18,12,2014-09-18 12:00:00,GPM,1.1666666666666667,stream,Flow (GPM)
11081,2014-09-18,13,2014-09-18 13:00:00,GPM,1.0,stream,Flow (GPM)
11082,2014-09-18,14,2014-09-18 14:00:00,GPM,0.16666666666666666,stream,Flow (GPM)
11083,2014-09-18,15,2014-09-18 15:00:00,GPM,1.0,stream,Flow (GPM)
11084,2014-09-18,16,2014-09-18 16:00:00,GPM,1.1666666666666667,stream,Flow (GPM)
11085,2014-09-18,17,2014-09-17 17:00:00,GPM,2.0,stream,Flow (GPM)
11086,2014-09-18,19,2014-09-17 19:00:00,GPM,1.3333333333333333,stream,Flow (GPM)
11087,2014-09-19,8,2014-09-19 08:00:00,GPM,4.166666666666667,stream,Flow (GPM)
11088,2014-09-19,9,2014-09-19 09:00:00,GPM,2.0,stream,Flow (GPM)
11089,2014-09-19,7,2014-09-19 07:00:00,GPM,4.833333333333333,stream,Flow (GPM)
11090,2014-09-19,10,2014-09-19 10:00:00,GPM,2.3333333333333335,stream,Flow (GPM)
11091,2014-09-19,11,2014-09-19 11:00:00,GPM,2.0,stream,Flow (GPM)
11092,2014-09-19,14,2014-09-19 14:00:00,GPM,2.3333333333333335,stream,Flow (GPM)
11093,2014-09-19,19,2014-09-18 19:00:00,GPM,3.0,stream,Flow (GPM)
11094,2014-09-19,21,2014-09-18 21:00:00,GPM,2.5,stream,Flow (GPM)
11095,2014-09-19,18,2014-09-18 18:00:00,GPM,2.3333333333333335,stream,Flow (GPM)
11096,2014-09-19,23,2014-09-18 23:00:00,GPM,2.0,stream,Flow (GPM)
11097,2014-09-19,0,2014-09-19 00:00:00,GPM,0.8333333333333334,stream,Flow (GPM)
11098,2014-09-19,1,2014-09-19 01:00:00,GPM,0.3333333333333333,stream,Flow (GPM)
11099,2014-09-19,2,2014-09-19 02:00:00,GPM,0.16666666666666666,stream,Flow (GPM)
11100,2014-09-19,3,2014-09-19 03:00:00,GPM,0.0,stream,Flow (GPM)
11101,2014-09-19,4,2014-09-19 04:00:00,GPM,0.3333333333333333,stream,Flow (GPM)
11102,2014-09-19,5,2014-09-19 05:00:00,GPM,1.6666666666666667,stream,Flow (GPM)
11103,2014-09-19,6,2014-09-19 06:00:00,GPM,1.5,stream,Flow (GPM)
11104,2014-09-19,12,2014-09-19 12:00:00,GPM,0.8333333333333334,stream,Flow (GPM)
11105,2014-09-19,13,2014-09-19 13:00:00,GPM,0.8333333333333334,stream,Flow (GPM)
11106,2014-09-19,15,2014-09-19 15:00:00,GPM,0.6666666666666666,stream,Flow (GPM)
11107,2014-09-19,16,2014-09-19 16:00:00,GPM,1.1666666666666667,stream,Flow (GPM)
11108,2014-09-19,17,2014-09-18 17:00:00,GPM,1.3333333333333333,stream,Flow (GPM)
11109,2014-09-19,20,2014-09-18 20:00:00,GPM,1.6666666666666667,stream,Flow (GPM)
11110,2014-09-19,22,2014-09-18 22:00:00,GPM,0.8333333333333334,stream,Flow (GPM)
11111,2014-09-20,16,2014-09-20 16:00:00,GPM,3.3333333333333335,stream,Flow (GPM)
11112,2014-09-20,11,2014-09-20 11:00:00,GPM,4.333333333333333,stream,Flow (GPM)
11113,2014-09-20,15,2014-09-20 15:00:00,GPM,2.3333333333333335,stream,Flow (GPM)
11114,2014-09-20,12,2014-09-20 12:00:00,GPM,3.3333333333333335,stream,Flow (GPM)
11115,2014-09-20,10,2014-09-20 10:00:00,GPM,3.5,stream,Flow (GPM)
11116,2014-09-20,13,2014-09-20 13:00:00,GPM,2.5,stream,Flow (GPM)
11117,2014-09-20,14,2014-09-20 14:00:00,GPM,3.0,stream,Flow (GPM)
11118,2014-09-20,18,2014-09-19 18:00:00,GPM,3.8333333333333335,stream,Flow (GPM)
11119,2014-09-20,9,2014-09-20 09:00:00,GPM,2.5,stream,Flow (GPM)
11120,2014-09-20,19,2014-09-19 19:00:00,GPM,1.8333333333333333,stream,Flow (GPM)
11121,2014-09-20,8,2014-09-20 08:00:00,GPM,4.0,stream,Flow (GPM)
11122,2014-09-20,0,2014-09-20 00:00:00,GPM,0.6666666666666666,stream,Flow (GPM)
11123,2014-09-20,1,2014-09-20 01:00:00,GPM,0.8333333333333334,stream,Flow (GPM)
11124,2014-09-20,2,2014-09-20 02:00:00,GPM,0.16666666666666666,stream,Flow (GPM)
11125,2014-09-20,3,2014-09-20 03:00:00,GPM,0.3333333333333333,stream,Flow (GPM)
11126,2014-09-20,4,2014-09-20 04:00:00,GPM,0.16666666666666666,stream,Flow (GPM)
11127,2014-09-20,5,2014-09-20 05:00:00,GPM,0.16666666666666666,stream,Flow (GPM)
11128,2014-09-20,6,2014-09-20 06:00:00,GPM,0.16666666666666666,stream,Flow (GPM)
11129,2014-09-20,7,2014-09-20 07:00:00,GPM,0.6666666666666666,stream,Flow (GPM)
11130,2014-09-20,17,2014-09-19 17:00:00,GPM,1.6666666666666667,stream,Flow (GPM)
11131,2014-09-20,20,2014-09-19 20:00:00,GPM,1.6666666666666667,stream,Flow (GPM)
11132,2014-09-20,21,2014-09-19 21:00:00,GPM,2.0,stream,Flow (GPM)
11133,2014-09-20,22,2014-09-19 22:00:00,GPM,1.0,stream,Flow (GPM)
11134,2014-09-20,23,2014-09-19 23:00:00,GPM,1.0,stream,Flow (GPM)
11135,2014-09-21,13,2014-09-21 13:00:00,GPM,3.5,stream,Flow (GPM)
11136,2014-09-21,14,2014-09-21 14:00:00,GPM,3.1666666666666665,stream,Flow (GPM)
11137,2014-09-21,12,2014-09-21 12:00:00,GPM,2.6666666666666665,stream,Flow (GPM)
11138,2014-09-21,11,2014-09-21 11:00:00,GPM,5.166666666666667,stream,Flow (GPM)
11139,2014-09-21,15,2014-09-21 15:00:00,GPM,1.1666666666666667,stream,Flow (GPM)
11140,2014-09-21,19,2014-09-20 19:00:00,GPM,2.5,stream,Flow (GPM)
11141,2014-09-21,10,2014-09-21 10:00:00,GPM,3.8333333333333335,stream,Flow (GPM)
11142,2014-09-21,16,2014-09-21 16:00:00,GPM,1.3333333333333333,stream,Flow (GPM)
11143,2014-09-21,20,2014-09-20 20:00:00,GPM,1.5,stream,Flow (GPM)
11144,2014-09-21,9,2014-09-21 09:00:00,GPM,3.3333333333333335,stream,Flow (GPM)
11145,2014-09-21,21,2014-09-20 21:00:00,GPM,2.1666666666666665,stream,Flow (GPM)
11146,2014-09-21,8,2014-09-21 08:00:00,GPM,3.0,stream,Flow (GPM)
11147,2014-09-21,0,2014-09-21 00:00:00,GPM,0.8333333333333334,stream,Flow (GPM)
11148,2014-09-21,1,2014-09-21 01:00:00,GPM,0.8333333333333334,stream,Flow (GPM)
11149,2014-09-21,2,2014-09-21 02:00:00,GPM,0.3333333333333333,stream,Flow (GPM)
11150,2014-09-21,3,2014-09-21 03:00:00,GPM,0.5,stream,Flow (GPM)
11151,2014-09-21,4,2014-09-21 04:00:00,GPM,0.16666666666666666,stream,Flow (GPM)
11152,2014-09-21,5,2014-09-21 05:00:00,GPM,0.3333333333333333,stream,Flow (GPM)
11153,2014-09-21,6,2014-09-21 06:00:00,GPM,0.5,stream,Flow (GPM)
11154,2014-09-21,7,2014-09-21 07:00:00,GPM,0.8333333333333334,stream,Flow (GPM)
11155,2014-09-21,17,2014-09-20 17:00:00,GPM,1.1666666666666667,stream,Flow (GPM)
11156,2014-09-21,18,2014-09-20 18:00:00,GPM,1.1666666666666667,stream,Flow (GPM)
11157,2014-09-21,22,2014-09-20 22:00:00,GPM,1.3333333333333333,stream,Flow (GPM)
11158,2014-09-21,23,2014-09-20 23:00:00,GPM,0.6666666666666666,stream,Flow (GPM)
11159,2014-09-30,9,2014-09-30 09:00:00,GPM,2.6666666666666665,stream,Flow (GPM)
11160,2014-09-30,8,2014-09-30 08:00:00,GPM,4.666666666666667,stream,Flow (GPM)
11161,2014-09-30,7,2014-09-30 07:00:00,GPM,6.166666666666667,stream,Flow (GPM)
11162,2014-09-30,6,2014-09-30 06:00:00,GPM,4.666666666666667,stream,Flow (GPM)
11163,2014-09-30,11,2014-09-30 11:00:00,GPM,2.3333333333333335,stream,Flow (GPM)
11164,2014-09-30,21,2014-09-29 21:00:00,GPM,2.6666666666666665,stream,Flow (GPM)
11165,2014-09-30,20,2014-09-29 20:00:00,GPM,3.1666666666666665,stream,Flow (GPM)
11166,2014-09-30,19,2014-09-29 19:00:00,GPM,2.3333333333333335,stream,Flow (GPM)
11167,2014-09-30,22,2014-09-29 22:00:00,GPM,3.8333333333333335,stream,Flow (GPM)
11168,2014-09-30,18,2014-09-29 18:00:00,GPM,2.0,stream,Flow (GPM)
11169,2014-09-30,17,2014-09-29 17:00:00,GPM,1.6666666666666667,stream,Flow (GPM)
11170,2014-09-30,15,2014-09-30 15:00:00,GPM,1.1666666666666667,stream,Flow (GPM)
11171,2014-09-30,0,2014-09-30 00:00:00,GPM,0.6666666666666666,stream,Flow (GPM)
11172,2014-09-30,1,2014-09-30 01:00:00,GPM,0.3333333333333333,stream,Flow (GPM)
11173,2014-09-30,2,2014-09-30 02:00:00,GPM,0.0,stream,Flow (GPM)
11174,2014-09-30,3,2014-09-30 03:00:00,GPM,0.0,stream,Flow (GPM)
11175,2014-09-30,4,2014-09-30 04:00:00,GPM,0.3333333333333333,stream,Flow (GPM)
11176,2014-09-30,5,2014-09-30 05:00:00,GPM,1.5,stream,Flow (GPM)
11177,2014-09-30,10,2014-09-30 10:00:00,GPM,0.8333333333333334,stream,Flow (GPM)
11178,2014-09-30,12,2014-09-30 12:00:00,GPM,1.1666666666666667,stream,Flow (GPM)
11179,2014-09-30,13,2014-09-30 13:00:00,GPM,0.5,stream,Flow (GPM)
11180,2014-09-30,14,2014-09-30 14:00:00,GPM,1.1666666666666667,stream,Flow (GPM)
11181,2014-09-30,16,2014-09-30 16:00:00,GPM,1.5,stream,Flow (GPM)
11182,2014-09-30,23,2014-09-29 23:00:00,GPM,2.0,stream,Flow (GPM)
11183,2014-10-01,8,2014-10-01 08:00:00,GPM,5.166666666666667,stream,Flow (GPM)
11184,2014-10-01,7,2014-10-01 07:00:00,GPM,4.0,stream,Flow (GPM)
11185,2014-10-01,21,2014-09-30 21:00:00,GPM,3.1666666666666665,stream,Flow (GPM)
11186,2014-10-01,20,2014-09-30 20:00:00,GPM,3.8333333333333335,stream,Flow (GPM)
11187,2014-10-01,22,2014-09-30 22:00:00,GPM,2.5,stream,Flow (GPM)
11188,2014-10-01,6,2014-10-01 06:00:00,GPM,3.5,stream,Flow (GPM)
11189,2014-10-01,19,2014-09-30 19:00:00,GPM,2.0,stream,Flow (GPM)
11190,2014-10-01,18,2014-09-30 18:00:00,GPM,2.3333333333333335,stream,Flow (GPM)
11191,2014-10-01,17,2014-09-30 17:00:00,GPM,2.1666666666666665,stream,Flow (GPM)
11192,2014-10-01,0,2014-10-01 00:00:00,GPM,1.0,stream,Flow (GPM)
11193,2014-10-01,1,2014-10-01 01:00:00,GPM,0.0,stream,Flow (GPM)
11194,2014-10-01,2,2014-10-01 02:00:00,GPM,0.16666666666666666,stream,Flow (GPM)
11195,2014-10-01,3,2014-10-01 03:00:00,GPM,0.16666666666666666,stream,Flow (GPM)
11196,2014-10-01,4,2014-10-01 04:00:00,GPM,0.6666666666666666,stream,Flow (GPM)
11197,2014-10-01,5,2014-10-01 05:00:00,GPM,1.0,stream,Flow (GPM)
11198,2014-10-01,9,2014-10-01 09:00:00,GPM,4.0,stream,Flow (GPM)
11199,2014-10-01,10,2014-10-01 10:00:00,GPM,1.1666666666666667,stream,Flow (GPM)
11200,2014-10-01,11,2014-10-01 11:00:00,GPM,1.5,stream,Flow (GPM)
11201,2014-10-01,12,2014-10-01 12:00:00,GPM,1.1666666666666667,stream,Flow (GPM)
11202,2014-10-01,13,2014-10-01 13:00:00,GPM,0.6666666666666666,stream,Flow (GPM)
11203,2014-10-01,14,2014-10-01 14:00:00,GPM,1.0,stream,Flow (GPM)
11204,2014-10-01,15,2014-10-01 15:00:00,GPM,0.8333333333333334,stream,Flow (GPM)
11205,2014-10-01,16,2014-10-01 16:00:00,GPM,0.3333333333333333,stream,Flow (GPM)
11206,2014-10-01,23,2014-09-30 23:00:00,GPM,0.8333333333333334,stream,Flow (GPM)
11207,2014-10-02,8,2014-10-02 08:00:00,GPM,5.0,stream,Flow (GPM)
11208,2014-10-02,9,2014-10-02 09:00:00,GPM,3.6666666666666665,stream,Flow (GPM)
11209,2014-10-02,10,2014-10-02 10:00:00,GPM,2.5,stream,Flow (GPM)
11210,2014-10-02,12,2014-10-02 12:00:00,GPM,2.0,stream,Flow (GPM)
11211,2014-10-02,11,2014-10-02 11:00:00,GPM,1.5,stream,Flow (GPM)
11212,2014-10-02,7,2014-10-02 07:00:00,GPM,5.5,stream,Flow (GPM)
11213,2014-10-02,21,2014-10-01 21:00:00,GPM,2.6666666666666665,stream,Flow (GPM)
11214,2014-10-02,6,2014-10-02 06:00:00,GPM,3.1666666666666665,stream,Flow (GPM)
11215,2014-10-02,20,2014-10-01 20:00:00,GPM,2.1666666666666665,stream,Flow (GPM)
11216,2014-10-02,22,2014-10-01 22:00:00,GPM,1.1666666666666667,stream,Flow (GPM)
11217,2014-10-02,23,2014-10-01 23:00:00,GPM,1.5,stream,Flow (GPM)
11218,2014-10-02,0,2014-10-02 00:00:00,GPM,1.1666666666666667,stream,Flow (GPM)
11219,2014-10-02,1,2014-10-02 01:00:00,GPM,0.5,stream,Flow (GPM)
11220,2014-10-02,2,2014-10-02 02:00:00,GPM,0.0,stream,Flow (GPM)
11221,2014-10-02,3,2014-10-02 03:00:00,GPM,0.0,stream,Flow (GPM)
11222,2014-10-02,4,2014-10-02 04:00:00,GPM,0.3333333333333333,stream,Flow (GPM)
11223,2014-10-02,5,2014-10-02 05:00:00,GPM,1.3333333333333333,stream,Flow (GPM)
