,dates,value,timestep_sum,peak_volumes,peak_hours,peak_norm,site
70,2020-01-31,8902.696000000002,24,2653.156,7,0.2980171399764745,block11
71,2020-02-01,9081.468,24,2562.648,11,0.2821843340746232,block11
72,2020-02-04,9893.856,24,2953.1040000000003,7,0.29847857094342184,block11
73,2020-02-05,9474.168,24,2880.5480000000002,7,0.30404231801673776,block11
74,2020-02-06,10067.331999999999,24,3092.9799999999996,8,0.30722936325135597,block11
75,2020-02-07,9768.132,24,3151.324,7,0.3226127574852592,block11
76,2020-02-08,10133.903999999999,24,3270.256,10,0.3227044582226159,block11
77,2020-02-11,9691.087999999998,24,3168.5280000000002,7,0.3269527631985181,block11
78,2020-02-12,10074.064,24,3149.08,21,0.3125928125928126,block11
79,2020-02-13,10121.936,24,3140.8520000000003,20,0.3103015075376885,block11
80,2020-02-14,10069.576000000001,24,2862.596,7,0.2842816817709107,block11
81,2020-02-15,9950.627,24,2857.343,11,0.2871520558453251,block11
82,2020-02-18,10156.344000000001,24,3312.144,20,0.3261157755192223,block11
83,2020-02-19,10150.359999999999,24,3197.7000000000003,20,0.31503316138540904,block11
84,2020-02-20,10002.256000000001,24,3119.16,7,0.3118456476218964,block11
85,2020-02-21,9207.661000000002,24,3172.268,7,0.3445248472983529,block11
86,2020-02-22,10230.223999999997,24,2802.584,11,0.27395138170972605,block11
87,2020-02-25,10181.028,24,3129.632,7,0.3073984277422673,block11
88,2020-02-26,9916.892,24,2970.308,7,0.2995200512418609,block11
89,2020-02-27,10854.050000000001,24,3199.944,20,0.2948156678843381,block11
90,2020-02-28,9593.268,24,3339.82,7,0.3481420512801269,block11
91,2020-02-29,10490.700000000003,24,2810.984,9,0.26795008912655965,block11
92,2020-03-03,10234.884,24,3010.7,20,0.2941606372871446,block11
93,2020-03-04,10683.684,24,3025.66,20,0.2832038087236575,block11
94,2020-03-05,10478.732000000004,24,2974.0480000000002,19,0.2838175458633735,block11
95,2020-03-06,10681.44,24,2719.7279999999996,18,0.2546218487394958,block11
96,2020-03-07,11230.472000000002,24,3229.864,10,0.2875982416411349,block11
97,2020-03-10,10292.480000000001,24,3211.1639999999998,20,0.31199127906976737,block11
98,2020-03-11,10521.368,24,2700.2799999999997,20,0.25664723446608845,block11
99,2020-03-12,10715.848,24,2798.2680000000005,21,0.2611336032388664,block11
100,2020-03-13,9684.355999999998,24,2420.5280000000002,18,0.24994207152236045,block11
101,2020-03-14,11268.619999999999,24,2873.068,11,0.2549618320610687,block11
102,2020-03-17,10694.904,24,3002.472,19,0.2807385648342426,block11
103,2020-03-18,10678.448000000002,24,3006.9600000000005,20,0.28159148220790137,block11
104,2020-03-19,10784.626,24,2984.5200000000004,20,0.2767383866626437,block11
105,2020-03-20,10663.488000000001,24,2938.1440000000002,20,0.27553310886644217,block11
106,2020-03-21,11259.644,24,3227.62,18,0.28665382315817445,block11
107,2020-03-24,10386.874999999998,24,3218.791,19,0.3098902220350202,block11
108,2020-03-25,10601.223999999998,24,2861.8480000000004,21,0.2699544882741843,block11
109,2020-03-26,10322.4,24,3025.66,19,0.2931159420289855,block11
110,2020-03-27,9780.848,24,2603.04,18,0.2661364331599878,block11
111,2020-03-28,11220.0,24,3255.2959999999994,11,0.2901333333333333,block11
112,2020-03-31,10414.403999999999,24,3012.944,20,0.28930546577605404,block11
113,2020-04-01,10449.56,24,2987.512,20,0.2858983536148891,block11
114,2020-04-02,10650.023999999998,24,2864.092,20,0.26892822025565394,block11
115,2020-04-03,9563.928000000002,24,2431.0,18,0.2541842640387924,block11
116,2020-04-04,11614.196000000002,24,3380.212,12,0.2910414117343981,block11
117,2020-04-07,11354.635,24,3430.328,20,0.3021081699235598,block11
118,2020-04-08,10270.788000000002,24,2944.8759999999997,19,0.2867234724346369,block11
119,2020-04-09,10216.932,24,3101.2080000000005,19,0.3035361300241599,block11
120,2020-04-10,10087.527999999998,24,2590.324,19,0.25678481388106184,block11
121,2020-04-11,10979.892,24,3170.024,12,0.2887117651066149,block11
122,2020-04-14,10563.422,24,3413.872,20,0.32317860632662404,block11
123,2020-04-15,10234.884,24,2757.876,19,0.2694584520938391,block11
124,2020-04-16,10276.024,24,3143.844,20,0.3059397292182268,block11
125,2020-04-17,9779.352,24,2316.556,19,0.2368823619397277,block11
126,2020-04-18,10614.12,24,3195.456,13,0.3010570824524313,block11
