,dates,value,Hour,WeekDay,timestep_sum,peak_volumes,peak_hours,peak_norm,site
50,2019-05-29,1581.7083333333333,276,96,24,335.10399999999964,22,0.22068965517241357,ejames
51,2019-05-30,1733.6333333333341,276,120,24,349.3160000000004,22,0.20988915380030393,ejames
52,2019-05-31,1597.3052083333334,276,144,24,307.428,10,0.20048610517844834,ejames
53,2019-06-01,1477.3000000000002,276,168,24,296.20799999999997,17,0.20886075949367083,ejames
54,2019-06-19,1232.6416666666676,276,96,24,302.93999999999994,8,0.25600505689001246,ejames
55,2019-06-20,1245.1083333333327,276,120,24,365.7719999999994,10,0.3060075093867331,ejames
56,2019-06-21,1136.0250000000003,276,144,24,281.996,9,0.25857338820301773,ejames
57,2019-06-22,1182.7749999999999,276,168,24,252.0759999999996,10,0.222002635046113,ejames
58,2019-06-25,1464.807291666668,276,72,24,335.10400000000016,8,0.23830210885248693,ejames
59,2019-06-26,1676.7666666666657,276,96,24,341.088,22,0.21189591078066927,ejames
60,2019-06-27,1367.4375,276,120,24,302.1920000000004,10,0.23019943019943048,ejames
61,2019-06-28,1623.7968749999998,276,144,24,688.9079999999994,11,0.44193489410428843,ejames
62,2019-06-29,1148.4916666666666,276,168,24,328.3719999999996,11,0.2978290366350065,ejames
63,2019-07-02,1446.9124999999992,276,72,24,356.0479999999998,11,0.25632740980075386,ejames
64,2019-07-03,981.7520833333341,276,96,24,190.74000000000044,9,0.2023805229171489,ejames
65,2019-07-05,1151.6083333333336,276,144,24,231.132,9,0.20906630581867386,ejames
66,2019-07-06,1038.6291666666662,276,168,24,240.8559999999998,10,0.24156039009752434,ejames
67,2019-07-09,998.8916666666663,276,72,24,234.87199999999982,9,0.24492979719188757,ejames
68,2019-07-10,1111.8708333333334,276,96,24,290.2240000000002,10,0.2718990889978979,ejames
69,2019-07-11,1200.6958333333334,276,120,24,334.356,9,0.2900713822193381,ejames
70,2019-07-12,1059.666666666667,276,144,24,230.384,11,0.22647058823529403,ejames
71,2019-07-13,959.1541666666667,276,168,24,241.60399999999996,10,0.2623883021933387,ejames
72,2019-07-16,1358.1010416666672,276,72,24,342.59700000000004,11,0.26277269809177484,ejames
73,2019-07-17,1094.7291666666667,276,96,24,298.452,12,0.28398576512455515,ejames
74,2019-07-18,952.9208333333332,276,120,24,279.004,9,0.30498773507767785,ejames
75,2019-07-19,1156.2833333333326,276,144,24,293.2159999999998,8,0.2641509433962264,ejames
76,2019-07-20,1195.241666666667,276,168,24,277.5079999999998,10,0.24185136897001278,ejames
77,2019-07-23,1161.7375000000006,276,72,24,311.16800000000035,10,0.279007377598927,ejames
78,2019-07-24,1036.2916666666665,276,96,24,262.548,10,0.26390977443609026,ejames
79,2019-07-25,1332.374999999999,276,120,24,255.8159999999998,12,0.2,ejames
80,2019-07-26,1243.55,276,144,24,293.2159999999998,9,0.24561403508771915,ejames
81,2019-07-27,1263.0291666666667,276,168,24,246.84,10,0.20357803824799506,ejames
82,2019-07-30,1227.9406249999993,276,72,24,342.58399999999983,10,0.29061530017653203,ejames
83,2019-07-31,1406.3958333333328,276,96,24,282.74399999999997,8,0.20941828254847653,ejames
84,2019-08-01,1096.2874999999997,276,120,24,298.452,9,0.2835820895522389,ejames
85,2019-08-02,1113.430208333333,276,144,24,258.0610000000002,9,0.2414282814088971,ejames
86,2019-08-03,1072.133333333334,276,168,24,288.7280000000004,10,0.28052325581395376,ejames
87,2019-08-06,1144.5958333333338,276,72,24,252.07600000000002,11,0.22940776038121166,ejames
88,2019-08-07,1056.55,276,96,24,233.37599999999998,7,0.23008849557522124,ejames
89,2019-08-08,1205.3604166666662,276,120,24,239.3620000000002,9,0.20685548755299704,ejames
90,2019-08-09,1157.037499999999,276,144,24,225.14799999999963,13,0.20269798227513497,ejames
91,2019-08-10,1173.4250000000002,276,168,24,334.356,10,0.29681274900398397,ejames
92,2019-08-13,1141.4666666666674,276,72,24,222.90400000000022,7,0.20341519682280118,ejames
93,2019-08-14,1131.35,276,96,24,226.64399999999983,22,0.20867768595041306,ejames
94,2019-08-15,1259.9125,276,120,24,252.8239999999998,8,0.20902906617192316,ejames
95,2019-08-16,1192.904166666666,276,144,24,270.7759999999998,8,0.2364467668190725,ejames
96,2019-08-17,1189.0083333333334,276,168,24,305.18399999999986,11,0.2673656618610746,ejames
97,2019-08-20,1188.2291666666672,276,72,24,264.0440000000004,18,0.2314754098360658,ejames
98,2019-08-21,1333.933333333332,276,96,24,250.5799999999998,10,0.195677570093458,ejames
99,2019-08-22,1134.4406250000002,276,120,24,201.2119999999998,10,0.18475698834686308,ejames
100,2019-08-23,1266.926041666668,276,144,24,269.2800000000006,19,0.221402031985227,ejames
101,2019-08-24,1208.4875000000006,276,168,24,376.2439999999998,18,0.32430689877498353,ejames
102,2019-08-27,1296.5333333333333,276,72,24,270.0280000000002,11,0.21694711538461553,ejames
103,2019-08-28,1078.3802083333335,276,96,24,221.408,9,0.21387014668025442,ejames
104,2019-08-29,1079.9645833333332,276,120,24,228.888,12,0.2207711286828465,ejames
105,2019-08-30,1122.7927083333336,276,144,24,329.1200000000004,10,0.3053398287937169,ejames
106,2019-08-31,1014.4760416666667,276,168,24,296.9569999999998,11,0.30491622830751075,ejames
107,2019-09-03,1044.8364583333332,276,72,24,207.944,9,0.2073131460964286,ejames
108,2019-09-04,1087.716666666666,276,96,24,295.4599999999998,11,0.2829512893982808,ejames
109,2019-09-05,1027.405084745763,276,120,24,305.9320000000002,9,0.3101786932907051,ejames
110,2019-09-06,956.0375,276,144,24,237.86399999999998,10,0.25916870415647913,ejames
111,2019-09-07,1086.1583333333333,276,168,24,245.34400000000022,13,0.23529411764705901,ejames
112,2019-09-10,1070.5750000000005,276,72,24,257.3120000000004,9,0.2503639010189231,ejames
113,2019-09-11,1161.7375000000002,276,96,24,270.0280000000002,8,0.24211938296445348,ejames
114,2019-09-12,1312.0906249999998,276,120,24,318.64799999999997,9,0.2529741419347463,ejames
115,2019-09-13,1324.5833333333344,276,144,24,303.68800000000016,9,0.23882352941176466,ejames
116,2019-09-14,1186.6708333333333,276,168,24,273.768,18,0.2403151674326986,ejames
117,2019-09-17,1282.5083333333343,276,72,24,275.26400000000035,18,0.22357229647630636,ejames
118,2019-09-18,1132.9083333333342,276,96,24,246.84000000000057,9,0.22696011004126582,ejames
119,2019-09-19,1278.6124999999997,276,120,24,266.2880000000004,12,0.21694088970140193,ejames
120,2019-09-20,1526.3875000000003,276,144,24,428.604,13,0.29249617151607954,ejames
121,2019-09-21,1238.0958333333338,276,168,24,301.4440000000002,9,0.2536186280679673,ejames
122,2019-09-24,1259.9124999999995,276,72,24,242.35199999999986,8,0.2003710575139146,ejames
123,2019-09-25,1159.4000000000003,276,96,24,219.9120000000004,17,0.19758064516129062,ejames
124,2019-09-26,1698.5833333333328,276,120,24,412.89599999999996,20,0.253211009174312,ejames
125,2019-09-27,1495.9999999999995,276,144,24,273.0199999999998,6,0.19010416666666657,ejames
126,2019-09-28,1055.770833333333,276,168,24,260.304,9,0.25682656826568273,ejames
127,2019-10-01,1046.4208333333324,276,72,24,317.8999999999998,8,0.3164556962025317,ejames
128,2019-10-02,1372.8791666666668,276,96,24,282.74399999999997,14,0.2145308976572956,ejames
129,2019-10-03,1372.1124999999995,276,120,24,308.17600000000016,15,0.2339579784213517,ejames
130,2019-10-04,1284.066666666666,276,144,24,290.9719999999998,9,0.2360436893203883,ejames
131,2019-10-05,1281.7291666666658,276,168,24,394.1959999999998,10,0.3203647416413374,ejames
132,2019-10-08,1509.2458333333334,276,72,24,317.1520000000002,15,0.2188951987609707,ejames
133,2019-10-09,1205.3708333333338,276,96,24,325.38,9,0.28118939883645755,ejames
134,2019-10-10,1076.0291666666665,276,120,24,221.40800000000036,8,0.21433743664011623,ejames
135,2019-10-11,1245.1083333333338,276,144,24,258.0600000000005,9,0.2158948685857325,ejames
136,2019-10-12,1243.5500000000004,276,168,24,311.916,10,0.2612781954887217,ejames
137,2019-10-15,1295.7541666666662,276,72,24,296.9560000000002,8,0.23872519542994614,ejames
138,2019-10-16,1224.0718750000005,276,96,24,261.0520000000002,12,0.22215130681494238,ejames
139,2019-10-17,1397.0458333333338,276,120,24,243.84799999999984,8,0.18181818181818166,ejames
140,2019-10-18,2166.0843750000004,276,144,24,623.832,12,0.29999985573045834,ejames
141,2019-10-19,1542.7500000000002,276,168,24,420.3760000000002,10,0.28383838383838395,ejames
142,2019-10-22,1241.9916666666672,276,72,24,249.08400000000003,15,0.20890840652446668,ejames
143,2019-10-23,1231.0833333333328,276,96,24,311.16799999999984,9,0.2632911392405063,ejames
144,2019-10-24,1096.2875000000006,276,120,24,248.33599999999998,13,0.23596304193319112,ejames
145,2019-10-25,1271.5999999999995,276,144,24,325.38,11,0.26654411764705893,ejames
146,2019-10-26,1086.1583333333328,276,168,24,253.5719999999996,10,0.24318507890961233,ejames
147,2019-10-29,1321.4666666666667,276,72,24,336.59999999999945,9,0.26533018867924485,ejames
148,2019-10-30,1192.904166666667,276,96,24,279.75199999999984,9,0.2442847811887653,ejames
149,2019-10-31,1214.7343750000002,276,120,24,294.7120000000002,11,0.252723289127853,ejames
150,2019-11-01,1071.3541666666672,276,144,24,228.1399999999998,9,0.22181818181818153,ejames
151,2019-11-02,1164.8541666666665,276,168,24,256.56400000000025,11,0.22943143812709052,ejames
152,2019-11-05,1328.479166666667,276,72,24,317.1519999999996,13,0.248680351906158,ejames
153,2019-11-06,1457.8208333333337,276,96,24,283.4920000000002,10,0.20256547300908614,ejames
154,2019-11-07,1383.0208333333333,276,120,24,317.8999999999998,9,0.2394366197183097,ejames
155,2019-11-08,1359.6458333333328,276,144,24,341.8359999999996,9,0.26189111747850985,ejames
156,2019-11-09,1132.9083333333335,276,168,24,341.08799999999997,10,0.3136176066024758,ejames
157,2019-11-12,1212.383333333334,276,72,24,279.0040000000002,8,0.2397172236503857,ejames
158,2019-11-13,1277.8333333333328,276,96,24,265.5400000000002,12,0.21646341463414656,ejames
159,2019-11-14,1201.4750000000001,276,120,24,235.61999999999983,17,0.2042801556420232,ejames
160,2019-11-15,1354.9708333333335,276,144,24,318.6480000000002,10,0.2449683726279472,ejames
161,2019-11-16,1161.737499999999,276,168,24,274.5159999999996,10,0.24614352783366852,ejames
162,2019-11-19,1249.7968750000005,276,72,24,367.26800000000037,10,0.3061064089581226,ejames
163,2019-11-20,1259.133333333333,276,96,24,266.2879999999998,12,0.22029702970297013,ejames
164,2019-11-21,1403.2791666666662,276,120,24,317.1519999999996,19,0.23542476401998869,ejames
165,2019-11-22,1397.8250000000003,276,144,24,271.524,11,0.2023411371237458,ejames
166,2019-11-23,1312.8958333333333,276,168,24,334.356,10,0.2652818991097923,ejames
167,2019-11-26,1488.2083333333323,276,72,24,306.6799999999998,9,0.21465968586387432,ejames
168,2019-11-27,1562.9708333333328,276,96,24,382.93999999999977,9,0.25521642811632755,ejames
169,2019-11-29,1293.4166666666667,276,144,24,240.85600000000017,20,0.19397590361445796,ejames
170,2019-11-30,1195.241666666667,276,168,24,305.9319999999996,9,0.266623207301173,ejames
171,2019-12-03,1461.7166666666672,276,72,24,293.2159999999998,8,0.20895522388059679,ejames
172,2019-12-04,1154.7250000000001,276,96,24,262.548,9,0.23684210526315785,ejames
173,2019-12-05,1397.8260416666667,276,120,24,341.088,9,0.25418041259008595,ejames
174,2019-12-06,1350.2968750000002,276,144,24,286.485,10,0.22100464018329297,ejames
175,2019-12-07,1274.7166666666667,276,168,24,216.91999999999982,12,0.17726161369193139,ejames
176,2019-12-10,1280.1708333333333,276,72,24,332.8599999999996,7,0.2708460133901397,ejames
177,2019-12-11,1224.070833333334,276,96,24,318.648,14,0.2711648631444939,ejames
178,2019-12-12,1263.0291666666662,276,120,24,313.4119999999998,10,0.2584824182603331,ejames
179,2019-12-13,1561.4635416666665,276,144,24,376.9919999999994,9,0.251494824900517,ejames
180,2019-12-14,1529.5041666666657,276,168,24,264.04399999999976,12,0.1798267957208354,ejames
181,2019-12-17,1216.2812500000002,276,72,24,257.31400000000036,14,0.22037289209766814,ejames
182,2019-12-18,1406.3958333333333,276,96,24,352.308,11,0.26094182825484763,ejames
183,2019-12-19,1397.8249999999998,276,120,24,263.2959999999996,17,0.19620958751393508,ejames
184,2019-12-20,1026.9416666666666,276,144,24,240.85600000000005,15,0.24430955993930203,ejames
185,2019-12-21,1049.5375000000001,276,168,24,219.16400000000021,19,0.21752041573867872,ejames
186,2019-12-24,1137.5833333333335,276,72,24,249.08400000000003,16,0.22808219178082195,ejames
187,2019-12-26,1066.7062499999997,276,120,24,224.42599999999982,18,0.21915788281294235,ejames
188,2019-12-27,989.56875,276,144,24,216.1720000000002,10,0.22755282709429422,ejames
189,2019-12-28,1238.875,276,168,24,222.90399999999977,10,0.18742138364779856,ejames
190,2019-12-31,1386.9166666666672,276,72,24,311.16800000000035,14,0.2337078651685395,ejames
191,2020-01-02,938.1302083333328,276,120,24,204.95200000000003,12,0.2275714658479579,ejames
192,2020-01-03,1246.6666666666667,276,144,24,273.7680000000006,10,0.2287500000000005,ejames
193,2020-01-04,1056.5374999999992,276,168,24,270.7759999999998,10,0.2669648103671979,ejames
194,2020-01-07,1316.7916666666674,276,72,24,341.0880000000001,12,0.26982248520710045,ejames
195,2020-01-08,1184.3333333333326,276,96,24,262.548,14,0.23092105263157908,ejames
196,2020-01-09,1146.9333333333332,276,120,24,273.0199999999998,9,0.247961956521739,ejames
197,2020-01-10,1337.0499999999993,276,144,24,228.13999999999982,10,0.17773892773892772,ejames
198,2020-01-11,1235.7583333333334,276,168,24,306.6800000000004,10,0.2585119798234556,ejames
199,2020-01-14,1244.3291666666669,276,72,24,299.2000000000002,17,0.25046963055729504,ejames
200,2020-01-15,1358.8666666666675,276,96,24,297.7039999999998,8,0.22821100917431164,ejames
201,2020-01-16,1104.8583333333336,276,120,24,245.34400000000022,13,0.23131170662905517,ejames
202,2020-01-17,1332.3750000000002,276,144,24,303.6880000000002,18,0.23742690058479549,ejames
203,2020-01-18,1090.8333333333335,276,168,24,249.8320000000002,13,0.2385714285714287,ejames
204,2020-01-21,1350.2958333333336,276,72,24,284.98800000000006,16,0.2198499711482977,ejames
205,2020-01-22,1294.975,276,96,24,293.964,7,0.2364620938628159,ejames
206,2020-01-23,1016.0333333333333,276,120,24,206.44799999999998,12,0.2116564417177914,ejames
207,2020-01-24,1252.1208333333334,276,144,24,271.524,9,0.2258867454884879,ejames
208,2020-01-25,1362.803125000001,276,168,24,391.20400000000024,10,0.29901910201935195,ejames
209,2020-01-28,1648.690625,276,72,24,457.77600000000007,19,0.2892295211540977,ejames
210,2020-01-29,1439.9000000000003,276,96,24,307.42799999999994,12,0.2224025974025973,ejames
211,2020-01-30,1402.4999999999984,276,120,24,308.17599999999965,10,0.2288888888888889,ejames
212,2020-01-31,1473.4052083333336,276,144,24,331.365,10,0.23426812464606858,ejames
213,2020-02-01,977.0770833333324,276,168,24,213.92799999999977,14,0.22806968914513306,ejames
