,dates,value,timestep_sum,peak_volumes,peak_hours,peak_norm,site
27,2018-12-11,4786.952578947369,24,1039.8970000000002,7,0.21723570117936475,yesler
28,2018-12-12,5178.166000000001,24,1220.922,8,0.23578270762273743,yesler
29,2018-12-13,5196.855315789474,24,1250.188,7,0.2405662509405612,yesler
30,2018-12-14,4795.622423728814,24,1339.578,7,0.2793335007718179,yesler
31,2018-12-15,4994.827,24,1190.1789999999999,11,0.23828232689540596,yesler
32,2018-12-18,4571.819736842106,24,1095.63,7,0.2396485563879176,yesler
33,2018-12-19,4379.447999999999,24,1248.1950000000002,7,0.2850119467110924,yesler
34,2018-12-20,5047.803403508771,24,1192.542,20,0.2362496921276795,yesler
35,2018-12-21,4479.361000000001,24,931.0490000000001,8,0.20785308440199393,yesler
36,2018-12-22,4311.421473684211,24,1009.2650000000001,11,0.23409100830440485,yesler
37,2018-12-26,4306.772631578948,24,899.581,21,0.2088758977903591,yesler
38,2018-12-27,4246.933,24,891.224,19,0.20985120320946904,yesler
39,2018-12-28,4675.780368421053,24,949.871,18,0.20314705250382803,yesler
40,2018-12-29,4486.74552631579,24,1036.8915263157894,11,0.2311010330838206,yesler
41,2019-01-02,5331.303999999999,24,1200.226,7,0.22512803621778088,yesler
42,2019-01-03,5000.795842105264,24,1150.6100000000001,21,0.2300853776737284,yesler
43,2019-01-04,5267.254423728814,24,1080.3760000000002,7,0.20511179318260012,yesler
44,2019-01-05,5748.305789473683,24,1434.664,10,0.24958032027926585,yesler
45,2019-01-08,5542.454105263158,24,1291.215,7,0.23296809959578227,yesler
46,2019-01-09,5555.339307760927,24,1269.8959999999997,7,0.2285901777819274,yesler
47,2019-01-10,5513.973000000001,24,1379.438,21,0.25017133743672665,yesler
48,2019-01-11,5594.704947368422,24,1299.3867894736843,18,0.23225296091528044,yesler
49,2019-01-12,5629.184000000001,24,1189.2300000000002,9,0.21126152564918824,yesler
50,2019-01-15,5418.916789473685,24,1369.777,7,0.25277690232498295,yesler
51,2019-01-16,5561.65,24,1519.732,7,0.27325200255319915,yesler
52,2019-01-17,5541.339,24,1500.575,7,0.2707964627322025,yesler
53,2019-01-18,5429.731263157894,24,1370.7562631578949,7,0.25245379498960185,yesler
54,2019-01-19,5385.512842105263,24,1420.6239999999998,11,0.2637862060031149,yesler
55,2019-01-22,5959.928789473684,24,1380.204,7,0.23158061929157453,yesler
56,2019-01-23,5566.669467836257,24,1458.958,7,0.2620881315892268,yesler
57,2019-01-24,5269.661999999999,24,1420.245,7,0.2695134906185634,yesler
58,2019-01-25,5379.751789473683,24,1321.337,8,0.24561300441135603,yesler
59,2019-01-26,5612.473999999999,24,1230.0430000000001,10,0.21916235157614988,yesler
60,2019-01-29,5392.956315789473,24,1450.5330000000001,7,0.2689680603851984,yesler
61,2019-01-30,5432.554,24,1439.38,7,0.2649545683301077,yesler
62,2019-01-31,5540.280000000001,24,1419.894,7,0.25628560289371655,yesler
63,2019-02-01,5442.445421052632,24,1349.6870000000001,7,0.24799274877045163,yesler
64,2019-02-02,6056.85347368421,24,1380.385,11,0.2279046382742278,yesler
65,2019-02-05,6333.677,24,1410.766,20,0.22274043971613966,yesler
66,2019-02-06,6239.671,24,1649.903,21,0.2644214735039716,yesler
67,2019-02-07,5549.10552631579,24,1551.279,7,0.27955478457623395,yesler
68,2019-02-08,5991.513842105263,24,1221.4530000000002,7,0.2038638367846636,yesler
69,2019-02-09,6820.949842105263,24,1671.1459999999997,11,0.2450019482160869,yesler
70,2019-07-10,4506.332,24,1169.2250000000001,7,0.25946268495086466,yesler
71,2019-07-11,4691.485368421052,24,1081.7359999999999,21,0.23057430963790146,yesler
72,2019-07-12,4364.913,24,1061.5169999999998,7,0.243193163300162,yesler
73,2019-07-13,4455.133081871345,24,868.934,12,0.1950410872204542,yesler
74,2019-07-16,4780.241,24,1100.4189999999999,21,0.23020157351899204,yesler
75,2019-07-17,4333.1449999999995,24,979.682,20,0.22609028777019927,yesler
76,2019-07-18,4661.805000000001,24,990.527,8,0.21247714136477175,yesler
77,2019-07-19,4663.948315789475,24,1119.1273157894739,7,0.2399527696309896,yesler
78,2019-07-20,5025.839300409118,24,1233.7083898305084,11,0.24547310729375713,yesler
79,2019-07-23,4517.687578947368,24,1030.2659999999998,7,0.22805162641194734,yesler
80,2019-07-24,4677.862736842106,24,1300.565,7,0.2780254729915344,yesler
81,2019-07-25,4689.806169590644,24,1080.498,21,0.230392890649959,yesler
82,2019-07-26,4252.556789473685,24,990.373,8,0.23288883582964987,yesler
83,2019-07-27,4371.7119999999995,24,880.8340000000001,11,0.20148491025941329,yesler
84,2019-07-30,4361.460789473684,24,1030.549,7,0.23628528370293128,yesler
85,2019-07-31,4248.1680000000015,24,1049.737,7,0.2471034573020652,yesler
86,2019-08-01,4407.401666666667,24,989.7019999999999,21,0.22455452778110757,yesler
87,2019-08-02,4181.482368421052,24,978.4191052631579,8,0.23398857607346876,yesler
88,2019-08-03,4340.541999999999,24,870.204,9,0.20048279684887282,yesler
89,2019-08-06,4133.007368421051,24,941.1543684210526,7,0.22771659581642734,yesler
90,2019-08-07,4107.920882352941,24,979.856,21,0.2385284498076206,yesler
91,2019-08-08,4293.673,24,1039.7070000000003,7,0.2421486219374415,yesler
92,2019-08-09,4091.681894736842,24,994.9988947368421,7,0.24317601424898547,yesler
93,2019-08-10,4420.741,24,1039.2150000000001,11,0.2350771058517113,yesler
94,2019-08-13,4065.6144085330207,24,976.463,21,0.24017599847899326,yesler
95,2019-08-14,4386.578052631578,24,1029.3839999999998,7,0.23466674652750244,yesler
96,2019-08-15,4029.9500000000003,24,979.41,7,0.24303279197012367,yesler
97,2019-08-16,3754.416578947368,24,1059.903,8,0.28230831014952706,yesler
98,2019-08-17,4069.437000000001,24,889.62,16,0.2186100927474734,yesler
99,2019-08-20,4365.251388244623,24,1059.6371016949154,7,0.24274366066258146,yesler
100,2019-08-21,4479.831,24,1140.4209999999998,7,0.25456786204658166,yesler
101,2019-08-22,4310.932,24,1030.067,7,0.23894299422955406,yesler
102,2019-08-23,4023.1479473684203,24,1159.3700000000001,7,0.2881748360157511,yesler
103,2019-08-24,4679.428526315789,24,1280.752,10,0.2736983785087027,yesler
104,2019-08-27,4448.878473684211,24,1065.9494210526314,7,0.23959958163790795,yesler
105,2019-08-28,4360.088,24,1140.057,8,0.261475685811846,yesler
106,2019-08-29,4428.393627118644,24,1009.2049999999999,7,0.22789414965729776,yesler
107,2019-08-30,4611.9604488603145,24,1000.209,17,0.21687284856208314,yesler
108,2019-08-31,4567.18294736842,24,1109.386,10,0.2429037795911418,yesler
109,2019-09-03,4415.8640000000005,24,1117.652,7,0.2530992802314564,yesler
110,2019-09-04,4110.926,24,1011.959,7,0.24616327318954415,yesler
111,2019-09-05,4421.526,24,980.2310000000001,8,0.2216951794470959,yesler
112,2019-09-06,4037.737330954505,24,1069.8609999999999,7,0.2649654775208195,yesler
113,2019-09-07,4684.2266315789475,24,1075.9969999999998,11,0.2297064349419203,yesler
114,2019-09-10,4381.111684210526,24,1174.6156842105263,7,0.2681090483138851,yesler
115,2019-09-11,4524.589842105263,24,969.7069999999999,7,0.21431931596893683,yesler
116,2019-09-12,4471.804052631579,24,1259.8659999999998,7,0.2817355110313008,yesler
117,2019-09-13,4211.556305084745,24,1098.919,7,0.2609294333007588,yesler
118,2019-09-14,4979.431105263156,24,1170.562,10,0.235079464953886,yesler
119,2019-09-17,4596.160315789473,24,1149.672,8,0.2501374889057853,yesler
120,2019-09-18,4221.205885714286,24,1219.841,7,0.28897927109603333,yesler
121,2019-09-19,4685.980684210525,24,1249.2530000000002,8,0.2665937152087235,yesler
122,2019-09-20,4183.018157894737,24,1030.3999999999999,7,0.24632931560559804,yesler
123,2019-09-21,4875.600842105263,24,1040.7160000000001,9,0.21345389700741446,yesler
124,2019-09-24,4585.381789473686,24,1089.325,7,0.23756473288673172,yesler
125,2019-09-25,4916.211210526315,24,1258.607,20,0.2560115800771825,yesler
126,2019-09-26,4571.654578947368,24,1120.2530000000002,7,0.24504322902233364,yesler
127,2019-09-27,4811.186584795322,24,1060.2520000000002,8,0.22037224732682142,yesler
128,2019-09-28,5067.878894736841,24,1270.786,11,0.25075303226360696,yesler
129,2019-10-01,5391.34,24,1360.427,8,0.2523355974581458,yesler
130,2019-10-02,4919.551052631579,24,1299.9020526315792,7,0.26423184528926313,yesler
131,2019-10-03,4826.79247368421,24,1239.205,7,0.2567346756166079,yesler
132,2019-10-04,4471.831315789474,24,1289.712,7,0.2884080165202541,yesler
133,2019-10-05,5034.974736842106,24,1139.846,9,0.2263856443329251,yesler
134,2019-10-08,4986.239368421053,24,1270.01,7,0.2547029747595456,yesler
135,2019-10-09,5098.760999999999,24,1260.5169999999998,8,0.24722025605828557,yesler
136,2019-10-10,4875.809631578947,24,1350.365,7,0.27695195301599734,yesler
137,2019-10-11,5057.876,24,1249.846,7,0.24710886546052135,yesler
138,2019-10-12,5330.083052631579,24,1419.364,11,0.26629303633443924,yesler
139,2019-10-15,4560.043000000001,24,1311.0900000000001,7,0.2875170256069954,yesler
140,2019-10-16,4914.631947368422,24,1300.9152631578947,8,0.2647024796748982,yesler
141,2019-10-17,4545.809736842105,24,1209.896,7,0.26615632198467104,yesler
142,2019-10-18,4298.394842105264,24,1125.513,8,0.2618449540686559,yesler
143,2019-10-19,4672.581620689655,24,1159.878,10,0.24823065580367676,yesler
144,2019-10-22,4797.815157894737,24,1250.035,7,0.26054255090321377,yesler
145,2019-10-23,5146.994578947369,24,1199.215,8,0.2329932510333547,yesler
146,2019-10-24,5040.598526315789,24,1290.5369999999998,7,0.25602852384739777,yesler
147,2019-10-25,4346.332842105263,24,1087.221842105263,7,0.2501469357276922,yesler
148,2019-10-26,5460.161947368421,24,1400.015,11,0.2564053985019164,yesler
149,2019-10-29,4991.96447368421,24,1159.374,7,0.23224804705878635,yesler
150,2019-10-30,4751.002736842105,24,1179.822,7,0.24833115562130859,yesler
151,2019-10-31,4793.942263157895,24,1380.7179999999998,8,0.2880130640310392,yesler
152,2019-11-01,4659.441000000001,24,1109.886,7,0.23820153533438881,yesler
153,2019-11-02,5125.778210526317,24,1339.636,10,0.2613527048924822,yesler
154,2019-11-05,4640.727222222222,24,1300.045,7,0.28013820630842223,yesler
155,2019-11-06,4386.102789473684,24,1259.856,7,0.28723813838188184,yesler
156,2019-11-07,4543.500999999999,24,1329.8860000000002,7,0.2927007169141154,yesler
157,2019-11-08,4541.8915789473685,24,1290.036,7,0.2840305581004159,yesler
158,2019-11-09,4779.1178947368435,24,1250.1989999999998,10,0.2615961831317913,yesler
159,2019-11-12,4719.368105263156,24,1112.487,7,0.23572795662184667,yesler
160,2019-11-13,4463.1669999999995,24,1252.0610000000001,7,0.2805319630656886,yesler
161,2019-11-14,4855.2880000000005,24,1119.892,8,0.23065408272382606,yesler
162,2019-11-15,5005.9259999999995,24,1339.053,7,0.26749356662483625,yesler
163,2019-11-16,5080.596210526315,24,1209.083,11,0.2379805341536377,yesler
164,2019-11-19,4585.6883157894745,24,1180.0659999999998,7,0.25733672215287473,yesler
165,2019-11-20,4790.957,24,1081.0310000000002,20,0.2256398878136456,yesler
166,2019-11-21,4639.157049094096,24,1200.5230000000001,7,0.2587804179283886,yesler
167,2019-11-22,5020.232684210527,24,1160.209,7,0.2311066185535686,yesler
168,2019-11-23,4993.7041052631575,24,1231.8251052631579,10,0.24667562981252036,yesler
169,2019-11-26,5114.355210526316,24,1076.5432105263158,7,0.21049441546621264,yesler
170,2019-11-27,4318.460999999999,24,999.7529999999999,8,0.23150677984587567,yesler
171,2019-11-29,4140.617526315789,24,1040.8700000000001,10,0.2513803782611475,yesler
172,2019-11-30,4939.308368421053,24,1059.406,11,0.2144846850974522,yesler
173,2019-12-03,5068.296631578947,24,1219.0026315789473,20,0.240515250031683,yesler
174,2019-12-04,4800.638000000001,24,1260.209,7,0.26250864989195183,yesler
175,2019-12-05,4505.692421052631,24,1311.568,7,0.29109133012980676,yesler
176,2019-12-06,4462.846263157893,24,1149.876,7,0.25765530161604805,yesler
177,2019-12-07,5150.589520467836,24,1030.537,10,0.20008136853165395,yesler
178,2019-12-10,4748.151473684211,24,1062.059,8,0.22367841588169082,yesler
179,2019-12-11,4321.326000000001,24,1100.8799999999999,7,0.25475513765913516,yesler
180,2019-12-12,4708.918421052632,24,1156.0614210526317,8,0.24550466108822622,yesler
181,2019-12-13,4554.539036682616,24,1061.4745263157895,7,0.23305860763659947,yesler
182,2019-12-14,4564.391578947369,24,1148.4270000000001,11,0.2516057135187441,yesler
183,2019-12-17,4373.113578947367,24,1187.770789473684,7,0.27160757845205274,yesler
184,2019-12-18,4220.625210526316,24,1050.0349999999999,7,0.24878660094746002,yesler
185,2019-12-19,4681.030999999999,24,1162.137,8,0.24826517918808913,yesler
186,2019-12-20,4082.5858421052644,24,900.893842105263,8,0.2206674585538414,yesler
187,2019-12-21,4455.870868925186,24,1119.548,10,0.25125234391499535,yesler
188,2019-12-24,3875.280631578947,24,887.523,9,0.22902160756249207,yesler
189,2019-12-26,3341.527631578948,24,689.866,8,0.2064522805319502,yesler
190,2019-12-27,3718.3104736842106,24,777.6352105263159,9,0.20913670766061992,yesler
191,2019-12-28,4116.8915789473685,24,1127.8245789473685,11,0.2739505175979732,yesler
192,2019-12-31,4889.7970000000005,24,950.3579999999998,8,0.19435530759252373,yesler
193,2020-01-02,4582.829789473684,24,972.8430000000001,7,0.21227997649716907,yesler
194,2020-01-03,4184.592000000001,24,999.22,8,0.23878552556617227,yesler
195,2020-01-04,5048.797306253654,24,1390.556,11,0.2754232177785388,yesler
196,2020-01-07,5010.882042818912,24,1130.035,7,0.22551618464446824,yesler
197,2020-01-08,4852.5048421052625,24,1109.385,7,0.22862110108038403,yesler
198,2020-01-09,4652.389684210526,24,1240.235,7,0.26658020591206305,yesler
199,2020-01-10,4746.379631578946,24,1156.188947368421,7,0.24359386250437776,yesler
200,2020-01-11,4741.135631578947,24,997.7061578947369,10,0.21043611392371606,yesler
201,2020-01-14,4997.869263157895,24,1039.4460000000001,20,0.20797782920460545,yesler
202,2020-01-15,5183.143210526316,24,1161.703,20,0.2241309863174775,yesler
203,2020-01-16,4695.875736842107,24,1029.723,7,0.21928242093826586,yesler
204,2020-01-17,4638.612105263157,24,1383.259,8,0.29820536156289035,yesler
205,2020-01-18,5160.286578947369,24,1379.5739999999998,12,0.2673444544007118,yesler
206,2020-01-21,5059.185999999999,24,1309.748,8,0.25888512499836935,yesler
207,2020-01-22,4926.8972325845425,24,1100.734,8,0.2234132250050158,yesler
208,2020-01-23,4589.365210526315,24,1200.078,7,0.26149106574640485,yesler
209,2020-01-24,4738.697,24,1169.578,7,0.24681426138873197,yesler
210,2020-01-25,5388.788210526317,24,1219.1362105263158,11,0.22623568841412012,yesler
211,2020-01-28,4514.5599999999995,24,1138.7830000000001,19,0.2522467305783953,yesler
212,2020-01-29,4473.321473684211,24,1019.871,7,0.2279896506432027,yesler
213,2020-01-30,4995.464999999998,24,1050.804,19,0.21035158889112432,yesler
214,2020-01-31,4543.846368421052,24,970.0919999999999,8,0.21349577458031416,yesler
215,2020-02-01,4977.915631578947,24,1097.166,11,0.220406708590999,yesler
