,dates,value,timestep_sum,peak_volumes,peak_hours,peak_norm,site
32,2018-12-18,4571.819736842106,24,1548.9817368421054,20,0.33881076376647207,yesler
33,2018-12-19,4379.447999999999,24,1587.4,8,0.3624657719420347,yesler
34,2018-12-20,5047.803403508771,24,1843.099,21,0.3651289189905546,yesler
35,2018-12-21,4479.361000000001,24,1341.238,8,0.29942619047672203,yesler
36,2018-12-22,4311.421473684211,24,1609.976,11,0.3734211581555811,yesler
37,2018-12-26,4306.772631578948,24,1380.105,21,0.32044993271307814,yesler
38,2018-12-27,4246.933,24,1382.084,19,0.32543108167705964,yesler
39,2018-12-28,4675.780368421053,24,1365.3663684210526,20,0.29200823409978044,yesler
40,2018-12-29,4486.74552631579,24,1587.1075263157893,12,0.3537324586400188,yesler
41,2019-01-02,5331.303999999999,24,1819.6219999999998,20,0.34130899307186385,yesler
42,2019-01-03,5000.795842105264,24,1750.0249999999999,20,0.34994929912261014,yesler
43,2019-01-04,5267.254423728814,24,1570.121,20,0.2980909737199431,yesler
44,2019-01-05,5748.305789473683,24,2161.1577894736843,11,0.37596430472282866,yesler
45,2019-01-08,5542.454105263158,24,1828.746105263158,21,0.3299524128718659,yesler
46,2019-01-09,5555.339307760927,24,1882.7515789473684,21,0.33890847608842256,yesler
47,2019-01-10,5513.973000000001,24,2067.576,20,0.3749702800503375,yesler
48,2019-01-11,5594.704947368422,24,1942.9507894736842,19,0.34728387068697675,yesler
49,2019-01-12,5629.184000000001,24,1809.404,11,0.32143273341216055,yesler
50,2019-01-15,5418.916789473685,24,1829.628,8,0.3376372199613908,yesler
51,2019-01-16,5561.65,24,1949.752,8,0.3505707838501164,yesler
52,2019-01-17,5541.339,24,1961.263,7,0.3539330475901222,yesler
53,2019-01-18,5429.731263157894,24,1830.105263157895,8,0.33705264118237743,yesler
54,2019-01-19,5385.512842105263,24,2061.458,11,0.3827784020647049,yesler
55,2019-01-22,5959.928789473684,24,1991.1252105263156,19,0.3340854028395447,yesler
56,2019-01-23,5566.669467836257,24,2019.475,8,0.36277975756749253,yesler
57,2019-01-24,5269.661999999999,24,1930.469,8,0.3663363988050847,yesler
58,2019-01-25,5379.751789473683,24,1911.521,8,0.3553176939761769,yesler
59,2019-01-26,5612.473999999999,24,1940.3860000000002,10,0.3457273922337993,yesler
60,2019-01-29,5392.956315789473,24,1790.21,7,0.33195336568157086,yesler
61,2019-01-30,5432.554,24,1879.231,8,0.345920353483831,yesler
62,2019-01-31,5540.280000000001,24,1911.557,20,0.345028951605334,yesler
63,2019-02-01,5442.445421052632,24,1892.1444210526317,8,0.34766438148068174,yesler
64,2019-02-02,6056.85347368421,24,2170.584,11,0.3583682533234036,yesler
65,2019-02-05,6333.677,24,2311.462,19,0.36494788098603703,yesler
66,2019-02-06,6239.671,24,2280.643,20,0.3655069313750677,yesler
67,2019-02-07,5549.10552631579,24,1951.1249999999998,7,0.35161072189870707,yesler
68,2019-02-08,5991.513842105263,24,1942.517,19,0.32421138483382855,yesler
69,2019-02-09,6820.949842105263,24,2461.1959999999995,12,0.36082892514576237,yesler
70,2019-07-10,4506.332,24,1648.9070000000002,8,0.36590890329429787,yesler
71,2019-07-11,4691.485368421052,24,1664.2086842105261,20,0.3547295906350926,yesler
72,2019-07-12,4364.913,24,1491.0660000000003,8,0.3416026848645094,yesler
73,2019-07-13,4455.133081871345,24,1338.9589999999998,11,0.30054298612278046,yesler
74,2019-07-16,4780.241,24,1590.9460000000001,20,0.33281711110381257,yesler
75,2019-07-17,4333.1449999999995,24,1461.9910000000002,21,0.3373972022630215,yesler
76,2019-07-18,4661.805000000001,24,1440.8700000000001,20,0.3090798521173665,yesler
77,2019-07-19,4663.948315789475,24,1718.4963157894738,8,0.3684638420995411,yesler
