,dates,value,timestep_sum,peak_volumes,peak_hours,peak_norm,site
35,2019-12-11,9088.948,24,887.64225,7,0.09766171508517817,block11
36,2019-12-12,8063.4400000000005,24,644.5889999999999,7,0.07993970315398885,block11
37,2019-12-13,8673.060000000001,24,742.7172499999999,7,0.085634971970677,block11
38,2019-12-14,8616.96,24,299.20000000000044,11,0.03472222222222228,block11
39,2019-12-17,9098.672000000002,24,763.1469999999998,7,0.08387454784610322,block11
40,2019-12-18,8606.488,24,942.9475000000001,7,0.10956240222492614,block11
41,2019-12-19,8542.16,24,647.5810000000002,7,0.07580998248686519,block11
42,2019-12-20,7683.456000000002,24,606.6279999999995,7,0.07895249221183792,block11
43,2019-12-21,8185.364,24,230.61775000000017,9,0.02817440372841088,block11
44,2019-12-24,6001.204000000001,24,148.61824999999988,8,0.024764738875732245,block11
45,2019-12-26,6572.676000000001,24,68.39524999999988,19,0.010405997496301334,block11
46,2019-12-27,6767.904,24,109.20799999999991,19,0.016136162687886813,block11
47,2019-12-28,7155.368,24,125.9445,9,0.01760140079448045,block11
48,2019-12-31,8405.276000000002,24,179.0524999999999,17,0.02130239387736939,block11
49,2020-01-02,8349.176,24,415.98150000000004,7,0.049823060383443835,block11
50,2020-01-03,7696.172000000001,24,372.41049999999973,8,0.048389056273690306,block11
51,2020-01-04,9916.983999999999,24,729.3935000000001,10,0.07354993211645801,block11
52,2020-01-07,8750.104000000003,24,750.6179999999994,19,0.08578389468285168,block11
53,2020-01-08,9311.852,24,622.8969999999998,19,0.0668929231263555,block11
54,2020-01-09,9620.776,24,576.9885,7,0.05997317679987561,block11
55,2020-01-10,9165.243999999999,24,722.9887500000002,7,0.07888374275687589,block11
56,2020-01-11,10403.935,24,385.0322500000002,9,0.03700832906011045,block11
57,2020-01-14,10089.771999999999,24,525.7037500000002,7,0.05210263918748613,block11
58,2020-01-15,10532.588,24,652.0222499999998,18,0.06190522690149844,block11
59,2020-01-16,10197.484000000002,24,661.0917499999997,7,0.06482890779725661,block11
60,2020-01-17,9168.984,24,930.9795,7,0.1015357317670093,block11
61,2020-01-18,9703.056,24,250.9540000000001,10,0.025863398088189955,block11
