,dates,value,Hour,WeekDay,timestep_sum,peak_volumes,peak_hours,peak_norm,site
63,2019-07-02,1446.9124999999992,276,72,24,540.8039999999994,13,0.3893376413570272,ejames
64,2019-07-03,981.7520833333341,276,96,24,300.6960000000006,10,0.31904694201056405,ejames
65,2019-07-05,1151.6083333333336,276,144,24,365.02400000000017,11,0.33017591339648183,ejames
66,2019-07-06,1038.6291666666662,276,168,24,382.22799999999984,11,0.3833458364591148,ejames
67,2019-07-09,998.8916666666663,276,72,24,382.976,12,0.3993759750390017,ejames
68,2019-07-10,1111.8708333333334,276,96,24,398.68400000000025,10,0.37351086194814315,ejames
69,2019-07-11,1200.6958333333334,276,120,24,482.46000000000004,10,0.41855937702790397,ejames
70,2019-07-12,1059.666666666667,276,144,24,318.64799999999997,11,0.31323529411764695,ejames
71,2019-07-13,959.1541666666667,276,168,24,348.5680000000002,12,0.37855402112104003,ejames
72,2019-07-16,1358.1010416666672,276,72,24,513.8890000000002,12,0.39415406162250144,ejames
73,2019-07-17,1094.7291666666667,276,96,24,435.33599999999996,11,0.4142348754448398,ejames
74,2019-07-18,952.9208333333332,276,120,24,368.764,8,0.40310711365494695,ejames
75,2019-07-19,1156.2833333333326,276,144,24,448.7999999999994,9,0.40431266846361164,ejames
76,2019-07-20,1195.241666666667,276,168,24,428.60400000000016,12,0.3735332464146024,ejames
77,2019-07-23,1161.7375000000006,276,72,24,423.3680000000005,11,0.3796109993293094,ejames
78,2019-07-24,1036.2916666666665,276,96,24,391.20400000000024,9,0.39323308270676716,ejames
79,2019-07-25,1332.374999999999,276,120,24,378.4879999999996,13,0.29590643274853795,ejames
80,2019-07-26,1243.55,276,144,24,448.0519999999998,8,0.37531328320801993,ejames
81,2019-07-27,1263.0291666666667,276,168,24,397.1879999999998,11,0.3275755706354101,ejames
82,2019-07-30,1227.9406249999993,276,72,24,462.98699999999945,13,0.39275361950012827,ejames
83,2019-07-31,1406.3958333333328,276,96,24,418.132,8,0.3096952908587259,ejames
84,2019-08-01,1096.2874999999997,276,120,24,443.56399999999985,10,0.4214641080312722,ejames
85,2019-08-02,1113.430208333333,276,144,24,405.417,10,0.3792867948428889,ejames
86,2019-08-03,1072.133333333334,276,168,24,419.62800000000004,10,0.40770348837209286,ejames
87,2019-08-06,1144.5958333333338,276,72,24,387.4640000000002,12,0.35262083049693677,ejames
88,2019-08-07,1056.55,276,96,24,362.032,8,0.3569321533923304,ejames
89,2019-08-08,1205.3604166666662,276,120,24,357.54600000000016,9,0.30898953113954536,ejames
90,2019-08-09,1157.037499999999,276,144,24,369.5119999999992,14,0.33266712041168317,ejames
91,2019-08-10,1173.4250000000002,276,168,24,477.97200000000015,11,0.4243027888446215,ejames
92,2019-08-13,1141.4666666666674,276,72,24,361.284,8,0.3296964431725264,ejames
93,2019-08-14,1131.35,276,96,24,327.6240000000002,9,0.30165289256198363,ejames
94,2019-08-15,1259.9125,276,120,24,412.8959999999996,9,0.3413729128014839,ejames
95,2019-08-16,1192.904166666666,276,144,24,410.6519999999994,9,0.358589157413455,ejames
96,2019-08-17,1189.0083333333334,276,168,24,458.52400000000006,10,0.4017038007863696,ejames
97,2019-08-20,1188.2291666666672,276,72,24,365.7720000000006,18,0.32065573770491845,ejames
98,2019-08-21,1333.933333333332,276,96,24,403.91999999999945,9,0.3154205607476634,ejames
99,2019-08-22,1134.4406250000002,276,120,24,339.59199999999976,9,0.31182034464489167,ejames
100,2019-08-23,1266.926041666668,276,144,24,417.39700000000016,9,0.34318383817787296,ejames
101,2019-08-24,1208.4875000000006,276,168,24,468.9959999999998,18,0.4042553191489358,ejames
102,2019-08-27,1296.5333333333333,276,72,24,421.12400000000025,11,0.3383413461538463,ejames
103,2019-08-28,1078.3802083333335,276,96,24,334.35599999999994,10,0.3229728228583571,ejames
104,2019-08-29,1079.9645833333332,276,120,24,359.8009999999998,10,0.3470416661040195,ejames
105,2019-08-30,1122.7927083333336,276,144,24,459.2720000000002,9,0.4260878519985046,ejames
106,2019-08-31,1014.4760416666667,276,168,24,415.141,11,0.4262678702162549,ejames
107,2019-09-03,1044.8364583333332,276,72,24,310.39499999999975,10,0.3094533335061406,ejames
108,2019-09-04,1087.716666666666,276,96,24,437.57999999999953,12,0.4190544412607448,ejames
109,2019-09-05,1027.405084745763,276,120,24,405.4160000000002,10,0.4110436473436727,ejames
110,2019-09-06,956.0375,276,144,24,363.52799999999996,11,0.39608801955990214,ejames
111,2019-09-07,1086.1583333333333,276,168,24,398.68399999999997,11,0.38235294117647056,ejames
112,2019-09-10,1070.5750000000005,276,72,24,357.5440000000004,10,0.34788937409024756,ejames
113,2019-09-11,1161.7375000000002,276,96,24,415.8880000000002,9,0.37290409121395046,ejames
114,2019-09-12,1312.0906249999998,276,120,24,444.31199999999984,10,0.3527385922752096,ejames
115,2019-09-13,1324.5833333333344,276,144,24,460.02000000000055,12,0.3617647058823531,ejames
116,2019-09-14,1186.6708333333333,276,168,24,412.14800000000025,12,0.3617859487852924,ejames
117,2019-09-17,1282.5083333333343,276,72,24,402.4240000000006,17,0.3268529769137305,ejames
118,2019-09-18,1132.9083333333342,276,96,24,382.2280000000007,11,0.3514442916093538,ejames
119,2019-09-19,1278.6124999999997,276,120,24,422.62000000000023,11,0.34430225472273024,ejames
120,2019-09-20,1526.3875000000003,276,144,24,552.0240000000001,12,0.37672281776416533,ejames
121,2019-09-21,1238.0958333333338,276,168,24,426.36,10,0.3587161736941471,ejames
122,2019-09-24,1259.9124999999995,276,72,24,389.70799999999963,15,0.3222016079158934,ejames
123,2019-09-25,1159.4000000000003,276,96,24,366.52000000000004,11,0.32930107526881713,ejames
124,2019-09-26,1698.5833333333328,276,120,24,661.2319999999997,19,0.4055045871559633,ejames
125,2019-09-27,1495.9999999999995,276,144,24,391.952,7,0.27291666666666675,ejames
126,2019-09-28,1055.770833333333,276,168,24,394.94399999999996,11,0.38966789667896684,ejames
127,2019-10-01,1046.4208333333324,276,72,24,391.9519999999998,8,0.3901712583767686,ejames
128,2019-10-02,1372.8791666666668,276,96,24,419.62800000000004,15,0.3183910941421768,ejames
129,2019-10-03,1372.1124999999995,276,120,24,436.0840000000002,16,0.3310618966496311,ejames
130,2019-10-04,1284.066666666666,276,144,24,413.6439999999996,10,0.3355582524271843,ejames
131,2019-10-05,1281.7291666666658,276,168,24,572.2199999999996,10,0.46504559270516715,ejames
132,2019-10-08,1509.2458333333334,276,72,24,471.98800000000017,15,0.3257614868353124,ejames
133,2019-10-09,1205.3708333333338,276,96,24,454.03600000000023,10,0.3923723335488042,ejames
134,2019-10-10,1076.0291666666665,276,120,24,313.41200000000015,10,0.3034033309196236,ejames
135,2019-10-11,1245.1083333333338,276,144,24,406.16400000000044,11,0.3397997496871091,ejames
136,2019-10-12,1243.5500000000004,276,168,24,480.216,11,0.40225563909774426,ejames
137,2019-10-15,1295.7541666666662,276,72,24,418.8799999999998,16,0.3367408298256164,ejames
138,2019-10-16,1224.0718750000005,276,96,24,378.48799999999994,11,0.3220875680468789,ejames
139,2019-10-17,1397.0458333333338,276,120,24,387.4639999999998,10,0.2889012827663132,ejames
140,2019-10-18,2166.0843750000004,276,144,24,1068.8920000000003,11,0.5140285297827638,ejames
141,2019-10-19,1542.7500000000002,276,168,24,573.7159999999998,9,0.3873737373737372,ejames
142,2019-10-22,1241.9916666666672,276,72,24,374.748,17,0.3143036386449183,ejames
143,2019-10-23,1231.0833333333328,276,96,24,452.5399999999998,10,0.3829113924050633,ejames
144,2019-10-24,1096.2875000000006,276,120,24,378.4880000000003,10,0.35963041933191203,ejames
145,2019-10-25,1271.5999999999995,276,144,24,501.90799999999984,11,0.4111519607843137,ejames
146,2019-10-26,1086.1583333333328,276,168,24,399.43199999999956,11,0.3830703012912479,ejames
147,2019-10-29,1321.4666666666667,276,72,24,475.72799999999944,8,0.3749999999999996,ejames
148,2019-10-30,1192.904166666667,276,96,24,411.40000000000003,10,0.35924232527759625,ejames
149,2019-10-31,1214.7343750000002,276,120,24,445.0600000000002,10,0.3816506523631282,ejames
150,2019-11-01,1071.3541666666672,276,144,24,344.08,10,0.3345454545454544,ejames
151,2019-11-02,1164.8541666666665,276,168,24,391.2040000000001,11,0.34983277591973255,ejames
152,2019-11-05,1328.479166666667,276,72,24,471.9879999999996,12,0.3700879765395891,ejames
153,2019-11-06,1457.8208333333337,276,96,24,463.7599999999999,15,0.331373597006948,ejames
154,2019-11-07,1383.0208333333333,276,120,24,471.98800000000017,11,0.355492957746479,ejames
155,2019-11-08,1359.6458333333328,276,144,24,513.1279999999998,9,0.39312320916905447,ejames
156,2019-11-09,1132.9083333333335,276,168,24,448.79999999999995,11,0.41265474552957343,ejames
157,2019-11-12,1212.383333333334,276,72,24,409.15600000000006,9,0.35154241645244205,ejames
158,2019-11-13,1277.8333333333328,276,96,24,418.132,13,0.3408536585365855,ejames
159,2019-11-14,1201.4750000000001,276,120,24,350.06399999999996,11,0.3035019455252918,ejames
160,2019-11-15,1354.9708333333335,276,144,24,430.8480000000002,11,0.33122484186313983,ejames
161,2019-11-16,1161.737499999999,276,168,24,399.4319999999997,11,0.3581488933601609,ejames
162,2019-11-19,1249.7968750000005,276,72,24,513.1280000000004,10,0.4276761640433238,ejames
163,2019-11-20,1259.133333333333,276,96,24,423.36799999999977,11,0.3502475247524751,ejames
164,2019-11-21,1403.2791666666662,276,120,24,463.0119999999997,19,0.3436979455857856,ejames
165,2019-11-22,1397.8250000000003,276,144,24,415.88800000000003,11,0.3099219620958751,ejames
166,2019-11-23,1312.8958333333333,276,168,24,512.3799999999997,10,0.4065281899109789,ejames
167,2019-11-26,1488.2083333333323,276,72,24,478.71999999999963,8,0.3350785340314135,ejames
168,2019-11-27,1562.9708333333328,276,96,24,569.1919999999998,10,0.37934702343027304,ejames
169,2019-11-29,1293.4166666666667,276,144,24,350.8119999999998,9,0.28253012048192755,ejames
170,2019-11-30,1195.241666666667,276,168,24,450.2959999999999,10,0.3924380704041719,ejames
171,2019-12-03,1461.7166666666672,276,72,24,462.264,9,0.3294243070362472,ejames
172,2019-12-04,1154.7250000000001,276,96,24,375.4960000000002,9,0.33873144399460203,ejames
173,2019-12-05,1397.8260416666667,276,120,24,477.22399999999976,10,0.35562961235191837,ejames
174,2019-12-06,1350.2968750000002,276,144,24,445.80899999999997,11,0.3439127969543733,ejames
175,2019-12-07,1274.7166666666667,276,168,24,333.60799999999995,11,0.27261613691931535,ejames
176,2019-12-10,1280.1708333333333,276,72,24,514.6239999999996,8,0.4187461959829577,ejames
177,2019-12-11,1224.070833333334,276,96,24,469.7440000000002,12,0.3997453851050287,ejames
178,2019-12-12,1263.0291666666662,276,120,24,437.58,12,0.36088834053053687,ejames
179,2019-12-13,1561.4635416666665,276,144,24,539.3079999999994,10,0.3597773189549064,ejames
180,2019-12-14,1529.5041666666657,276,168,24,423.368,15,0.28833418237391767,ejames
181,2019-12-17,1216.2812500000002,276,72,24,445.8100000000003,15,0.38180759315879187,ejames
182,2019-12-18,1406.3958333333333,276,96,24,566.9840000000004,12,0.4199445983379504,ejames
183,2019-12-19,1397.8249999999998,276,120,24,433.83999999999975,14,0.32329988851727964,ejames
184,2019-12-20,1026.9416666666666,276,144,24,353.05599999999987,16,0.3581183611532624,ejames
185,2019-12-21,1049.5375000000001,276,168,24,320.144,13,0.31774313288789896,ejames
186,2019-12-24,1137.5833333333335,276,72,24,358.29199999999935,13,0.3280821917808213,ejames
187,2019-12-26,1066.7062499999997,276,120,24,353.82999999999964,18,0.345524287184655,ejames
188,2019-12-27,989.56875,276,144,24,324.6580000000002,10,0.34175029947809776,ejames
189,2019-12-28,1238.875,276,168,24,353.05599999999976,13,0.2968553459119495,ejames
190,2019-12-31,1386.9166666666672,276,72,24,441.3200000000004,14,0.3314606741573035,ejames
191,2020-01-02,938.1302083333328,276,120,24,314.16,11,0.34883217392752675,ejames
192,2020-01-03,1246.6666666666667,276,144,24,418.13200000000023,11,0.3493750000000002,ejames
193,2020-01-04,1056.5374999999992,276,168,24,425.6119999999997,11,0.4196214836987171,ejames
194,2020-01-07,1316.7916666666674,276,72,24,542.2999999999998,11,0.42899408284023627,ejames
195,2020-01-08,1184.3333333333326,276,96,24,399.43199999999996,15,0.3513157894736844,ejames
196,2020-01-09,1146.9333333333332,276,120,24,421.12399999999997,10,0.38247282608695654,ejames
197,2020-01-10,1337.0499999999993,276,144,24,355.2999999999996,9,0.2768065268065267,ejames
198,2020-01-11,1235.7583333333334,276,168,24,419.62800000000016,11,0.35372005044136207,ejames
199,2020-01-14,1244.3291666666669,276,72,24,421.12399999999997,18,0.3525360050093925,ejames
200,2020-01-15,1358.8666666666675,276,96,24,465.25600000000026,10,0.356651376146789,ejames
201,2020-01-16,1104.8583333333336,276,120,24,348.5680000000006,11,0.3286318758815238,ejames
202,2020-01-17,1332.3750000000002,276,144,24,433.8400000000001,19,0.33918128654970764,ejames
203,2020-01-18,1090.8333333333335,276,168,24,355.3,11,0.33928571428571425,ejames
204,2020-01-21,1350.2958333333336,276,72,24,427.8560000000004,17,0.3300634737449512,ejames
205,2020-01-22,1294.975,276,96,24,432.344,8,0.3477737665463297,ejames
206,2020-01-23,1016.0333333333333,276,120,24,322.388,11,0.330521472392638,ejames
207,2020-01-24,1252.1208333333334,276,144,24,411.3999999999998,10,0.34225264467952693,ejames
208,2020-01-25,1362.803125000001,276,168,24,590.1720000000006,11,0.4511014751305331,ejames
209,2020-01-28,1648.690625,276,72,24,698.6319999999996,17,0.4414058378397501,ejames
210,2020-01-29,1439.9000000000003,276,96,24,505.64800000000014,10,0.3658008658008658,ejames
211,2020-01-30,1402.4999999999984,276,120,24,459.27199999999965,11,0.34111111111111125,ejames
212,2020-01-31,1473.4052083333336,276,144,24,508.6410000000001,11,0.35959854899612503,ejames
213,2020-02-01,977.0770833333324,276,168,24,344.07999999999976,15,0.3668253741495149,ejames
