,dates,value,timestep_sum,peak_volumes,peak_hours,peak_norm,site
75,2019-10-23,5146.994578947369,24,1199.215,8,0.2329932510333547,yesler
76,2019-10-24,5040.598526315789,24,1290.5369999999998,7,0.25602852384739777,yesler
77,2019-10-25,4346.332842105263,24,1087.221842105263,7,0.2501469357276922,yesler
78,2019-10-26,5460.161947368421,24,1400.015,11,0.2564053985019164,yesler
79,2019-10-29,4991.96447368421,24,1159.374,7,0.23224804705878635,yesler
80,2019-10-30,4751.002736842105,24,1179.822,7,0.24833115562130859,yesler
81,2019-10-31,4793.942263157895,24,1380.7179999999998,8,0.2880130640310392,yesler
82,2019-11-01,4659.441000000001,24,1109.886,7,0.23820153533438881,yesler
83,2019-11-02,5125.778210526317,24,1339.636,10,0.2613527048924822,yesler
84,2019-11-05,4640.727222222222,24,1300.045,7,0.28013820630842223,yesler
85,2019-11-06,4386.102789473684,24,1259.856,7,0.28723813838188184,yesler
86,2019-11-07,4543.500999999999,24,1329.8860000000002,7,0.2927007169141154,yesler
87,2019-11-08,4541.8915789473685,24,1290.036,7,0.2840305581004159,yesler
88,2019-11-09,4779.1178947368435,24,1250.1989999999998,10,0.2615961831317913,yesler
89,2019-11-12,4719.368105263156,24,1112.487,7,0.23572795662184667,yesler
90,2019-11-13,4463.1669999999995,24,1252.0610000000001,7,0.2805319630656886,yesler
91,2019-11-14,4855.2880000000005,24,1119.892,8,0.23065408272382606,yesler
92,2019-11-15,5005.9259999999995,24,1339.053,7,0.26749356662483625,yesler
93,2019-11-16,5080.596210526315,24,1209.083,11,0.2379805341536377,yesler
94,2019-11-19,4585.6883157894745,24,1180.0659999999998,7,0.25733672215287473,yesler
95,2019-11-20,4790.957,24,1081.0310000000002,20,0.2256398878136456,yesler
96,2019-11-21,4639.157049094096,24,1200.5230000000001,7,0.2587804179283886,yesler
97,2019-11-22,5020.232684210527,24,1160.209,7,0.2311066185535686,yesler
98,2019-11-23,4993.7041052631575,24,1231.8251052631579,10,0.24667562981252036,yesler
99,2019-11-26,5114.355210526316,24,1076.5432105263158,7,0.21049441546621264,yesler
100,2019-11-27,4318.460999999999,24,999.7529999999999,8,0.23150677984587567,yesler
101,2019-11-29,4140.617526315789,24,1040.8700000000001,10,0.2513803782611475,yesler
102,2019-11-30,4939.308368421053,24,1059.406,11,0.2144846850974522,yesler
103,2019-12-03,5068.296631578947,24,1219.0026315789473,20,0.240515250031683,yesler
104,2019-12-04,4800.638000000001,24,1260.209,7,0.26250864989195183,yesler
105,2019-12-05,4505.692421052631,24,1311.568,7,0.29109133012980676,yesler
106,2019-12-06,4462.846263157893,24,1149.876,7,0.25765530161604805,yesler
107,2019-12-07,5150.589520467836,24,1030.537,10,0.20008136853165395,yesler
108,2019-12-10,4748.151473684211,24,1062.059,8,0.22367841588169082,yesler
109,2019-12-11,4321.326000000001,24,1100.8799999999999,7,0.25475513765913516,yesler
110,2019-12-12,4708.918421052632,24,1156.0614210526317,8,0.24550466108822622,yesler
111,2019-12-13,4554.539036682616,24,1061.4745263157895,7,0.23305860763659947,yesler
112,2019-12-14,4564.391578947369,24,1148.4270000000001,11,0.2516057135187441,yesler
113,2019-12-17,4373.113578947367,24,1187.770789473684,7,0.27160757845205274,yesler
114,2019-12-18,4220.625210526316,24,1050.0349999999999,7,0.24878660094746002,yesler
115,2019-12-19,4681.030999999999,24,1162.137,8,0.24826517918808913,yesler
116,2019-12-20,4082.5858421052644,24,900.893842105263,8,0.2206674585538414,yesler
117,2019-12-21,4455.870868925186,24,1119.548,10,0.25125234391499535,yesler
118,2019-12-24,3875.280631578947,24,887.523,9,0.22902160756249207,yesler
119,2019-12-26,3341.527631578948,24,689.866,8,0.2064522805319502,yesler
120,2019-12-27,3718.3104736842106,24,777.6352105263159,9,0.20913670766061992,yesler
121,2019-12-28,4116.8915789473685,24,1127.8245789473685,11,0.2739505175979732,yesler
122,2019-12-31,4889.7970000000005,24,950.3579999999998,8,0.19435530759252373,yesler
123,2020-01-02,4582.829789473684,24,972.8430000000001,7,0.21227997649716907,yesler
124,2020-01-03,4184.592000000001,24,999.22,8,0.23878552556617227,yesler
125,2020-01-04,5048.797306253654,24,1390.556,11,0.2754232177785388,yesler
126,2020-01-07,5010.882042818912,24,1130.035,7,0.22551618464446824,yesler
127,2020-01-08,4852.5048421052625,24,1109.385,7,0.22862110108038403,yesler
128,2020-01-09,4652.389684210526,24,1240.235,7,0.26658020591206305,yesler
129,2020-01-10,4746.379631578946,24,1156.188947368421,7,0.24359386250437776,yesler
130,2020-01-11,4741.135631578947,24,997.7061578947369,10,0.21043611392371606,yesler
131,2020-01-14,4997.869263157895,24,1039.4460000000001,20,0.20797782920460545,yesler
132,2020-01-15,5183.143210526316,24,1161.703,20,0.2241309863174775,yesler
133,2020-01-16,4695.875736842107,24,1029.723,7,0.21928242093826586,yesler
134,2020-01-17,4638.612105263157,24,1383.259,8,0.29820536156289035,yesler
135,2020-01-18,5160.286578947369,24,1379.5739999999998,12,0.2673444544007118,yesler
136,2020-01-21,5059.185999999999,24,1309.748,8,0.25888512499836935,yesler
137,2020-01-22,4926.8972325845425,24,1100.734,8,0.2234132250050158,yesler
138,2020-01-23,4589.365210526315,24,1200.078,7,0.26149106574640485,yesler
139,2020-01-24,4738.697,24,1169.578,7,0.24681426138873197,yesler
140,2020-01-25,5388.788210526317,24,1219.1362105263158,11,0.22623568841412012,yesler
141,2020-01-28,4514.5599999999995,24,1138.7830000000001,19,0.2522467305783953,yesler
142,2020-01-29,4473.321473684211,24,1019.871,7,0.2279896506432027,yesler
143,2020-01-30,4995.464999999998,24,1050.804,19,0.21035158889112432,yesler
144,2020-01-31,4543.846368421052,24,970.0919999999999,8,0.21349577458031416,yesler
145,2020-02-01,4977.915631578947,24,1097.166,11,0.220406708590999,yesler
