,dates,value,Hour,WeekDay,timestep_sum,peak_volumes,peak_hours,peak_norm,site
104,2019-08-29,1079.9645833333332,276,120,24,88.25377777777776,2,0.0851241049357114,ejames
105,2019-08-30,1122.7927083333336,276,144,24,167.38288888888903,4,0.15528883883182742,ejames
106,2019-08-31,1014.4760416666667,276,168,24,159.82344444444445,4,0.16410713293545873,ejames
107,2019-09-03,1044.8364583333332,276,72,24,40.7701666666667,1,0.040646479429761934,ejames
108,2019-09-04,1087.716666666666,276,96,24,163.89511111111102,4,0.15695638331741485,ejames
109,2019-09-05,1027.405084745763,276,120,24,155.74343502824848,3,0.15790533571404075,ejames
110,2019-09-06,956.0375,276,144,24,124.04333333333355,7,0.1351534908992124,ejames
111,2019-09-07,1086.1583333333333,276,168,24,152.17644444444446,3,0.14594293001753547,ejames
112,2019-09-10,1070.5750000000005,276,72,24,107.9613333333334,3,0.10504609412906356,ejames
113,2019-09-11,1161.7375000000002,276,96,24,128.03266666666693,5,0.11479991057455867,ejames
114,2019-09-12,1312.0906249999998,276,120,24,114.28333333333322,4,0.09072935711958828,ejames
115,2019-09-13,1324.5833333333344,276,144,24,147.6053333333334,2,0.11607843137254897,ejames
116,2019-09-14,1186.6708333333333,276,168,24,146.9820000000002,4,0.12902166776099822,ejames
117,2019-09-17,1282.5083333333343,276,72,24,78.7062222222226,2,0.06392601593087646,ejames
118,2019-09-18,1132.9083333333342,276,96,24,92.25333333333386,3,0.08482347546996831,ejames
119,2019-09-19,1278.6124999999997,276,120,24,96.2426666666667,1,0.07840747511679873,ejames
120,2019-09-20,1526.3875000000003,276,144,24,205.32600000000025,2,0.1401225114854519,ejames
121,2019-09-21,1238.0958333333338,276,168,24,171.87377777777812,4,0.14460527235857656,ejames
122,2019-09-24,1259.9124999999995,276,72,24,55.4766666666665,1,0.04586683158111718,ejames
123,2019-09-25,1159.4000000000003,276,96,24,83.52666666666667,2,0.07504480286738349,ejames
124,2019-09-26,1698.5833333333328,276,120,24,208.27644444444448,5,0.1277268093781856,ejames
125,2019-09-27,1495.9999999999995,276,144,24,64.07866666666652,2,0.04461805555555547,ejames
126,2019-09-28,1055.770833333333,276,168,24,156.16577777777766,4,0.1540795407954079,ejames
127,2019-10-01,1046.4208333333324,276,72,24,150.47266666666658,3,0.14978902953586504,ejames
128,2019-10-02,1372.8791666666668,276,96,24,80.62244444444458,1,0.06117196254559652,ejames
129,2019-10-03,1372.1124999999995,276,120,24,88.63800000000028,3,0.06729131175468506,ejames
130,2019-10-04,1284.066666666666,276,144,24,90.50799999999961,3,0.0734223300970871,ejames
131,2019-10-05,1281.7291666666658,276,168,24,241.18844444444423,1,0.19601485984464703,ejames
132,2019-10-08,1509.2458333333334,276,72,24,139.21111111111165,4,0.0960821430620092,ejames
133,2019-10-09,1205.3708333333338,276,96,24,132.60377777777785,3,0.11459455577102638,ejames
134,2019-10-10,1076.0291666666665,276,120,24,56.183111111111316,4,0.054388929117386964,ejames
135,2019-10-11,1245.1083333333338,276,144,24,120.17866666666714,2,0.10054234459741379,ejames
136,2019-10-12,1243.5500000000004,276,168,24,150.34800000000013,6,0.1259398496240602,ejames
137,2019-10-15,1295.7541666666662,276,72,24,95.24533333333355,3,0.07656845059130107,ejames
138,2019-10-16,1224.0718750000005,276,96,24,65.20050000000015,3,0.05548464014827572,ejames
139,2019-10-17,1397.0458333333338,276,120,24,27.509777777777547,2,0.02051186713763383,ejames
140,2019-10-18,2166.0843750000004,276,144,24,491.2695000000002,5,0.23625075200498605,ejames
141,2019-10-19,1542.7500000000002,276,168,24,178.02399999999997,4,0.12020202020202017,ejames
142,2019-10-22,1241.9916666666672,276,72,24,71.5586666666665,3,0.06001672940192371,ejames
143,2019-10-23,1231.0833333333328,276,96,24,130.40133333333333,3,0.11033755274261606,ejames
144,2019-10-24,1096.2875000000006,276,120,24,96.86599999999969,1,0.09203980099502455,ejames
145,2019-10-25,1271.5999999999995,276,144,24,163.06400000000016,6,0.13357843137254918,ejames
146,2019-10-26,1086.1583333333328,276,168,24,109.7897777777775,2,0.10529252351347021,ejames
147,2019-10-29,1321.4666666666667,276,72,24,125.1653333333328,3,0.0986635220125782,ejames
148,2019-10-30,1192.904166666667,276,96,24,95.37000000000008,3,0.08327890267798828,ejames
149,2019-10-31,1214.7343750000002,276,120,24,134.7173333333331,1,0.11552365557742227,ejames
150,2019-11-01,1071.3541666666672,276,144,24,70.56133333333331,4,0.06860606060606056,ejames
151,2019-11-02,1164.8541666666665,276,168,24,92.58577777777784,4,0.0827945001858046,ejames
152,2019-11-05,1328.479166666667,276,72,24,183.9664444444444,4,0.1442489410231345,ejames
153,2019-11-06,1457.8208333333337,276,96,24,127.57555555555568,2,0.09115743215155302,ejames
154,2019-11-07,1383.0208333333333,276,120,24,118.26711111111133,3,0.08907668231611911,ejames
155,2019-11-08,1359.6458333333328,276,144,24,160.23822222222213,4,0.12276345113021331,ejames
156,2019-11-09,1132.9083333333335,276,168,24,159.82266666666663,3,0.1469509399358092,ejames
157,2019-11-12,1212.383333333334,276,72,24,86.43555555555551,3,0.07426449585832612,ejames
158,2019-11-13,1277.8333333333328,276,96,24,89.84311111111116,2,0.07323848238482392,ejames
159,2019-11-14,1201.4750000000001,276,120,24,61.83466666666647,2,0.053610030263726585,ejames
160,2019-11-15,1354.9708333333335,276,144,24,114.27777777777797,2,0.08785381125806671,ejames
161,2019-11-16,1161.737499999999,276,168,24,120.054,3,0.10764587525150913,ejames
162,2019-11-19,1249.7968750000005,276,72,24,184.42066666666713,4,0.15370886657970842,ejames
163,2019-11-20,1259.133333333333,276,96,24,108.79244444444436,1,0.09000275027502744,ejames
164,2019-11-21,1403.2791666666662,276,120,24,117.39444444444428,1,0.08714294527731498,ejames
165,2019-11-22,1397.8250000000003,276,144,24,58.59333333333331,2,0.04366406540319581,ejames
166,2019-11-23,1312.8958333333333,276,168,24,162.27444444444407,5,0.12875041213320115,ejames
167,2019-11-26,1488.2083333333323,276,72,24,81.86444444444433,5,0.05730075625363579,ejames
168,2019-11-27,1562.9708333333328,276,96,24,190.21733333333336,4,0.12677335451806085,ejames
169,2019-11-29,1293.4166666666667,276,144,24,34.989777777777974,1,0.028179384203480748,ejames
170,2019-11-30,1195.241666666667,276,168,24,131.56488888888867,5,0.11466029262639409,ejames
171,2019-12-03,1461.7166666666672,276,72,24,103.30711111111115,2,0.07361999526178631,ejames
172,2019-12-04,1154.7250000000001,276,96,24,88.76266666666685,4,0.08007197480881706,ejames
173,2019-12-05,1397.8260416666667,276,120,24,127.65855555555576,2,0.0951317675255816,ejames
174,2019-12-06,1350.2968750000002,276,144,24,85.72983333333326,5,0.0661350191765956,ejames
175,2019-12-07,1274.7166666666667,276,168,24,15.791111111111299,1,0.012904102146156088,ejames
176,2019-12-10,1280.1708333333333,276,72,24,204.45333333333318,6,0.16636234530330685,ejames
177,2019-12-11,1224.070833333334,276,96,24,182.55355555555545,1,0.15535044911238405,ejames
178,2019-12-12,1263.0291666666662,276,120,24,120.67733333333324,3,0.099527040921242,ejames
179,2019-12-13,1561.4635416666665,276,144,24,149.34777777777728,4,0.09963127393022525,ejames
180,2019-12-14,1529.5041666666657,276,168,24,39.602444444444494,1,0.026971189222844902,ejames
181,2019-12-17,1216.2812500000002,276,72,24,121.4683333333336,2,0.10402981538101415,ejames
182,2019-12-18,1406.3958333333333,276,96,24,199.75755555555548,5,0.14795321637426895,ejames
183,2019-12-19,1397.8249999999998,276,120,24,61.08666666666651,1,0.04552211073950193,ejames
184,2019-12-20,1026.9416666666666,276,144,24,88.34711111111093,2,0.08961389310402951,ejames
185,2019-12-21,1049.5375000000001,276,168,24,66.07333333333351,2,0.06557782727047777,ejames
186,2019-12-24,1137.5833333333335,276,72,24,83.69288888888887,3,0.07663622526636223,ejames
187,2019-12-26,1066.7062499999997,276,120,24,116.94599999999998,3,0.1142008402031956,ejames
188,2019-12-27,989.56875,276,144,24,64.93000000000025,4,0.06834837566027314,ejames
189,2019-12-28,1238.875,276,168,24,27.177333333333337,2,0.02285115303983229,ejames
190,2019-12-31,1386.9166666666672,276,72,24,89.26133333333364,1,0.06704119850187286,ejames
191,2020-01-02,938.1302083333328,276,120,24,92.58072222222205,3,0.10279836578991022,ejames
192,2020-01-03,1246.6666666666667,276,144,24,102.22666666666692,1,0.08541666666666688,ejames
193,2020-01-04,1056.5374999999992,276,168,24,174.03933333333305,3,0.1715897185118579,ejames
194,2020-01-07,1316.7916666666674,276,72,24,191.1555555555552,2,0.15121630506245853,ejames
195,2020-01-08,1184.3333333333326,276,96,24,129.40400000000002,7,0.11381578947368431,ejames
196,2020-01-09,1146.9333333333332,276,120,24,115.27511111111114,3,0.10469504830917879,ejames
197,2020-01-10,1337.0499999999993,276,144,24,33.909333333333244,2,0.026418026418026364,ejames
198,2020-01-11,1235.7583333333334,276,168,24,126.66133333333333,3,0.1067675493905002,ejames
199,2020-01-14,1244.3291666666669,276,72,24,100.10733333333349,3,0.08380296389062837,ejames
200,2020-01-15,1358.8666666666675,276,96,24,102.89155555555558,2,0.0788735983690112,ejames
201,2020-01-16,1104.8583333333336,276,120,24,92.41955555555593,2,0.08713367810688014,ejames
202,2020-01-17,1332.3750000000002,276,144,24,94.99600000000004,4,0.07426900584795323,ejames
203,2020-01-18,1090.8333333333335,276,168,24,95.66088888888899,2,0.09134920634920643,ejames
204,2020-01-21,1350.2958333333336,276,72,24,93.54155555555585,1,0.07216131307302706,ejames
205,2020-01-22,1294.975,276,96,24,88.26400000000024,3,0.07099879663056578,ejames
206,2020-01-23,1016.0333333333333,276,120,24,51.44577777777775,5,0.052743694614860226,ejames
207,2020-01-24,1252.1208333333334,276,144,24,92.66888888888869,2,0.07709327248841856,ejames
208,2020-01-25,1362.803125000001,276,168,24,253.43216666666746,5,0.1937123825407859,ejames
209,2020-01-28,1648.690625,276,72,24,258.98116666666635,2,0.16362806006197236,ejames
210,2020-01-29,1439.9000000000003,276,96,24,129.40399999999988,1,0.09361471861471851,ejames
211,2020-01-30,1402.4999999999984,276,120,24,88.26400000000002,3,0.06555555555555564,ejames
212,2020-01-31,1473.4052083333336,276,144,24,176.90250000000017,2,0.12506636766164558,ejames
213,2020-02-01,977.0770833333324,276,168,24,83.52611111111113,2,0.08904759637173713,ejames
