,time stamp,time_pt,var,vartype,site,value,dates,timestep_sum
0,2019-10-20 00:00:00,2019-10-20 00:00:00,Flow_CityWater,Flow (GPM),block11,274.60474576271184,2019-10-20,1
1,2019-10-20 01:00:00,2019-10-20 01:00:00,Flow_CityWater,Flow (GPM),block11,143.616,2019-10-20,1
2,2019-10-20 02:00:00,2019-10-20 02:00:00,Flow_CityWater,Flow (GPM),block11,97.988,2019-10-20,1
3,2019-10-20 03:00:00,2019-10-20 03:00:00,Flow_CityWater,Flow (GPM),block11,21.692,2019-10-20,1
4,2019-10-20 04:00:00,2019-10-20 04:00:00,Flow_CityWater,Flow (GPM),block11,39.644000000000005,2019-10-20,1
5,2019-10-20 05:00:00,2019-10-20 05:00:00,Flow_CityWater,Flow (GPM),block11,59.092,2019-10-20,1
6,2019-10-20 06:00:00,2019-10-20 06:00:00,Flow_CityWater,Flow (GPM),block11,35.904,2019-10-20,1
7,2019-10-20 07:00:00,2019-10-20 07:00:00,Flow_CityWater,Flow (GPM),block11,74.05199999999999,2019-10-20,1
8,2019-10-20 08:00:00,2019-10-20 08:00:00,Flow_CityWater,Flow (GPM),block11,287.98,2019-10-20,1
9,2019-10-20 09:00:00,2019-10-20 09:00:00,Flow_CityWater,Flow (GPM),block11,388.212,2019-10-20,1
10,2019-10-20 10:00:00,2019-10-20 10:00:00,Flow_CityWater,Flow (GPM),block11,545.292,2019-10-20,1
11,2019-10-20 11:00:00,2019-10-20 11:00:00,Flow_CityWater,Flow (GPM),block11,627.572,2019-10-20,1
12,2019-10-20 12:00:00,2019-10-20 12:00:00,Flow_CityWater,Flow (GPM),block11,519.86,2019-10-20,1
13,2019-10-20 13:00:00,2019-10-20 13:00:00,Flow_CityWater,Flow (GPM),block11,546.0400000000001,2019-10-20,1
14,2019-10-20 14:00:00,2019-10-20 14:00:00,Flow_CityWater,Flow (GPM),block11,519.86,2019-10-20,1
15,2019-10-20 15:00:00,2019-10-20 15:00:00,Flow_CityWater,Flow (GPM),block11,637.296,2019-10-20,1
16,2019-10-20 16:00:00,2019-10-20 16:00:00,Flow_CityWater,Flow (GPM),block11,362.78,2019-10-20,1
17,2019-10-20 17:00:00,2019-10-20 17:00:00,Flow_CityWater,Flow (GPM),block11,410.652,2019-10-20,1
18,2019-10-20 18:00:00,2019-10-20 18:00:00,Flow_CityWater,Flow (GPM),block11,493.68,2019-10-20,1
19,2019-10-20 19:00:00,2019-10-20 19:00:00,Flow_CityWater,Flow (GPM),block11,569.2280000000001,2019-10-20,1
20,2019-10-20 20:00:00,2019-10-20 20:00:00,Flow_CityWater,Flow (GPM),block11,869.924,2019-10-20,1
21,2019-10-20 21:00:00,2019-10-20 21:00:00,Flow_CityWater,Flow (GPM),block11,802.604,2019-10-20,1
22,2019-10-20 22:00:00,2019-10-20 22:00:00,Flow_CityWater,Flow (GPM),block11,700.128,2019-10-20,1
23,2019-10-20 23:00:00,2019-10-20 23:00:00,Flow_CityWater,Flow (GPM),block11,467.5,2019-10-20,1
24,2019-10-21 00:00:00,2019-10-21 00:00:00,Flow_CityWater,Flow (GPM),block11,237.864,2019-10-21,1
25,2019-10-21 01:00:00,2019-10-21 01:00:00,Flow_CityWater,Flow (GPM),block11,118.932,2019-10-21,1
26,2019-10-21 02:00:00,2019-10-21 02:00:00,Flow_CityWater,Flow (GPM),block11,29.172,2019-10-21,1
27,2019-10-21 03:00:00,2019-10-21 03:00:00,Flow_CityWater,Flow (GPM),block11,34.408,2019-10-21,1
28,2019-10-21 04:00:00,2019-10-21 04:00:00,Flow_CityWater,Flow (GPM),block11,28.424,2019-10-21,1
29,2019-10-21 05:00:00,2019-10-21 05:00:00,Flow_CityWater,Flow (GPM),block11,251.32799999999997,2019-10-21,1
30,2019-10-21 06:00:00,2019-10-21 06:00:00,Flow_CityWater,Flow (GPM),block11,412.14799999999997,2019-10-21,1
31,2019-10-21 07:00:00,2019-10-21 07:00:00,Flow_CityWater,Flow (GPM),block11,656.744,2019-10-21,1
32,2019-10-21 08:00:00,2019-10-21 08:00:00,Flow_CityWater,Flow (GPM),block11,1077.868,2019-10-21,1
33,2019-10-21 09:00:00,2019-10-21 09:00:00,Flow_CityWater,Flow (GPM),block11,575.96,2019-10-21,1
34,2019-10-21 10:00:00,2019-10-21 10:00:00,Flow_CityWater,Flow (GPM),block11,368.016,2019-10-21,1
35,2019-10-21 11:00:00,2019-10-21 11:00:00,Flow_CityWater,Flow (GPM),block11,255.068,2019-10-21,1
36,2019-10-21 12:00:00,2019-10-21 12:00:00,Flow_CityWater,Flow (GPM),block11,222.90400000000002,2019-10-21,1
37,2019-10-21 13:00:00,2019-10-21 13:00:00,Flow_CityWater,Flow (GPM),block11,169.796,2019-10-21,1
38,2019-10-21 14:00:00,2019-10-21 14:00:00,Flow_CityWater,Flow (GPM),block11,206.448,2019-10-21,1
39,2019-10-21 15:00:00,2019-10-21 15:00:00,Flow_CityWater,Flow (GPM),block11,188.496,2019-10-21,1
40,2019-10-21 16:00:00,2019-10-21 16:00:00,Flow_CityWater,Flow (GPM),block11,221.408,2019-10-21,1
41,2019-10-21 17:00:00,2019-10-21 17:00:00,Flow_CityWater,Flow (GPM),block11,326.876,2019-10-21,1
42,2019-10-21 18:00:00,2019-10-21 18:00:00,Flow_CityWater,Flow (GPM),block11,547.5360000000001,2019-10-21,1
43,2019-10-21 19:00:00,2019-10-21 19:00:00,Flow_CityWater,Flow (GPM),block11,570.724,2019-10-21,1
44,2019-10-21 20:00:00,2019-10-21 20:00:00,Flow_CityWater,Flow (GPM),block11,706.1120000000001,2019-10-21,1
45,2019-10-21 21:00:00,2019-10-21 21:00:00,Flow_CityWater,Flow (GPM),block11,614.856,2019-10-21,1
46,2019-10-21 22:00:00,2019-10-21 22:00:00,Flow_CityWater,Flow (GPM),block11,615.604,2019-10-21,1
47,2019-10-21 23:00:00,2019-10-21 23:00:00,Flow_CityWater,Flow (GPM),block11,435.336,2019-10-21,1
48,2019-10-22 00:00:00,2019-10-22 00:00:00,Flow_CityWater,Flow (GPM),block11,257.312,2019-10-22,1
49,2019-10-22 01:00:00,2019-10-22 01:00:00,Flow_CityWater,Flow (GPM),block11,101.728,2019-10-22,1
50,2019-10-22 02:00:00,2019-10-22 02:00:00,Flow_CityWater,Flow (GPM),block11,37.4,2019-10-22,1
51,2019-10-22 03:00:00,2019-10-22 03:00:00,Flow_CityWater,Flow (GPM),block11,20.944000000000003,2019-10-22,1
52,2019-10-22 04:00:00,2019-10-22 04:00:00,Flow_CityWater,Flow (GPM),block11,2.992,2019-10-22,1
53,2019-10-22 05:00:00,2019-10-22 05:00:00,Flow_CityWater,Flow (GPM),block11,112.2,2019-10-22,1
54,2019-10-22 06:00:00,2019-10-22 06:00:00,Flow_CityWater,Flow (GPM),block11,411.40000000000003,2019-10-22,1
55,2019-10-22 07:00:00,2019-10-22 07:00:00,Flow_CityWater,Flow (GPM),block11,714.34,2019-10-22,1
56,2019-10-22 08:00:00,2019-10-22 08:00:00,Flow_CityWater,Flow (GPM),block11,768.196,2019-10-22,1
57,2019-10-22 09:00:00,2019-10-22 09:00:00,Flow_CityWater,Flow (GPM),block11,620.84,2019-10-22,1
58,2019-10-22 10:00:00,2019-10-22 10:00:00,Flow_CityWater,Flow (GPM),block11,498.16799999999995,2019-10-22,1
59,2019-10-22 11:00:00,2019-10-22 11:00:00,Flow_CityWater,Flow (GPM),block11,246.84,2019-10-22,1
60,2019-10-22 12:00:00,2019-10-22 12:00:00,Flow_CityWater,Flow (GPM),block11,115.94000000000001,2019-10-22,1
61,2019-10-22 13:00:00,2019-10-22 13:00:00,Flow_CityWater,Flow (GPM),block11,165.30800000000002,2019-10-22,1
62,2019-10-22 14:00:00,2019-10-22 14:00:00,Flow_CityWater,Flow (GPM),block11,130.152,2019-10-22,1
63,2019-10-22 15:00:00,2019-10-22 15:00:00,Flow_CityWater,Flow (GPM),block11,143.616,2019-10-22,1
64,2019-10-22 16:00:00,2019-10-22 16:00:00,Flow_CityWater,Flow (GPM),block11,145.112,2019-10-22,1
65,2019-10-22 17:00:00,2019-10-22 17:00:00,Flow_CityWater,Flow (GPM),block11,251.32800000000003,2019-10-22,1
66,2019-10-22 18:00:00,2019-10-22 18:00:00,Flow_CityWater,Flow (GPM),block11,374.0,2019-10-22,1
67,2019-10-22 19:00:00,2019-10-22 19:00:00,Flow_CityWater,Flow (GPM),block11,611.864,2019-10-22,1
68,2019-10-22 20:00:00,2019-10-22 20:00:00,Flow_CityWater,Flow (GPM),block11,665.7199999999999,2019-10-22,1
69,2019-10-22 21:00:00,2019-10-22 21:00:00,Flow_CityWater,Flow (GPM),block11,729.3000000000001,2019-10-22,1
70,2019-10-22 22:00:00,2019-10-22 22:00:00,Flow_CityWater,Flow (GPM),block11,622.336,2019-10-22,1
71,2019-10-22 23:00:00,2019-10-22 23:00:00,Flow_CityWater,Flow (GPM),block11,612.6120000000001,2019-10-22,1
72,2019-10-23 00:00:00,2019-10-23 00:00:00,Flow_CityWater,Flow (GPM),block11,291.72,2019-10-23,1
73,2019-10-23 01:00:00,2019-10-23 01:00:00,Flow_CityWater,Flow (GPM),block11,53.856,2019-10-23,1
74,2019-10-23 02:00:00,2019-10-23 02:00:00,Flow_CityWater,Flow (GPM),block11,23.936,2019-10-23,1
75,2019-10-23 03:00:00,2019-10-23 03:00:00,Flow_CityWater,Flow (GPM),block11,15.707999999999998,2019-10-23,1
76,2019-10-23 04:00:00,2019-10-23 04:00:00,Flow_CityWater,Flow (GPM),block11,20.944000000000003,2019-10-23,1
77,2019-10-23 05:00:00,2019-10-23 05:00:00,Flow_CityWater,Flow (GPM),block11,160.072,2019-10-23,1
78,2019-10-23 06:00:00,2019-10-23 06:00:00,Flow_CityWater,Flow (GPM),block11,429.35200000000003,2019-10-23,1
79,2019-10-23 07:00:00,2019-10-23 07:00:00,Flow_CityWater,Flow (GPM),block11,722.568,2019-10-23,1
80,2019-10-23 08:00:00,2019-10-23 08:00:00,Flow_CityWater,Flow (GPM),block11,905.08,2019-10-23,1
81,2019-10-23 09:00:00,2019-10-23 09:00:00,Flow_CityWater,Flow (GPM),block11,706.86,2019-10-23,1
82,2019-10-23 10:00:00,2019-10-23 10:00:00,Flow_CityWater,Flow (GPM),block11,349.31600000000003,2019-10-23,1
83,2019-10-23 11:00:00,2019-10-23 11:00:00,Flow_CityWater,Flow (GPM),block11,299.2,2019-10-23,1
84,2019-10-23 12:00:00,2019-10-23 12:00:00,Flow_CityWater,Flow (GPM),block11,201.96,2019-10-23,1
85,2019-10-23 13:00:00,2019-10-23 13:00:00,Flow_CityWater,Flow (GPM),block11,114.444,2019-10-23,1
86,2019-10-23 14:00:00,2019-10-23 14:00:00,Flow_CityWater,Flow (GPM),block11,119.68,2019-10-23,1
87,2019-10-23 15:00:00,2019-10-23 15:00:00,Flow_CityWater,Flow (GPM),block11,129.404,2019-10-23,1
88,2019-10-23 16:00:00,2019-10-23 16:00:00,Flow_CityWater,Flow (GPM),block11,127.16000000000001,2019-10-23,1
89,2019-10-23 17:00:00,2019-10-23 17:00:00,Flow_CityWater,Flow (GPM),block11,264.792,2019-10-23,1
90,2019-10-23 18:00:00,2019-10-23 18:00:00,Flow_CityWater,Flow (GPM),block11,352.308,2019-10-23,1
91,2019-10-23 19:00:00,2019-10-23 19:00:00,Flow_CityWater,Flow (GPM),block11,415.14000000000004,2019-10-23,1
92,2019-10-23 20:00:00,2019-10-23 20:00:00,Flow_CityWater,Flow (GPM),block11,700.128,2019-10-23,1
93,2019-10-23 21:00:00,2019-10-23 21:00:00,Flow_CityWater,Flow (GPM),block11,714.34,2019-10-23,1
94,2019-10-23 22:00:00,2019-10-23 22:00:00,Flow_CityWater,Flow (GPM),block11,647.02,2019-10-23,1
95,2019-10-23 23:00:00,2019-10-23 23:00:00,Flow_CityWater,Flow (GPM),block11,549.78,2019-10-23,1
96,2019-10-24 00:00:00,2019-10-24 00:00:00,Flow_CityWater,Flow (GPM),block11,279.004,2019-10-24,1
97,2019-10-24 01:00:00,2019-10-24 01:00:00,Flow_CityWater,Flow (GPM),block11,113.696,2019-10-24,1
98,2019-10-24 02:00:00,2019-10-24 02:00:00,Flow_CityWater,Flow (GPM),block11,36.652,2019-10-24,1
99,2019-10-24 03:00:00,2019-10-24 03:00:00,Flow_CityWater,Flow (GPM),block11,0.0,2019-10-24,1
100,2019-10-24 04:00:00,2019-10-24 04:00:00,Flow_CityWater,Flow (GPM),block11,23.188000000000002,2019-10-24,1
101,2019-10-24 05:00:00,2019-10-24 05:00:00,Flow_CityWater,Flow (GPM),block11,161.568,2019-10-24,1
102,2019-10-24 06:00:00,2019-10-24 06:00:00,Flow_CityWater,Flow (GPM),block11,368.764,2019-10-24,1
103,2019-10-24 07:00:00,2019-10-24 07:00:00,Flow_CityWater,Flow (GPM),block11,792.88,2019-10-24,1
104,2019-10-24 08:00:00,2019-10-24 08:00:00,Flow_CityWater,Flow (GPM),block11,995.5880000000001,2019-10-24,1
105,2019-10-24 09:00:00,2019-10-24 09:00:00,Flow_CityWater,Flow (GPM),block11,662.728,2019-10-24,1
106,2019-10-24 10:00:00,2019-10-24 10:00:00,Flow_CityWater,Flow (GPM),block11,365.02400000000006,2019-10-24,1
107,2019-10-24 11:00:00,2019-10-24 11:00:00,Flow_CityWater,Flow (GPM),block11,370.26,2019-10-24,1
108,2019-10-24 12:00:00,2019-10-24 12:00:00,Flow_CityWater,Flow (GPM),block11,299.948,2019-10-24,1
109,2019-10-24 13:00:00,2019-10-24 13:00:00,Flow_CityWater,Flow (GPM),block11,149.60000000000002,2019-10-24,1
110,2019-10-24 14:00:00,2019-10-24 14:00:00,Flow_CityWater,Flow (GPM),block11,136.136,2019-10-24,1
111,2019-10-24 15:00:00,2019-10-24 15:00:00,Flow_CityWater,Flow (GPM),block11,234.124,2019-10-24,1
112,2019-10-24 16:00:00,2019-10-24 16:00:00,Flow_CityWater,Flow (GPM),block11,296.956,2019-10-24,1
113,2019-10-24 17:00:00,2019-10-24 17:00:00,Flow_CityWater,Flow (GPM),block11,283.492,2019-10-24,1
114,2019-10-24 18:00:00,2019-10-24 18:00:00,Flow_CityWater,Flow (GPM),block11,379.236,2019-10-24,1
115,2019-10-24 19:00:00,2019-10-24 19:00:00,Flow_CityWater,Flow (GPM),block11,575.96,2019-10-24,1
116,2019-10-24 20:00:00,2019-10-24 20:00:00,Flow_CityWater,Flow (GPM),block11,461.516,2019-10-24,1
117,2019-10-24 21:00:00,2019-10-24 21:00:00,Flow_CityWater,Flow (GPM),block11,476.476,2019-10-24,1
118,2019-10-24 22:00:00,2019-10-24 22:00:00,Flow_CityWater,Flow (GPM),block11,584.188,2019-10-24,1
119,2019-10-24 23:00:00,2019-10-24 23:00:00,Flow_CityWater,Flow (GPM),block11,685.168,2019-10-24,1
120,2019-10-25 00:00:00,2019-10-25 00:00:00,Flow_CityWater,Flow (GPM),block11,223.65200000000002,2019-10-25,1
121,2019-10-25 01:00:00,2019-10-25 01:00:00,Flow_CityWater,Flow (GPM),block11,93.5,2019-10-25,1
122,2019-10-25 02:00:00,2019-10-25 02:00:00,Flow_CityWater,Flow (GPM),block11,71.06,2019-10-25,1
123,2019-10-25 03:00:00,2019-10-25 03:00:00,Flow_CityWater,Flow (GPM),block11,6.731999999999999,2019-10-25,1
124,2019-10-25 04:00:00,2019-10-25 04:00:00,Flow_CityWater,Flow (GPM),block11,17.204,2019-10-25,1
125,2019-10-25 05:00:00,2019-10-25 05:00:00,Flow_CityWater,Flow (GPM),block11,134.64000000000001,2019-10-25,1
126,2019-10-25 06:00:00,2019-10-25 06:00:00,Flow_CityWater,Flow (GPM),block11,311.168,2019-10-25,1
127,2019-10-25 07:00:00,2019-10-25 07:00:00,Flow_CityWater,Flow (GPM),block11,724.812,2019-10-25,1
128,2019-10-25 08:00:00,2019-10-25 08:00:00,Flow_CityWater,Flow (GPM),block11,966.416,2019-10-25,1
129,2019-10-25 09:00:00,2019-10-25 09:00:00,Flow_CityWater,Flow (GPM),block11,805.596,2019-10-25,1
130,2019-10-25 10:00:00,2019-10-25 10:00:00,Flow_CityWater,Flow (GPM),block11,359.788,2019-10-25,1
131,2019-10-25 11:00:00,2019-10-25 11:00:00,Flow_CityWater,Flow (GPM),block11,226.644,2019-10-25,1
132,2019-10-25 12:00:00,2019-10-25 12:00:00,Flow_CityWater,Flow (GPM),block11,314.15999999999997,2019-10-25,1
133,2019-10-25 13:00:00,2019-10-25 13:00:00,Flow_CityWater,Flow (GPM),block11,177.276,2019-10-25,1
134,2019-10-25 14:00:00,2019-10-25 14:00:00,Flow_CityWater,Flow (GPM),block11,176.52800000000002,2019-10-25,1
135,2019-10-25 15:00:00,2019-10-25 15:00:00,Flow_CityWater,Flow (GPM),block11,232.62800000000001,2019-10-25,1
136,2019-10-25 16:00:00,2019-10-25 16:00:00,Flow_CityWater,Flow (GPM),block11,221.408,2019-10-25,1
137,2019-10-25 17:00:00,2019-10-25 17:00:00,Flow_CityWater,Flow (GPM),block11,287.98,2019-10-25,1
138,2019-10-25 18:00:00,2019-10-25 18:00:00,Flow_CityWater,Flow (GPM),block11,522.852,2019-10-25,1
139,2019-10-25 19:00:00,2019-10-25 19:00:00,Flow_CityWater,Flow (GPM),block11,582.692,2019-10-25,1
140,2019-10-25 20:00:00,2019-10-25 20:00:00,Flow_CityWater,Flow (GPM),block11,391.952,2019-10-25,1
141,2019-10-25 21:00:00,2019-10-25 21:00:00,Flow_CityWater,Flow (GPM),block11,519.86,2019-10-25,1
142,2019-10-25 22:00:00,2019-10-25 22:00:00,Flow_CityWater,Flow (GPM),block11,424.116,2019-10-25,1
143,2019-10-25 23:00:00,2019-10-25 23:00:00,Flow_CityWater,Flow (GPM),block11,307.428,2019-10-25,1
144,2019-10-26 00:00:00,2019-10-26 00:00:00,Flow_CityWater,Flow (GPM),block11,356.796,2019-10-26,1
145,2019-10-26 01:00:00,2019-10-26 01:00:00,Flow_CityWater,Flow (GPM),block11,205.7,2019-10-26,1
146,2019-10-26 02:00:00,2019-10-26 02:00:00,Flow_CityWater,Flow (GPM),block11,94.248,2019-10-26,1
147,2019-10-26 03:00:00,2019-10-26 03:00:00,Flow_CityWater,Flow (GPM),block11,44.132000000000005,2019-10-26,1
148,2019-10-26 04:00:00,2019-10-26 04:00:00,Flow_CityWater,Flow (GPM),block11,30.668,2019-10-26,1
149,2019-10-26 05:00:00,2019-10-26 05:00:00,Flow_CityWater,Flow (GPM),block11,36.652,2019-10-26,1
150,2019-10-26 06:00:00,2019-10-26 06:00:00,Flow_CityWater,Flow (GPM),block11,28.424,2019-10-26,1
151,2019-10-26 07:00:00,2019-10-26 07:00:00,Flow_CityWater,Flow (GPM),block11,109.208,2019-10-26,1
152,2019-10-26 08:00:00,2019-10-26 08:00:00,Flow_CityWater,Flow (GPM),block11,314.90799999999996,2019-10-26,1
153,2019-10-26 09:00:00,2019-10-26 09:00:00,Flow_CityWater,Flow (GPM),block11,625.328,2019-10-26,1
154,2019-10-26 10:00:00,2019-10-26 10:00:00,Flow_CityWater,Flow (GPM),block11,712.096,2019-10-26,1
155,2019-10-26 11:00:00,2019-10-26 11:00:00,Flow_CityWater,Flow (GPM),block11,582.692,2019-10-26,1
156,2019-10-26 12:00:00,2019-10-26 12:00:00,Flow_CityWater,Flow (GPM),block11,675.4440000000001,2019-10-26,1
157,2019-10-26 13:00:00,2019-10-26 13:00:00,Flow_CityWater,Flow (GPM),block11,614.856,2019-10-26,1
158,2019-10-26 14:00:00,2019-10-26 14:00:00,Flow_CityWater,Flow (GPM),block11,521.356,2019-10-26,1
159,2019-10-26 15:00:00,2019-10-26 15:00:00,Flow_CityWater,Flow (GPM),block11,515.3720000000001,2019-10-26,1
160,2019-10-26 16:00:00,2019-10-26 16:00:00,Flow_CityWater,Flow (GPM),block11,527.34,2019-10-26,1
161,2019-10-26 17:00:00,2019-10-26 17:00:00,Flow_CityWater,Flow (GPM),block11,362.032,2019-10-26,1
162,2019-10-26 18:00:00,2019-10-26 18:00:00,Flow_CityWater,Flow (GPM),block11,547.5360000000001,2019-10-26,1
163,2019-10-26 19:00:00,2019-10-26 19:00:00,Flow_CityWater,Flow (GPM),block11,440.572,2019-10-26,1
164,2019-10-26 20:00:00,2019-10-26 20:00:00,Flow_CityWater,Flow (GPM),block11,494.428,2019-10-26,1
165,2019-10-26 21:00:00,2019-10-26 21:00:00,Flow_CityWater,Flow (GPM),block11,481.71200000000005,2019-10-26,1
166,2019-10-26 22:00:00,2019-10-26 22:00:00,Flow_CityWater,Flow (GPM),block11,314.15999999999997,2019-10-26,1
167,2019-10-26 23:00:00,2019-10-26 23:00:00,Flow_CityWater,Flow (GPM),block11,442.816,2019-10-26,1
168,2019-10-27 00:00:00,2019-10-27 00:00:00,Flow_CityWater,Flow (GPM),block11,323.136,2019-10-27,1
169,2019-10-27 01:00:00,2019-10-27 01:00:00,Flow_CityWater,Flow (GPM),block11,253.57200000000003,2019-10-27,1
170,2019-10-27 02:00:00,2019-10-27 02:00:00,Flow_CityWater,Flow (GPM),block11,115.19200000000001,2019-10-27,1
171,2019-10-27 03:00:00,2019-10-27 03:00:00,Flow_CityWater,Flow (GPM),block11,61.336,2019-10-27,1
172,2019-10-27 04:00:00,2019-10-27 04:00:00,Flow_CityWater,Flow (GPM),block11,31.415999999999997,2019-10-27,1
173,2019-10-27 05:00:00,2019-10-27 05:00:00,Flow_CityWater,Flow (GPM),block11,14.959999999999999,2019-10-27,1
174,2019-10-27 06:00:00,2019-10-27 06:00:00,Flow_CityWater,Flow (GPM),block11,34.408,2019-10-27,1
175,2019-10-27 07:00:00,2019-10-27 07:00:00,Flow_CityWater,Flow (GPM),block11,229.636,2019-10-27,1
176,2019-10-27 08:00:00,2019-10-27 08:00:00,Flow_CityWater,Flow (GPM),block11,321.64,2019-10-27,1
177,2019-10-27 09:00:00,2019-10-27 09:00:00,Flow_CityWater,Flow (GPM),block11,588.676,2019-10-27,1
178,2019-10-27 10:00:00,2019-10-27 10:00:00,Flow_CityWater,Flow (GPM),block11,716.5840000000001,2019-10-27,1
179,2019-10-27 11:00:00,2019-10-27 11:00:00,Flow_CityWater,Flow (GPM),block11,605.1320000000001,2019-10-27,1
180,2019-10-27 12:00:00,2019-10-27 12:00:00,Flow_CityWater,Flow (GPM),block11,627.572,2019-10-27,1
181,2019-10-27 13:00:00,2019-10-27 13:00:00,Flow_CityWater,Flow (GPM),block11,507.14400000000006,2019-10-27,1
182,2019-10-27 14:00:00,2019-10-27 14:00:00,Flow_CityWater,Flow (GPM),block11,326.876,2019-10-27,1
183,2019-10-27 15:00:00,2019-10-27 15:00:00,Flow_CityWater,Flow (GPM),block11,553.52,2019-10-27,1
184,2019-10-27 16:00:00,2019-10-27 16:00:00,Flow_CityWater,Flow (GPM),block11,552.024,2019-10-27,1
185,2019-10-27 17:00:00,2019-10-27 17:00:00,Flow_CityWater,Flow (GPM),block11,496.67199999999997,2019-10-27,1
186,2019-10-27 18:00:00,2019-10-27 18:00:00,Flow_CityWater,Flow (GPM),block11,553.52,2019-10-27,1
187,2019-10-27 19:00:00,2019-10-27 19:00:00,Flow_CityWater,Flow (GPM),block11,546.788,2019-10-27,1
188,2019-10-27 20:00:00,2019-10-27 20:00:00,Flow_CityWater,Flow (GPM),block11,678.436,2019-10-27,1
189,2019-10-27 21:00:00,2019-10-27 21:00:00,Flow_CityWater,Flow (GPM),block11,753.984,2019-10-27,1
190,2019-10-27 22:00:00,2019-10-27 22:00:00,Flow_CityWater,Flow (GPM),block11,585.684,2019-10-27,1
191,2019-10-27 23:00:00,2019-10-27 23:00:00,Flow_CityWater,Flow (GPM),block11,558.756,2019-10-27,1
192,2019-10-28 00:00:00,2019-10-28 00:00:00,Flow_CityWater,Flow (GPM),block11,282.74399999999997,2019-10-28,1
193,2019-10-28 01:00:00,2019-10-28 01:00:00,Flow_CityWater,Flow (GPM),block11,108.46000000000001,2019-10-28,1
194,2019-10-28 02:00:00,2019-10-28 02:00:00,Flow_CityWater,Flow (GPM),block11,45.62800000000001,2019-10-28,1
195,2019-10-28 03:00:00,2019-10-28 03:00:00,Flow_CityWater,Flow (GPM),block11,1.496,2019-10-28,1
196,2019-10-28 04:00:00,2019-10-28 04:00:00,Flow_CityWater,Flow (GPM),block11,14.212,2019-10-28,1
197,2019-10-28 05:00:00,2019-10-28 05:00:00,Flow_CityWater,Flow (GPM),block11,141.372,2019-10-28,1
198,2019-10-28 06:00:00,2019-10-28 06:00:00,Flow_CityWater,Flow (GPM),block11,405.416,2019-10-28,1
199,2019-10-28 07:00:00,2019-10-28 07:00:00,Flow_CityWater,Flow (GPM),block11,909.568,2019-10-28,1
200,2019-10-28 08:00:00,2019-10-28 08:00:00,Flow_CityWater,Flow (GPM),block11,928.268,2019-10-28,1
201,2019-10-28 09:00:00,2019-10-28 09:00:00,Flow_CityWater,Flow (GPM),block11,670.956,2019-10-28,1
202,2019-10-28 10:00:00,2019-10-28 10:00:00,Flow_CityWater,Flow (GPM),block11,367.26800000000003,2019-10-28,1
203,2019-10-28 11:00:00,2019-10-28 11:00:00,Flow_CityWater,Flow (GPM),block11,273.02000000000004,2019-10-28,1
204,2019-10-28 12:00:00,2019-10-28 12:00:00,Flow_CityWater,Flow (GPM),block11,177.276,2019-10-28,1
205,2019-10-28 13:00:00,2019-10-28 13:00:00,Flow_CityWater,Flow (GPM),block11,181.016,2019-10-28,1
206,2019-10-28 14:00:00,2019-10-28 14:00:00,Flow_CityWater,Flow (GPM),block11,199.716,2019-10-28,1
207,2019-10-28 15:00:00,2019-10-28 15:00:00,Flow_CityWater,Flow (GPM),block11,174.28400000000002,2019-10-28,1
208,2019-10-28 16:00:00,2019-10-28 16:00:00,Flow_CityWater,Flow (GPM),block11,209.44,2019-10-28,1
209,2019-10-28 17:00:00,2019-10-28 17:00:00,Flow_CityWater,Flow (GPM),block11,267.78400000000005,2019-10-28,1
210,2019-10-28 18:00:00,2019-10-28 18:00:00,Flow_CityWater,Flow (GPM),block11,430.09999999999997,2019-10-28,1
211,2019-10-28 19:00:00,2019-10-28 19:00:00,Flow_CityWater,Flow (GPM),block11,511.63200000000006,2019-10-28,1
212,2019-10-28 20:00:00,2019-10-28 20:00:00,Flow_CityWater,Flow (GPM),block11,839.2560000000001,2019-10-28,1
213,2019-10-28 21:00:00,2019-10-28 21:00:00,Flow_CityWater,Flow (GPM),block11,841.5,2019-10-28,1
214,2019-10-28 22:00:00,2019-10-28 22:00:00,Flow_CityWater,Flow (GPM),block11,591.668,2019-10-28,1
215,2019-10-28 23:00:00,2019-10-28 23:00:00,Flow_CityWater,Flow (GPM),block11,450.29600000000005,2019-10-28,1
216,2019-10-29 00:00:00,2019-10-29 00:00:00,Flow_CityWater,Flow (GPM),block11,377.74,2019-10-29,1
217,2019-10-29 01:00:00,2019-10-29 01:00:00,Flow_CityWater,Flow (GPM),block11,195.976,2019-10-29,1
218,2019-10-29 02:00:00,2019-10-29 02:00:00,Flow_CityWater,Flow (GPM),block11,38.148,2019-10-29,1
219,2019-10-29 03:00:00,2019-10-29 03:00:00,Flow_CityWater,Flow (GPM),block11,23.188000000000002,2019-10-29,1
220,2019-10-29 04:00:00,2019-10-29 04:00:00,Flow_CityWater,Flow (GPM),block11,13.463999999999999,2019-10-29,1
221,2019-10-29 05:00:00,2019-10-29 05:00:00,Flow_CityWater,Flow (GPM),block11,109.208,2019-10-29,1
222,2019-10-29 06:00:00,2019-10-29 06:00:00,Flow_CityWater,Flow (GPM),block11,289.476,2019-10-29,1
223,2019-10-29 07:00:00,2019-10-29 07:00:00,Flow_CityWater,Flow (GPM),block11,877.404,2019-10-29,1
