,dates,value,timestep_sum,peak_volumes,peak_hours,peak_norm,site
98,2020-03-11,10521.368,24,3336.828,20,0.3171477321200057,block11
99,2020-03-12,10715.848,24,3502.8840000000005,21,0.32688817534552567,block11
100,2020-03-13,9684.355999999998,24,2974.7960000000003,19,0.3071754074302928,block11
101,2020-03-14,11268.619999999999,24,3498.3959999999997,11,0.3104546963159642,block11
102,2020-03-17,10694.904,24,3536.5440000000003,21,0.3306756189676878,block11
103,2020-03-18,10678.448000000002,24,3635.28,20,0.34043149341552253,block11
104,2020-03-19,10784.626,24,3661.5289999999995,20,0.3395137670977185,block11
105,2020-03-20,10663.488000000001,24,3444.5400000000004,21,0.32302188552188554,block11
106,2020-03-21,11259.644,24,3858.184,19,0.34265594898026974,block11
107,2020-03-24,10386.874999999998,24,3841.875,20,0.36987785065286727,block11
108,2020-03-25,10601.223999999998,24,3567.212,20,0.33649057882372835,block11
109,2020-03-26,10322.4,24,3656.224,20,0.3542028985507247,block11
110,2020-03-27,9780.848,24,3154.316,18,0.32249923524013463,block11
111,2020-03-28,11220.0,24,3877.631999999999,12,0.3455999999999999,block11
112,2020-03-31,10414.403999999999,24,3654.7279999999996,20,0.35093011563599796,block11
113,2020-04-01,10449.56,24,3668.192,20,0.35103793843951325,block11
114,2020-04-02,10650.023999999998,24,3490.916,21,0.32778480123612874,block11
115,2020-04-03,9563.928000000002,24,2992.0,19,0.31284217112466756,block11
116,2020-04-04,11614.196000000002,24,4045.932,12,0.34836091968828486,block11
117,2020-04-07,11354.635,24,4023.492,21,0.35434798212359975,block11
118,2020-04-08,10270.788000000002,24,3543.276,20,0.3449857985580073,block11
119,2020-04-09,10216.932,24,3713.072,19,0.36342338384947653,block11
120,2020-04-10,10087.527999999998,24,3113.924,19,0.30869049384546937,block11
121,2020-04-11,10979.892,24,3832.0040000000004,13,0.3490019756114177,block11
122,2020-04-14,10563.422,24,4037.87,21,0.3822501836999411,block11
123,2020-04-15,10234.884,24,3378.7160000000003,20,0.33011766425491484,block11
124,2020-04-16,10276.024,24,3741.496,20,0.3640995778133644,block11
125,2020-04-17,9779.352,24,2897.004,19,0.2962368058742542,block11
126,2020-04-18,10614.12,24,3932.236,13,0.3704721634954193,block11
