,dates,value,timestep_sum,peak_volumes,peak_hours,peak_norm,site
109,2020-03-26,10322.4,24,2384.624,20,0.23101449275362318,block11
110,2020-03-27,9780.848,24,2126.5640000000003,19,0.2174212297338636,block11
111,2020-03-28,11220.0,24,2497.5719999999997,11,0.2226,block11
112,2020-03-31,10414.403999999999,24,2322.54,19,0.22301228183581123,block11
113,2020-04-01,10449.56,24,2230.536,20,0.2134574087329993,block11
114,2020-04-02,10650.023999999998,24,2194.6320000000005,21,0.20606826801517075,block11
115,2020-04-03,9563.928000000002,24,1864.016,19,0.1949006726106679,block11
116,2020-04-04,11614.196000000002,24,2651.66,12,0.22831197269272877,block11
117,2020-04-07,11354.635,24,2733.192,21,0.24071156844759867,block11
118,2020-04-08,10270.788000000002,24,2364.428,19,0.23020901609496755,block11
119,2020-04-09,10216.932,24,2478.872,20,0.24262391097444905,block11
120,2020-04-10,10087.527999999998,24,2014.364,18,0.19968856592021356,block11
121,2020-04-11,10979.892,24,2425.016,12,0.22085973158934533,block11
122,2020-04-14,10563.422,24,2660.636,20,0.2518725466046892,block11
