,dates,hour_pt,value,timestep_sum,peak_volumes,peak_hours,peak_norm,site
38,2014-03-06,276,2410.0,24,337.50000000000006,6,0.14004149377593364,stream
39,2014-03-07,276,2460.0,24,384.99999999999994,6,0.1565040650406504,stream
40,2014-03-08,276,2620.0,24,221.25,9,0.08444656488549619,stream
41,2014-03-11,276,2530.000000000001,24,315.6249999999999,6,0.12475296442687737,stream
42,2014-03-12,276,2520.0,24,367.49999999999994,7,0.14583333333333331,stream
43,2014-03-13,276,2280.0,24,402.49999999999994,7,0.1765350877192982,stream
44,2014-03-14,276,2270.0000000000005,24,396.24999999999994,7,0.1745594713656387,stream
45,2014-03-15,276,2629.9999999999995,24,142.50000000000009,11,0.054182509505703455,stream
46,2014-03-18,276,2590.0,24,230.625,6,0.08904440154440155,stream
47,2014-03-19,276,2790.0,24,332.49999999999994,6,0.11917562724014336,stream
48,2014-03-20,276,2770.0,24,313.74999999999994,7,0.11326714801444043,stream
49,2014-03-21,276,2840.0,24,427.5,7,0.1505281690140845,stream
50,2014-03-22,276,3040.0000000000005,24,179.99999999999997,10,0.059210526315789457,stream
51,2014-03-25,276,2930.0,24,290.625,7,0.09918941979522183,stream
52,2014-03-26,276,3740.0,24,301.24999999999994,7,0.08054812834224596,stream
53,2014-03-27,276,2880.0,24,410.0,7,0.1423611111111111,stream
54,2014-03-28,276,2900.0,24,316.25,7,0.10905172413793102,stream
55,2014-03-29,276,2639.9999999999995,24,210.00000000000009,12,0.07954545454545459,stream
56,2014-04-01,276,2509.9999999999995,24,306.25,7,0.12201195219123508,stream
57,2014-04-02,276,2419.9999999999995,24,336.25,7,0.13894628099173556,stream
58,2014-04-03,276,2290.0,24,340.625,7,0.14874454148471616,stream
59,2014-04-04,276,2340.0000000000005,24,361.24999999999994,7,0.15438034188034183,stream
60,2014-04-05,276,2340.0,24,200.00000000000003,8,0.08547008547008549,stream
61,2014-04-08,276,2650.0000000000005,24,158.74999999999994,7,0.05990566037735847,stream
62,2014-04-09,276,2950.0,24,436.87499999999994,6,0.14809322033898303,stream
63,2014-04-10,276,2750.0,24,274.375,7,0.09977272727272728,stream
64,2014-04-11,276,2430.0,24,462.5,6,0.19032921810699588,stream
65,2014-04-12,276,2580.0000000000005,24,314.99999999999983,8,0.12209302325581387,stream
66,2014-04-15,276,2519.9999999999995,24,287.50000000000006,7,0.11408730158730164,stream
67,2014-04-16,276,2539.9999999999995,24,343.75000000000006,7,0.13533464566929138,stream
68,2014-04-17,276,2320.0000000000005,24,279.9999999999999,6,0.12068965517241374,stream
69,2014-04-18,276,2400.0,24,290.00000000000006,6,0.12083333333333335,stream
70,2014-04-19,276,2570.0,24,108.125,9,0.04207198443579766,stream
71,2014-04-22,276,2750.0,24,336.24999999999994,7,0.12227272727272726,stream
72,2014-04-23,276,2850.0,24,317.5,6,0.11140350877192982,stream
73,2014-04-24,276,2800.0,24,430.0,6,0.15357142857142858,stream
74,2014-04-25,276,2580.0,24,406.25,7,0.15746124031007752,stream
75,2014-04-26,276,2570.0,24,167.50000000000003,11,0.0651750972762646,stream
76,2014-04-29,276,2619.999999999999,24,335.00000000000017,6,0.12786259541984746,stream
77,2014-04-30,276,2380.0000000000005,24,345.0,6,0.1449579831932773,stream
