,time stamp,time_pt,var,vartype,site,value,dates,timestep_sum
0,2019-07-10 00:00:00,2019-07-10 00:00:00,GPM,Flow (GPM),yesler,49.677,2019-07-10,1
1,2019-07-10 01:00:00,2019-07-10 01:00:00,GPM,Flow (GPM),yesler,20.0,2019-07-10,1
2,2019-07-10 02:00:00,2019-07-10 02:00:00,GPM,Flow (GPM),yesler,29.836000000000002,2019-07-10,1
3,2019-07-10 03:00:00,2019-07-10 03:00:00,GPM,Flow (GPM),yesler,10.0,2019-07-10,1
4,2019-07-10 04:00:00,2019-07-10 04:00:00,GPM,Flow (GPM),yesler,30.169,2019-07-10,1
5,2019-07-10 05:00:00,2019-07-10 05:00:00,GPM,Flow (GPM),yesler,120.179,2019-07-10,1
6,2019-07-10 06:00:00,2019-07-10 06:00:00,GPM,Flow (GPM),yesler,359.508,2019-07-10,1
7,2019-07-10 07:00:00,2019-07-10 07:00:00,GPM,Flow (GPM),yesler,439.031,2019-07-10,1
8,2019-07-10 08:00:00,2019-07-10 08:00:00,GPM,Flow (GPM),yesler,370.686,2019-07-10,1
9,2019-07-10 09:00:00,2019-07-10 09:00:00,GPM,Flow (GPM),yesler,229.677,2019-07-10,1
10,2019-07-10 10:00:00,2019-07-10 10:00:00,GPM,Flow (GPM),yesler,250.00500000000002,2019-07-10,1
11,2019-07-10 11:00:00,2019-07-10 11:00:00,GPM,Flow (GPM),yesler,169.841,2019-07-10,1
12,2019-07-10 12:00:00,2019-07-10 12:00:00,GPM,Flow (GPM),yesler,90.0,2019-07-10,1
13,2019-07-10 13:00:00,2019-07-10 13:00:00,GPM,Flow (GPM),yesler,100.0,2019-07-10,1
14,2019-07-10 14:00:00,2019-07-10 14:00:00,GPM,Flow (GPM),yesler,90.00500000000001,2019-07-10,1
15,2019-07-10 15:00:00,2019-07-10 15:00:00,GPM,Flow (GPM),yesler,199.508,2019-07-10,1
16,2019-07-10 16:00:00,2019-07-10 16:00:00,GPM,Flow (GPM),yesler,90.174,2019-07-10,1
17,2019-07-10 17:00:00,2019-07-10 17:00:00,GPM,Flow (GPM),yesler,130.343,2019-07-10,1
18,2019-07-10 18:00:00,2019-07-10 18:00:00,GPM,Flow (GPM),yesler,249.672,2019-07-10,1
19,2019-07-10 19:00:00,2019-07-10 19:00:00,GPM,Flow (GPM),yesler,280.70000000000005,2019-07-10,1
20,2019-07-10 20:00:00,2019-07-10 20:00:00,GPM,Flow (GPM),yesler,318.373,2019-07-10,1
21,2019-07-10 21:00:00,2019-07-10 21:00:00,GPM,Flow (GPM),yesler,329.241,2019-07-10,1
22,2019-07-10 22:00:00,2019-07-10 22:00:00,GPM,Flow (GPM),yesler,300.02000000000004,2019-07-10,1
23,2019-07-10 23:00:00,2019-07-10 23:00:00,GPM,Flow (GPM),yesler,249.687,2019-07-10,1
24,2019-07-11 00:00:00,2019-07-11 00:00:00,GPM,Flow (GPM),yesler,140.179,2019-07-11,1
25,2019-07-11 01:00:00,2019-07-11 01:00:00,GPM,Flow (GPM),yesler,50.0,2019-07-11,1
26,2019-07-11 02:00:00,2019-07-11 02:00:00,GPM,Flow (GPM),yesler,39.836000000000006,2019-07-11,1
27,2019-07-11 03:00:00,2019-07-11 03:00:00,GPM,Flow (GPM),yesler,20.0,2019-07-11,1
28,2019-07-11 04:00:00,2019-07-11 04:00:00,GPM,Flow (GPM),yesler,30.0,2019-07-11,1
29,2019-07-11 05:00:00,2019-07-11 05:00:00,GPM,Flow (GPM),yesler,121.49499999999999,2019-07-11,1
30,2019-07-11 06:00:00,2019-07-11 06:00:00,GPM,Flow (GPM),yesler,230.174,2019-07-11,1
31,2019-07-11 07:00:00,2019-07-11 07:00:00,GPM,Flow (GPM),yesler,359.697,2019-07-11,1
32,2019-07-11 08:00:00,2019-07-11 08:00:00,GPM,Flow (GPM),yesler,430.18199999999996,2019-07-11,1
33,2019-07-11 09:00:00,2019-07-11 09:00:00,GPM,Flow (GPM),yesler,250.01,2019-07-11,1
34,2019-07-11 10:00:00,2019-07-11 10:00:00,GPM,Flow (GPM),yesler,170.16899999999998,2019-07-11,1
35,2019-07-11 11:00:00,2019-07-11 11:00:00,GPM,Flow (GPM),yesler,89.672,2019-07-11,1
36,2019-07-11 12:00:00,2019-07-11 12:00:00,GPM,Flow (GPM),yesler,119.841,2019-07-11,1
37,2019-07-11 13:00:00,2019-07-11 13:00:00,GPM,Flow (GPM),yesler,90.0,2019-07-11,1
38,2019-07-11 14:00:00,2019-07-11 14:00:00,GPM,Flow (GPM),yesler,79.84100000000001,2019-07-11,1
39,2019-07-11 15:00:00,2019-07-11 15:00:00,GPM,Flow (GPM),yesler,126.49368421052633,2019-07-11,1
40,2019-07-11 16:00:00,2019-07-11 16:00:00,GPM,Flow (GPM),yesler,220.169,2019-07-11,1
41,2019-07-11 17:00:00,2019-07-11 17:00:00,GPM,Flow (GPM),yesler,219.513,2019-07-11,1
42,2019-07-11 18:00:00,2019-07-11 18:00:00,GPM,Flow (GPM),yesler,242.29368421052635,2019-07-11,1
43,2019-07-11 19:00:00,2019-07-11 19:00:00,GPM,Flow (GPM),yesler,340.179,2019-07-11,1
44,2019-07-11 20:00:00,2019-07-11 20:00:00,GPM,Flow (GPM),yesler,290.01,2019-07-11,1
45,2019-07-11 21:00:00,2019-07-11 21:00:00,GPM,Flow (GPM),yesler,330.18899999999996,2019-07-11,1
46,2019-07-11 22:00:00,2019-07-11 22:00:00,GPM,Flow (GPM),yesler,461.537,2019-07-11,1
47,2019-07-11 23:00:00,2019-07-11 23:00:00,GPM,Flow (GPM),yesler,240.005,2019-07-11,1
48,2019-07-12 00:00:00,2019-07-12 00:00:00,GPM,Flow (GPM),yesler,150.0,2019-07-12,1
49,2019-07-12 01:00:00,2019-07-12 01:00:00,GPM,Flow (GPM),yesler,40.0,2019-07-12,1
50,2019-07-12 02:00:00,2019-07-12 02:00:00,GPM,Flow (GPM),yesler,30.0,2019-07-12,1
51,2019-07-12 03:00:00,2019-07-12 03:00:00,GPM,Flow (GPM),yesler,20.0,2019-07-12,1
52,2019-07-12 04:00:00,2019-07-12 04:00:00,GPM,Flow (GPM),yesler,40.169,2019-07-12,1
53,2019-07-12 05:00:00,2019-07-12 05:00:00,GPM,Flow (GPM),yesler,89.841,2019-07-12,1
54,2019-07-12 06:00:00,2019-07-12 06:00:00,GPM,Flow (GPM),yesler,241.63500000000002,2019-07-12,1
55,2019-07-12 07:00:00,2019-07-12 07:00:00,GPM,Flow (GPM),yesler,450.021,2019-07-12,1
56,2019-07-12 08:00:00,2019-07-12 08:00:00,GPM,Flow (GPM),yesler,369.861,2019-07-12,1
57,2019-07-12 09:00:00,2019-07-12 09:00:00,GPM,Flow (GPM),yesler,229.37,2019-07-12,1
58,2019-07-12 10:00:00,2019-07-12 10:00:00,GPM,Flow (GPM),yesler,200.179,2019-07-12,1
59,2019-07-12 11:00:00,2019-07-12 11:00:00,GPM,Flow (GPM),yesler,180.005,2019-07-12,1
60,2019-07-12 12:00:00,2019-07-12 12:00:00,GPM,Flow (GPM),yesler,100.0,2019-07-12,1
61,2019-07-12 13:00:00,2019-07-12 13:00:00,GPM,Flow (GPM),yesler,139.836,2019-07-12,1
62,2019-07-12 14:00:00,2019-07-12 14:00:00,GPM,Flow (GPM),yesler,149.83599999999998,2019-07-12,1
63,2019-07-12 15:00:00,2019-07-12 15:00:00,GPM,Flow (GPM),yesler,199.836,2019-07-12,1
64,2019-07-12 16:00:00,2019-07-12 16:00:00,GPM,Flow (GPM),yesler,170.35000000000002,2019-07-12,1
65,2019-07-12 17:00:00,2019-07-12 17:00:00,GPM,Flow (GPM),yesler,219.672,2019-07-12,1
66,2019-07-12 18:00:00,2019-07-12 18:00:00,GPM,Flow (GPM),yesler,299.518,2019-07-12,1
67,2019-07-12 19:00:00,2019-07-12 19:00:00,GPM,Flow (GPM),yesler,225.072,2019-07-12,1
68,2019-07-12 20:00:00,2019-07-12 20:00:00,GPM,Flow (GPM),yesler,130.0,2019-07-12,1
69,2019-07-12 21:00:00,2019-07-12 21:00:00,GPM,Flow (GPM),yesler,299.856,2019-07-12,1
70,2019-07-12 22:00:00,2019-07-12 22:00:00,GPM,Flow (GPM),yesler,179.677,2019-07-12,1
71,2019-07-12 23:00:00,2019-07-12 23:00:00,GPM,Flow (GPM),yesler,210.179,2019-07-12,1
72,2019-07-13 00:00:00,2019-07-13 00:00:00,GPM,Flow (GPM),yesler,149.677,2019-07-13,1
73,2019-07-13 01:00:00,2019-07-13 01:00:00,GPM,Flow (GPM),yesler,140.507,2019-07-13,1
74,2019-07-13 02:00:00,2019-07-13 02:00:00,GPM,Flow (GPM),yesler,55.55555555555556,2019-07-13,1
75,2019-07-13 03:00:00,2019-07-13 03:00:00,GPM,Flow (GPM),yesler,20.0,2019-07-13,1
76,2019-07-13 04:00:00,2019-07-13 04:00:00,GPM,Flow (GPM),yesler,10.0,2019-07-13,1
77,2019-07-13 05:00:00,2019-07-13 05:00:00,GPM,Flow (GPM),yesler,50.169000000000004,2019-07-13,1
78,2019-07-13 06:00:00,2019-07-13 06:00:00,GPM,Flow (GPM),yesler,99.677,2019-07-13,1
79,2019-07-13 07:00:00,2019-07-13 07:00:00,GPM,Flow (GPM),yesler,239.841,2019-07-13,1
80,2019-07-13 08:00:00,2019-07-13 08:00:00,GPM,Flow (GPM),yesler,262.66736842105263,2019-07-13,1
81,2019-07-13 09:00:00,2019-07-13 09:00:00,GPM,Flow (GPM),yesler,210.184,2019-07-13,1
82,2019-07-13 10:00:00,2019-07-13 10:00:00,GPM,Flow (GPM),yesler,259.841,2019-07-13,1
83,2019-07-13 11:00:00,2019-07-13 11:00:00,GPM,Flow (GPM),yesler,308.586,2019-07-13,1
84,2019-07-13 12:00:00,2019-07-13 12:00:00,GPM,Flow (GPM),yesler,250.338,2019-07-13,1
85,2019-07-13 13:00:00,2019-07-13 13:00:00,GPM,Flow (GPM),yesler,310.01,2019-07-13,1
86,2019-07-13 14:00:00,2019-07-13 14:00:00,GPM,Flow (GPM),yesler,210.179,2019-07-13,1
87,2019-07-13 15:00:00,2019-07-13 15:00:00,GPM,Flow (GPM),yesler,170.174,2019-07-13,1
88,2019-07-13 16:00:00,2019-07-13 16:00:00,GPM,Flow (GPM),yesler,270.01,2019-07-13,1
89,2019-07-13 17:00:00,2019-07-13 17:00:00,GPM,Flow (GPM),yesler,139.51299999999998,2019-07-13,1
90,2019-07-13 18:00:00,2019-07-13 18:00:00,GPM,Flow (GPM),yesler,229.677,2019-07-13,1
91,2019-07-13 19:00:00,2019-07-13 19:00:00,GPM,Flow (GPM),yesler,159.858,2019-07-13,1
92,2019-07-13 20:00:00,2019-07-13 20:00:00,GPM,Flow (GPM),yesler,260.348,2019-07-13,1
93,2019-07-13 21:00:00,2019-07-13 21:00:00,GPM,Flow (GPM),yesler,199.846,2019-07-13,1
94,2019-07-13 22:00:00,2019-07-13 22:00:00,GPM,Flow (GPM),yesler,260.032,2019-07-13,1
95,2019-07-13 23:00:00,2019-07-13 23:00:00,GPM,Flow (GPM),yesler,188.44315789473686,2019-07-13,1
96,2019-07-14 00:00:00,2019-07-14 00:00:00,GPM,Flow (GPM),yesler,120.16899999999998,2019-07-14,1
97,2019-07-14 01:00:00,2019-07-14 01:00:00,GPM,Flow (GPM),yesler,129.84099999999998,2019-07-14,1
98,2019-07-14 02:00:00,2019-07-14 02:00:00,GPM,Flow (GPM),yesler,30.0,2019-07-14,1
99,2019-07-14 03:00:00,2019-07-14 03:00:00,GPM,Flow (GPM),yesler,20.169,2019-07-14,1
100,2019-07-14 04:00:00,2019-07-14 04:00:00,GPM,Flow (GPM),yesler,19.836,2019-07-14,1
101,2019-07-14 05:00:00,2019-07-14 05:00:00,GPM,Flow (GPM),yesler,50.0,2019-07-14,1
102,2019-07-14 06:00:00,2019-07-14 06:00:00,GPM,Flow (GPM),yesler,63.163157894736834,2019-07-14,1
103,2019-07-14 07:00:00,2019-07-14 07:00:00,GPM,Flow (GPM),yesler,100.005,2019-07-14,1
104,2019-07-14 08:00:00,2019-07-14 08:00:00,GPM,Flow (GPM),yesler,170.0,2019-07-14,1
105,2019-07-14 09:00:00,2019-07-14 09:00:00,GPM,Flow (GPM),yesler,315.97263157894736,2019-07-14,1
106,2019-07-14 10:00:00,2019-07-14 10:00:00,GPM,Flow (GPM),yesler,400.179,2019-07-14,1
107,2019-07-14 11:00:00,2019-07-14 11:00:00,GPM,Flow (GPM),yesler,400.348,2019-07-14,1
108,2019-07-14 12:00:00,2019-07-14 12:00:00,GPM,Flow (GPM),yesler,239.873,2019-07-14,1
109,2019-07-14 13:00:00,2019-07-14 13:00:00,GPM,Flow (GPM),yesler,294.3968421052632,2019-07-14,1
110,2019-07-14 14:00:00,2019-07-14 14:00:00,GPM,Flow (GPM),yesler,170.174,2019-07-14,1
111,2019-07-14 15:00:00,2019-07-14 15:00:00,GPM,Flow (GPM),yesler,230.179,2019-07-14,1
112,2019-07-14 16:00:00,2019-07-14 16:00:00,GPM,Flow (GPM),yesler,230.174,2019-07-14,1
113,2019-07-14 17:00:00,2019-07-14 17:00:00,GPM,Flow (GPM),yesler,170.005,2019-07-14,1
114,2019-07-14 18:00:00,2019-07-14 18:00:00,GPM,Flow (GPM),yesler,229.836,2019-07-14,1
115,2019-07-14 19:00:00,2019-07-14 19:00:00,GPM,Flow (GPM),yesler,250.01,2019-07-14,1
116,2019-07-14 20:00:00,2019-07-14 20:00:00,GPM,Flow (GPM),yesler,370.005,2019-07-14,1
117,2019-07-14 21:00:00,2019-07-14 21:00:00,GPM,Flow (GPM),yesler,400.19100000000003,2019-07-14,1
118,2019-07-14 22:00:00,2019-07-14 22:00:00,GPM,Flow (GPM),yesler,281.341,2019-07-14,1
119,2019-07-14 23:00:00,2019-07-14 23:00:00,GPM,Flow (GPM),yesler,210.507,2019-07-14,1
120,2019-07-15 00:00:00,2019-07-15 00:00:00,GPM,Flow (GPM),yesler,80.174,2019-07-15,1
121,2019-07-15 01:00:00,2019-07-15 01:00:00,GPM,Flow (GPM),yesler,70.16900000000001,2019-07-15,1
122,2019-07-15 02:00:00,2019-07-15 02:00:00,GPM,Flow (GPM),yesler,40.0,2019-07-15,1
123,2019-07-15 03:00:00,2019-07-15 03:00:00,GPM,Flow (GPM),yesler,40.338,2019-07-15,1
124,2019-07-15 04:00:00,2019-07-15 04:00:00,GPM,Flow (GPM),yesler,40.169,2019-07-15,1
125,2019-07-15 05:00:00,2019-07-15 05:00:00,GPM,Flow (GPM),yesler,89.836,2019-07-15,1
126,2019-07-15 06:00:00,2019-07-15 06:00:00,GPM,Flow (GPM),yesler,280.005,2019-07-15,1
127,2019-07-15 07:00:00,2019-07-15 07:00:00,GPM,Flow (GPM),yesler,409.841,2019-07-15,1
128,2019-07-15 08:00:00,2019-07-15 08:00:00,GPM,Flow (GPM),yesler,310.015,2019-07-15,1
129,2019-07-15 09:00:00,2019-07-15 09:00:00,GPM,Flow (GPM),yesler,187.94400000000002,2019-07-15,1
130,2019-07-15 10:00:00,2019-07-15 10:00:00,GPM,Flow (GPM),yesler,300.353,2019-07-15,1
131,2019-07-15 11:00:00,2019-07-15 11:00:00,GPM,Flow (GPM),yesler,190.01500000000001,2019-07-15,1
132,2019-07-15 12:00:00,2019-07-15 12:00:00,GPM,Flow (GPM),yesler,199.518,2019-07-15,1
133,2019-07-15 13:00:00,2019-07-15 13:00:00,GPM,Flow (GPM),yesler,240.387,2019-07-15,1
134,2019-07-15 14:00:00,2019-07-15 14:00:00,GPM,Flow (GPM),yesler,180.005,2019-07-15,1
135,2019-07-15 15:00:00,2019-07-15 15:00:00,GPM,Flow (GPM),yesler,80.005,2019-07-15,1
136,2019-07-15 16:00:00,2019-07-15 16:00:00,GPM,Flow (GPM),yesler,179.83599999999998,2019-07-15,1
137,2019-07-15 17:00:00,2019-07-15 17:00:00,GPM,Flow (GPM),yesler,90.0,2019-07-15,1
138,2019-07-15 18:00:00,2019-07-15 18:00:00,GPM,Flow (GPM),yesler,219.84099999999998,2019-07-15,1
139,2019-07-15 19:00:00,2019-07-15 19:00:00,GPM,Flow (GPM),yesler,289.836,2019-07-15,1
140,2019-07-15 20:00:00,2019-07-15 20:00:00,GPM,Flow (GPM),yesler,369.508,2019-07-15,1
141,2019-07-15 21:00:00,2019-07-15 21:00:00,GPM,Flow (GPM),yesler,350.185,2019-07-15,1
142,2019-07-15 22:00:00,2019-07-15 22:00:00,GPM,Flow (GPM),yesler,310.343,2019-07-15,1
143,2019-07-15 23:00:00,2019-07-15 23:00:00,GPM,Flow (GPM),yesler,270.353,2019-07-15,1
144,2019-07-16 00:00:00,2019-07-16 00:00:00,GPM,Flow (GPM),yesler,79.84100000000001,2019-07-16,1
145,2019-07-16 01:00:00,2019-07-16 01:00:00,GPM,Flow (GPM),yesler,80.0,2019-07-16,1
146,2019-07-16 02:00:00,2019-07-16 02:00:00,GPM,Flow (GPM),yesler,10.0,2019-07-16,1
147,2019-07-16 03:00:00,2019-07-16 03:00:00,GPM,Flow (GPM),yesler,50.0,2019-07-16,1
148,2019-07-16 04:00:00,2019-07-16 04:00:00,GPM,Flow (GPM),yesler,40.169,2019-07-16,1
149,2019-07-16 05:00:00,2019-07-16 05:00:00,GPM,Flow (GPM),yesler,140.16899999999998,2019-07-16,1
150,2019-07-16 06:00:00,2019-07-16 06:00:00,GPM,Flow (GPM),yesler,340.174,2019-07-16,1
151,2019-07-16 07:00:00,2019-07-16 07:00:00,GPM,Flow (GPM),yesler,370.02,2019-07-16,1
152,2019-07-16 08:00:00,2019-07-16 08:00:00,GPM,Flow (GPM),yesler,310.015,2019-07-16,1
153,2019-07-16 09:00:00,2019-07-16 09:00:00,GPM,Flow (GPM),yesler,269.846,2019-07-16,1
154,2019-07-16 10:00:00,2019-07-16 10:00:00,GPM,Flow (GPM),yesler,230.34799999999998,2019-07-16,1
155,2019-07-16 11:00:00,2019-07-16 11:00:00,GPM,Flow (GPM),yesler,209.846,2019-07-16,1
156,2019-07-16 12:00:00,2019-07-16 12:00:00,GPM,Flow (GPM),yesler,79.836,2019-07-16,1
157,2019-07-16 13:00:00,2019-07-16 13:00:00,GPM,Flow (GPM),yesler,130.0,2019-07-16,1
158,2019-07-16 14:00:00,2019-07-16 14:00:00,GPM,Flow (GPM),yesler,60.0,2019-07-16,1
159,2019-07-16 15:00:00,2019-07-16 15:00:00,GPM,Flow (GPM),yesler,130.338,2019-07-16,1
160,2019-07-16 16:00:00,2019-07-16 16:00:00,GPM,Flow (GPM),yesler,159.50799999999998,2019-07-16,1
161,2019-07-16 17:00:00,2019-07-16 17:00:00,GPM,Flow (GPM),yesler,239.344,2019-07-16,1
162,2019-07-16 18:00:00,2019-07-16 18:00:00,GPM,Flow (GPM),yesler,280.18399999999997,2019-07-16,1
163,2019-07-16 19:00:00,2019-07-16 19:00:00,GPM,Flow (GPM),yesler,210.34300000000002,2019-07-16,1
164,2019-07-16 20:00:00,2019-07-16 20:00:00,GPM,Flow (GPM),yesler,340.027,2019-07-16,1
165,2019-07-16 21:00:00,2019-07-16 21:00:00,GPM,Flow (GPM),yesler,420.01,2019-07-16,1
166,2019-07-16 22:00:00,2019-07-16 22:00:00,GPM,Flow (GPM),yesler,340.382,2019-07-16,1
167,2019-07-16 23:00:00,2019-07-16 23:00:00,GPM,Flow (GPM),yesler,259.841,2019-07-16,1
168,2019-07-17 00:00:00,2019-07-17 00:00:00,GPM,Flow (GPM),yesler,110.338,2019-07-17,1
169,2019-07-17 01:00:00,2019-07-17 01:00:00,GPM,Flow (GPM),yesler,69.836,2019-07-17,1
170,2019-07-17 02:00:00,2019-07-17 02:00:00,GPM,Flow (GPM),yesler,0.0,2019-07-17,1
171,2019-07-17 03:00:00,2019-07-17 03:00:00,GPM,Flow (GPM),yesler,10.0,2019-07-17,1
172,2019-07-17 04:00:00,2019-07-17 04:00:00,GPM,Flow (GPM),yesler,30.0,2019-07-17,1
173,2019-07-17 05:00:00,2019-07-17 05:00:00,GPM,Flow (GPM),yesler,90.169,2019-07-17,1
174,2019-07-17 06:00:00,2019-07-17 06:00:00,GPM,Flow (GPM),yesler,310.534,2019-07-17,1
175,2019-07-17 07:00:00,2019-07-17 07:00:00,GPM,Flow (GPM),yesler,350.184,2019-07-17,1
176,2019-07-17 08:00:00,2019-07-17 08:00:00,GPM,Flow (GPM),yesler,260.005,2019-07-17,1
177,2019-07-17 09:00:00,2019-07-17 09:00:00,GPM,Flow (GPM),yesler,220.35,2019-07-17,1
178,2019-07-17 10:00:00,2019-07-17 10:00:00,GPM,Flow (GPM),yesler,100.0,2019-07-17,1
179,2019-07-17 11:00:00,2019-07-17 11:00:00,GPM,Flow (GPM),yesler,189.836,2019-07-17,1
180,2019-07-17 12:00:00,2019-07-17 12:00:00,GPM,Flow (GPM),yesler,139.211,2019-07-17,1
181,2019-07-17 13:00:00,2019-07-17 13:00:00,GPM,Flow (GPM),yesler,120.16899999999998,2019-07-17,1
182,2019-07-17 14:00:00,2019-07-17 14:00:00,GPM,Flow (GPM),yesler,170.507,2019-07-17,1
183,2019-07-17 15:00:00,2019-07-17 15:00:00,GPM,Flow (GPM),yesler,180.0,2019-07-17,1
184,2019-07-17 16:00:00,2019-07-17 16:00:00,GPM,Flow (GPM),yesler,130.169,2019-07-17,1
185,2019-07-17 17:00:00,2019-07-17 17:00:00,GPM,Flow (GPM),yesler,149.841,2019-07-17,1
186,2019-07-17 18:00:00,2019-07-17 18:00:00,GPM,Flow (GPM),yesler,240.005,2019-07-17,1
187,2019-07-17 19:00:00,2019-07-17 19:00:00,GPM,Flow (GPM),yesler,240.005,2019-07-17,1
188,2019-07-17 20:00:00,2019-07-17 20:00:00,GPM,Flow (GPM),yesler,369.672,2019-07-17,1
189,2019-07-17 21:00:00,2019-07-17 21:00:00,GPM,Flow (GPM),yesler,370.005,2019-07-17,1
190,2019-07-17 22:00:00,2019-07-17 22:00:00,GPM,Flow (GPM),yesler,222.125,2019-07-17,1
191,2019-07-17 23:00:00,2019-07-17 23:00:00,GPM,Flow (GPM),yesler,260.184,2019-07-17,1
192,2019-07-18 00:00:00,2019-07-18 00:00:00,GPM,Flow (GPM),yesler,200.33800000000002,2019-07-18,1
193,2019-07-18 01:00:00,2019-07-18 01:00:00,GPM,Flow (GPM),yesler,70.0,2019-07-18,1
194,2019-07-18 02:00:00,2019-07-18 02:00:00,GPM,Flow (GPM),yesler,40.169,2019-07-18,1
195,2019-07-18 03:00:00,2019-07-18 03:00:00,GPM,Flow (GPM),yesler,10.0,2019-07-18,1
196,2019-07-18 04:00:00,2019-07-18 04:00:00,GPM,Flow (GPM),yesler,30.0,2019-07-18,1
197,2019-07-18 05:00:00,2019-07-18 05:00:00,GPM,Flow (GPM),yesler,100.005,2019-07-18,1
198,2019-07-18 06:00:00,2019-07-18 06:00:00,GPM,Flow (GPM),yesler,229.836,2019-07-18,1
199,2019-07-18 07:00:00,2019-07-18 07:00:00,GPM,Flow (GPM),yesler,440.17900000000003,2019-07-18,1
200,2019-07-18 08:00:00,2019-07-18 08:00:00,GPM,Flow (GPM),yesler,250.01,2019-07-18,1
201,2019-07-18 09:00:00,2019-07-18 09:00:00,GPM,Flow (GPM),yesler,300.33799999999997,2019-07-18,1
202,2019-07-18 10:00:00,2019-07-18 10:00:00,GPM,Flow (GPM),yesler,199.851,2019-07-18,1
203,2019-07-18 11:00:00,2019-07-18 11:00:00,GPM,Flow (GPM),yesler,239.672,2019-07-18,1
204,2019-07-18 12:00:00,2019-07-18 12:00:00,GPM,Flow (GPM),yesler,180.16899999999998,2019-07-18,1
205,2019-07-18 13:00:00,2019-07-18 13:00:00,GPM,Flow (GPM),yesler,110.174,2019-07-18,1
206,2019-07-18 14:00:00,2019-07-18 14:00:00,GPM,Flow (GPM),yesler,190.174,2019-07-18,1
207,2019-07-18 15:00:00,2019-07-18 15:00:00,GPM,Flow (GPM),yesler,109.67200000000001,2019-07-18,1
208,2019-07-18 16:00:00,2019-07-18 16:00:00,GPM,Flow (GPM),yesler,150.16899999999998,2019-07-18,1
209,2019-07-18 17:00:00,2019-07-18 17:00:00,GPM,Flow (GPM),yesler,219.836,2019-07-18,1
210,2019-07-18 18:00:00,2019-07-18 18:00:00,GPM,Flow (GPM),yesler,240.169,2019-07-18,1
211,2019-07-18 19:00:00,2019-07-18 19:00:00,GPM,Flow (GPM),yesler,270.17400000000004,2019-07-18,1
212,2019-07-18 20:00:00,2019-07-18 20:00:00,GPM,Flow (GPM),yesler,309.841,2019-07-18,1
213,2019-07-18 21:00:00,2019-07-18 21:00:00,GPM,Flow (GPM),yesler,320.348,2019-07-18,1
214,2019-07-18 22:00:00,2019-07-18 22:00:00,GPM,Flow (GPM),yesler,300.33799999999997,2019-07-18,1
215,2019-07-18 23:00:00,2019-07-18 23:00:00,GPM,Flow (GPM),yesler,150.34300000000002,2019-07-18,1
216,2019-07-19 00:00:00,2019-07-19 00:00:00,GPM,Flow (GPM),yesler,149.846,2019-07-19,1
217,2019-07-19 01:00:00,2019-07-19 01:00:00,GPM,Flow (GPM),yesler,20.0,2019-07-19,1
218,2019-07-19 02:00:00,2019-07-19 02:00:00,GPM,Flow (GPM),yesler,20.169,2019-07-19,1
219,2019-07-19 03:00:00,2019-07-19 03:00:00,GPM,Flow (GPM),yesler,11.538,2019-07-19,1
220,2019-07-19 04:00:00,2019-07-19 04:00:00,GPM,Flow (GPM),yesler,40.0,2019-07-19,1
221,2019-07-19 05:00:00,2019-07-19 05:00:00,GPM,Flow (GPM),yesler,110.169,2019-07-19,1
222,2019-07-19 06:00:00,2019-07-19 06:00:00,GPM,Flow (GPM),yesler,370.18399999999997,2019-07-19,1
223,2019-07-19 07:00:00,2019-07-19 07:00:00,GPM,Flow (GPM),yesler,368.42631578947373,2019-07-19,1
224,2019-07-19 08:00:00,2019-07-19 08:00:00,GPM,Flow (GPM),yesler,380.517,2019-07-19,1
225,2019-07-19 09:00:00,2019-07-19 09:00:00,GPM,Flow (GPM),yesler,309.677,2019-07-19,1
226,2019-07-19 10:00:00,2019-07-19 10:00:00,GPM,Flow (GPM),yesler,289.692,2019-07-19,1
227,2019-07-19 11:00:00,2019-07-19 11:00:00,GPM,Flow (GPM),yesler,240.005,2019-07-19,1
228,2019-07-19 12:00:00,2019-07-19 12:00:00,GPM,Flow (GPM),yesler,169.344,2019-07-19,1
229,2019-07-19 13:00:00,2019-07-19 13:00:00,GPM,Flow (GPM),yesler,90.33800000000001,2019-07-19,1
230,2019-07-19 14:00:00,2019-07-19 14:00:00,GPM,Flow (GPM),yesler,139.51299999999998,2019-07-19,1
231,2019-07-19 15:00:00,2019-07-19 15:00:00,GPM,Flow (GPM),yesler,170.179,2019-07-19,1
232,2019-07-19 16:00:00,2019-07-19 16:00:00,GPM,Flow (GPM),yesler,159.672,2019-07-19,1
233,2019-07-19 17:00:00,2019-07-19 17:00:00,GPM,Flow (GPM),yesler,339.846,2019-07-19,1
234,2019-07-19 18:00:00,2019-07-19 18:00:00,GPM,Flow (GPM),yesler,340.343,2019-07-19,1
235,2019-07-19 19:00:00,2019-07-19 19:00:00,GPM,Flow (GPM),yesler,149.83599999999998,2019-07-19,1
236,2019-07-19 20:00:00,2019-07-19 20:00:00,GPM,Flow (GPM),yesler,140.005,2019-07-19,1
237,2019-07-19 21:00:00,2019-07-19 21:00:00,GPM,Flow (GPM),yesler,194.127,2019-07-19,1
238,2019-07-19 22:00:00,2019-07-19 22:00:00,GPM,Flow (GPM),yesler,180.01000000000002,2019-07-19,1
239,2019-07-19 23:00:00,2019-07-19 23:00:00,GPM,Flow (GPM),yesler,280.512,2019-07-19,1
240,2019-07-20 00:00:00,2019-07-20 00:00:00,GPM,Flow (GPM),yesler,79.836,2019-07-20,1
