,dates,hour_pt,value,timestep_sum,peak_volumes,peak_hours,peak_norm,site
29,2015-02-12,276,1580.0000000000005,24,870.0,7,0.5506329113924049,sunset
30,2015-02-13,276,1419.9999999999998,24,630.0,7,0.44366197183098594,sunset
31,2015-02-14,276,1420.0499999999997,24,560.0,11,0.3943523115383262,sunset
32,2015-02-17,276,1670.0000000000002,24,660.0,7,0.3952095808383233,sunset
33,2015-02-18,276,1490.0,24,790.0,7,0.5302013422818792,sunset
34,2015-02-19,276,1470.0000000000002,24,680.0,7,0.4625850340136054,sunset
35,2015-02-20,276,1709.9999999999998,24,780.0000000000001,7,0.4561403508771931,sunset
36,2015-02-21,276,1849.8999999999996,24,590.0,10,0.3189361587112818,sunset
37,2015-02-24,276,1669.9999999999998,24,830.0,7,0.4970059880239522,sunset
38,2015-02-25,276,1620.0,24,620.0,7,0.3827160493827161,sunset
39,2015-02-26,276,1720.0000000000002,24,930.0,7,0.5406976744186046,sunset
40,2015-02-27,276,1840.0,24,730.0000000000001,7,0.39673913043478265,sunset
41,2015-02-28,276,1970.0000000000005,24,620.0,9,0.31472081218274106,sunset
42,2015-03-03,276,1569.9999999999998,24,780.0,7,0.4968152866242039,sunset
43,2015-03-04,276,1889.9999999999998,24,910.0,7,0.4814814814814815,sunset
44,2015-03-05,276,1550.0000000000002,24,730.0500000000001,7,0.471,sunset
45,2015-03-06,276,2219.9999999999995,24,920.0,8,0.4144144144144145,sunset
46,2015-03-07,276,2305.0,24,950.0000000000001,11,0.41214750542299355,sunset
47,2015-03-10,276,1880.0000000000002,24,710.0,8,0.3776595744680851,sunset
48,2015-03-11,276,1680.1499999999999,24,710.0,7,0.42258131714430264,sunset
49,2015-03-12,276,1540.0,24,680.0,7,0.44155844155844154,sunset
50,2015-03-13,276,1499.9999999999998,24,690.0000000000001,7,0.46000000000000013,sunset
51,2015-03-14,276,1960.0499999999997,24,720.0,11,0.36733756791918576,sunset
52,2015-03-17,276,1659.9500000000003,24,689.95,7,0.4156450495496852,sunset
53,2015-03-18,276,1569.9999999999998,24,720.0,7,0.45859872611464975,sunset
54,2015-03-19,276,1599.8999999999996,24,720.0,7,0.4500281267579224,sunset
55,2015-03-20,276,1590.0,24,550.0,8,0.34591194968553457,sunset
56,2015-03-21,276,2160.05,24,730.0000000000001,11,0.33795513992731646,sunset
57,2015-03-24,276,1800.0,24,750.0,7,0.4166666666666667,sunset
58,2015-03-25,276,1810.3,24,730.3,7,0.4034137988178755,sunset
59,2015-03-26,276,1559.9999999999998,24,620.0,7,0.3974358974358975,sunset
60,2015-03-27,276,1700.0000000000002,24,770.0,7,0.45294117647058824,sunset
61,2015-03-28,276,2000.0000000000002,24,799.9999999999999,11,0.3999999999999999,sunset
62,2015-03-31,276,1439.9999999999998,24,600.0,7,0.41666666666666674,sunset
63,2015-04-01,276,1500.0000000000002,24,640.0000000000001,7,0.42666666666666664,sunset
64,2015-04-02,276,2070.0,24,750.0,7,0.36231884057971014,sunset
65,2015-04-03,276,1599.9999999999995,24,640.0000000000001,8,0.40000000000000013,sunset
66,2015-04-04,276,2010.0,24,580.0000000000001,10,0.2885572139303483,sunset
67,2015-04-07,276,1630.0,24,649.9999999999999,7,0.39877300613496924,sunset
68,2015-04-08,276,1650.0,24,800.0000000000001,8,0.4848484848484849,sunset
69,2015-04-09,276,1560.0,24,640.0,7,0.41025641025641024,sunset
70,2015-04-10,276,1460.0,24,590.0,8,0.40410958904109595,sunset
71,2015-04-11,276,1829.9999999999998,24,560.0,10,0.3060109289617487,sunset
72,2015-04-14,276,1720.0,24,750.0,6,0.436046511627907,sunset
73,2015-04-15,276,1450.0000000000002,24,620.0,7,0.4275862068965517,sunset
74,2015-04-16,276,1709.9999999999998,24,730.0000000000001,7,0.4269005847953217,sunset
75,2015-04-17,276,1679.9999999999995,24,700.0000000000001,7,0.4166666666666668,sunset
76,2015-04-18,276,1580.0000000000002,24,540.0,10,0.34177215189873417,sunset
