,dates,value,timestep_sum,peak_volumes,peak_hours,peak_norm,site
33,2018-12-19,4379.447999999999,24,518.2870000000001,3,0.11834528004442572,yesler
34,2018-12-20,5047.803403508771,24,0.0,0,0.0,yesler
35,2018-12-21,4479.361000000001,24,193.32722222222225,2,0.043159553834179076,yesler
36,2018-12-22,4311.421473684211,24,483.659678362573,4,0.112181024591241,yesler
37,2018-12-26,4306.772631578948,24,0.0,0,0.0,yesler
38,2018-12-27,4246.933,24,207.6401111111111,4,0.04889177934078807,yesler
39,2018-12-28,4675.780368421053,24,250.32984795321636,2,0.05353755485263507,yesler
40,2018-12-29,4486.74552631579,24,412.55640350877195,8,0.09195003395869772,yesler
41,2019-01-02,5331.303999999999,24,342.53566666666694,6,0.06424988458108316,yesler
42,2019-01-03,5000.795842105264,24,360.9150438596491,1,0.07217152134483239,yesler
43,2019-01-04,5267.254423728814,24,225.11550847457622,2,0.04273868136318572,yesler
44,2019-01-05,5748.305789473683,24,687.2912514619891,3,0.11956414231138487,yesler
45,2019-01-08,5542.454105263158,24,367.4726491228069,3,0.06630143292911563,yesler
46,2019-01-09,5555.339307760927,24,418.72373277827353,4,0.07537320577220324,yesler
47,2019-01-10,5513.973000000001,24,535.9168333333331,5,0.09719250227255972,yesler
48,2019-01-11,5594.704947368422,24,417.741140350877,4,0.07466723344318088,yesler
49,2019-01-12,5629.184000000001,24,312.5223333333332,4,0.05551823023254049,yesler
50,2019-01-15,5418.916789473685,24,466.6242017543859,3,0.08611023565831633,yesler
51,2019-01-16,5561.65,24,592.7903333333334,3,0.10658533588653249,yesler
52,2019-01-17,5541.339,24,577.0185000000001,3,0.10412979606553581,yesler
53,2019-01-18,5429.731263157894,24,465.80105263157907,3,0.08578712832293516,yesler
54,2019-01-19,5385.512842105263,24,601.8480526315792,1,0.11175315522900311,yesler
55,2019-01-22,5959.928789473684,24,444.7769590643275,2,0.07462789821413375,yesler
56,2019-01-23,5566.669467836257,24,541.9253404808319,4,0.09735180858357594,yesler
57,2019-01-24,5269.661999999999,24,541.968,3,0.10284682395189673,yesler
58,2019-01-25,5379.751789473683,24,465.6726023391818,4,0.08656023931259103,yesler
59,2019-01-26,5612.473999999999,24,382.99555555555577,4,0.06824005876117302,yesler
60,2019-01-29,5392.956315789473,24,551.7069473684212,3,0.10230139371853171,yesler
61,2019-01-30,5432.554,24,546.090888888889,2,0.10052194398599423,yesler
62,2019-01-31,5540.280000000001,24,496.51399999999995,3,0.08961893622704988,yesler
63,2019-02-01,5442.445421052632,24,442.6127631578949,3,0.08132608210378497,yesler
64,2019-02-02,6056.85347368421,24,488.12470175438625,5,0.08059047554562584,yesler
65,2019-02-05,6333.677,24,552.1072777777781,5,0.0871701032082593,yesler
66,2019-02-06,6239.671,24,609.9578333333333,3,0.09775480683730492,yesler
67,2019-02-07,5549.10552631579,24,626.4280789473685,3,0.11288811790956732,yesler
68,2019-02-08,5991.513842105263,24,278.2075994152048,5,0.04643360705605077,yesler
69,2019-02-09,6820.949842105263,24,690.1410789473686,4,0.10117961499836492,yesler
70,2019-07-10,4506.332,24,418.16966666666656,3,0.092796018284198,yesler
71,2019-07-11,4691.485368421052,24,379.3626959064329,4,0.08086195865811892,yesler
72,2019-07-12,4364.913,24,334.8916666666667,2,0.0767235605077734,yesler
73,2019-07-13,4455.133081871345,24,138.74542625081222,4,0.031142824176316915,yesler
74,2019-07-16,4780.241,24,303.7121666666668,3,0.06353490685232539,yesler
75,2019-07-17,4333.1449999999995,24,259.064888888889,2,0.059786803554667346,yesler
76,2019-07-18,4661.805000000001,24,213.5594999999998,1,0.04581047469810507,yesler
77,2019-07-19,4663.948315789475,24,422.955116959064,5,0.09068606432176332,yesler
78,2019-07-20,5025.839300409118,24,436.9043471654005,1,0.0869316189894562,yesler
79,2019-07-23,4517.687578947368,24,0.0,0,0.0,yesler
80,2019-07-24,4677.862736842106,24,520.9212105263158,3,0.11135880632486773,yesler
81,2019-07-25,4689.806169590644,24,317.58285120207927,4,0.0677176923134544,yesler
82,2019-07-26,4252.556789473685,24,303.8773801169588,4,0.07145757132959252,yesler
83,2019-07-27,4371.7119999999995,24,174.75022222222236,2,0.03997294932104914,yesler
84,2019-07-30,4361.460789473684,24,303.63886842105273,3,0.06961861703626462,yesler
85,2019-07-31,4248.1680000000015,24,344.8796666666664,4,0.08118315157655402,yesler
86,2019-08-01,4407.401666666667,24,255.13505555555548,3,0.05788786111444092,yesler
87,2019-08-02,4181.482368421052,24,281.50537719298256,3,0.06732190940680213,yesler
88,2019-08-03,4340.541999999999,24,173.74866666666708,3,0.040029255946991665,yesler
89,2019-08-06,4133.007368421051,24,253.846397660819,5,0.06141929472479912,yesler
90,2019-08-07,4107.920882352941,24,295.20251960784327,3,0.07186178314095396,yesler
91,2019-08-08,4293.673,24,324.09483333333344,3,0.0754819552707748,yesler
92,2019-08-09,4091.681894736842,24,313.0519122807018,3,0.0765093475823188,yesler
93,2019-08-10,4420.741,24,351.768388888889,5,0.07957226828915989,yesler
94,2019-08-13,4065.6144085330207,24,298.8605985778298,3,0.0735093318123266,yesler
95,2019-08-14,4386.578052631578,24,298.287657894737,3,0.06800007986083581,yesler
96,2019-08-15,4029.9500000000003,24,340.0164444444444,5,0.08437237296850938,yesler
97,2019-08-16,3754.416578947368,24,445.5982046783626,4,0.11868640448079838,yesler
98,2019-08-17,4069.437000000001,24,479.5876666666667,6,0.1178511097890609,yesler
99,2019-08-20,4365.251388244623,24,364.430169667735,2,0.08348434883936469,yesler
100,2019-08-21,4479.831,24,393.78250000000014,3,0.08790119537991503,yesler
101,2019-08-22,4310.932,24,311.57833333333343,3,0.07227632756288743,yesler
102,2019-08-23,4023.1479473684203,24,515.0291228070178,4,0.12801645118318436,yesler
103,2019-08-24,4679.428526315789,24,575.752269005848,5,0.12303901336840156,yesler
104,2019-08-27,4448.878473684211,24,337.3197602339181,4,0.07582130243143648,yesler
105,2019-08-28,4360.088,24,413.37566666666675,3,0.09480901914517935,yesler
106,2019-08-29,4428.393627118644,24,271.139395480226,3,0.06122748299063112,yesler
107,2019-08-30,4611.9604488603145,24,237.58995012663175,2,0.051516042420819946,yesler
108,2019-08-31,4567.18294736842,24,357.97540350877216,4,0.07837991331506332,yesler
109,2019-09-03,4415.8640000000005,24,386.99544444444444,2,0.08763753694507902,yesler
110,2019-09-04,4110.926,24,326.8046666666667,3,0.0794966065228775,yesler
111,2019-09-05,4421.526,24,257.8386666666668,4,0.05831440698678846,yesler
112,2019-09-06,4037.737330954505,24,396.90477817424915,3,0.09829881085415292,yesler
113,2019-09-07,4684.2266315789475,24,355.06774853801176,4,0.075800719406765,yesler
114,2019-09-10,4381.111684210526,24,444.4304035087721,3,0.10144238164721844,yesler
115,2019-09-11,4524.589842105263,24,282.7224883040936,3,0.062485771787116194,yesler
116,2019-09-12,4471.804052631579,24,514.5653245614037,3,0.11506884436463422,yesler
117,2019-09-13,4211.556305084745,24,442.8585988700568,4,0.10515319439879733,yesler
118,2019-09-14,4979.431105263156,24,348.0846929824568,5,0.06990451029928668,yesler
119,2019-09-17,4596.160315789473,24,388.13904093567277,4,0.08444854275475874,yesler
120,2019-09-18,4221.205885714286,24,516.3066857142858,3,0.12231260442936667,yesler
121,2019-09-19,4685.980684210525,24,468.25621929824575,3,0.0999270485420568,yesler
122,2019-09-20,4183.018157894737,24,341.1784093567252,4,0.08156273687524133,yesler
123,2019-09-21,4875.600842105263,24,247.30714619883042,4,0.05072341937082041,yesler
124,2019-09-24,4585.381789473686,24,340.6942690058478,4,0.07430008768036586,yesler
125,2019-09-25,4916.211210526315,24,439.23846491228096,3,0.08934491341051586,yesler
126,2019-09-26,4571.654578947368,24,358.3105701754388,3,0.07837656235566696,yesler
127,2019-09-27,4811.186584795322,24,280.1154256010395,4,0.05822169243784507,yesler
128,2019-09-28,5067.878894736841,24,501.3070350877198,6,0.09891851117601559,yesler
129,2019-10-01,5391.34,24,471.37922222222227,2,0.08743266464779113,yesler
130,2019-10-02,4919.551052631579,24,576.196485380117,4,0.11712379426815712,yesler
131,2019-10-03,4826.79247368421,24,437.0964502923979,4,0.09055629647958938,yesler
132,2019-10-04,4471.831315789474,24,544.4067807017545,3,0.12174134985358745,yesler
133,2019-10-05,5034.974736842106,24,432.43745029239767,8,0.08588671699346379,yesler
134,2019-10-08,4986.239368421053,24,441.961807017544,4,0.08863629969643758,yesler
135,2019-10-09,5098.760999999999,24,410.72350000000023,3,0.08055358939161893,yesler
136,2019-10-10,4875.809631578947,24,537.7300614035088,3,0.11028528634933071,yesler
137,2019-10-11,5057.876,24,406.86666666666673,3,0.08044219879385472,yesler
138,2019-10-12,5330.083052631579,24,698.8003742690058,5,0.13110496916628583,yesler
139,2019-10-15,4560.043000000001,24,551.0828333333333,3,0.12085035894032868,yesler
140,2019-10-16,4914.631947368422,24,481.80993859649124,3,0.09803581300823151,yesler
141,2019-10-17,4545.809736842105,24,452.26104385964925,3,0.0994896553180044,yesler
142,2019-10-18,4298.394842105264,24,461.7034327485379,5,0.1074129878032343,yesler
143,2019-10-19,4672.581620689655,24,601.8687931034484,6,0.1288086205789199,yesler
144,2019-10-22,4797.815157894737,24,450.39914035087725,3,0.0938758842365471,yesler
145,2019-10-23,5146.994578947369,24,375.4434269005848,4,0.07294420484456157,yesler
146,2019-10-24,5040.598526315789,24,490.24499415204696,4,0.09725928212544446,yesler
147,2019-10-25,4346.332842105263,24,362.83303508771934,3,0.08348026906102557,yesler
148,2019-10-26,5460.161947368421,24,547.163695906433,4,0.10021015881592009,yesler
149,2019-10-29,4991.96447368421,24,327.3799210526317,3,0.06558138039211968,yesler
150,2019-10-30,4751.002736842105,24,414.38161403508775,4,0.08721982221178823,yesler
151,2019-10-31,4793.942263157895,24,675.4124970760233,4,0.14088874250043878,yesler
152,2019-11-01,4659.441000000001,24,354.9486666666666,4,0.07617837991009363,yesler
153,2019-11-02,5125.778210526317,24,575.4857192982455,5,0.11227284827041989,yesler
154,2019-11-05,4640.727222222222,24,526.590462962963,3,0.11347153964175556,yesler
155,2019-11-06,4386.102789473684,24,684.8634912280703,4,0.156143967458239,yesler
156,2019-11-07,4543.500999999999,24,590.2191111111111,4,0.12990403460043504,yesler
157,2019-11-08,4541.8915789473685,24,610.0707602339183,4,0.1343208550071353,yesler
158,2019-11-09,4779.1178947368435,24,716.0517017543859,6,0.1498292608648472,yesler
159,2019-11-12,4719.368105263156,24,359.71341520467877,1,0.0762206734421749,yesler
160,2019-11-13,4463.1669999999995,24,508.19983333333363,3,0.11386529639902199,yesler
161,2019-11-14,4855.2880000000005,24,422.245888888889,5,0.08696618797667387,yesler
162,2019-11-15,5005.9259999999995,24,504.73200000000014,3,0.10082689995816961,yesler
163,2019-11-16,5080.596210526315,24,411.19886549707644,4,0.08093515966593201,yesler
164,2019-11-19,4585.6883157894745,24,415.78461403508766,3,0.09067005548620807,yesler
165,2019-11-20,4790.957,24,310.2146111111112,1,0.06475003034072549,yesler
166,2019-11-21,4639.157049094096,24,439.2912113124233,4,0.09469203276879906,yesler
167,2019-11-22,5020.232684210527,24,323.50355263157877,3,0.06443995188690191,yesler
168,2019-11-23,4993.7041052631575,24,529.5750643274857,3,0.10604854696323227,yesler
169,2019-11-26,5114.355210526316,24,224.15067543859652,3,0.043827748799545985,yesler
170,2019-11-27,4318.460999999999,24,340.23850000000033,5,0.07878697989862601,yesler
171,2019-11-29,4140.617526315789,24,350.76707894736836,3,0.08471371159448081,yesler
172,2019-11-30,4939.308368421053,24,290.53177485380104,3,0.05882033539579858,yesler
173,2019-12-03,5068.296631578947,24,402.7244912280703,4,0.07945953453450649,yesler
174,2019-12-04,4800.638000000001,24,460.10266666666666,3,0.09584198322528518,yesler
175,2019-12-05,4505.692421052631,24,560.6192631578947,3,0.12442466346314013,yesler
176,2019-12-06,4462.846263157893,24,417.64538596491263,4,0.09358274099932545,yesler
177,2019-12-07,5150.589520467836,24,253.5647153996103,6,0.049230231683572136,yesler
178,2019-12-10,4748.151473684211,24,270.70042105263167,3,0.05701174921502418,yesler
179,2019-12-11,4321.326000000001,24,380.65899999999993,3,0.0880884709924685,yesler
180,2019-12-12,4708.918421052632,24,409.6451052631579,4,0.08699345977872894,yesler
181,2019-12-13,4554.539036682616,24,310.37874038631935,2,0.06814712485423982,yesler
182,2019-12-14,4564.391578947369,24,473.0689005847948,6,0.10364336459798064,yesler
183,2019-12-17,4373.113578947367,24,458.9185263157897,3,0.10494091178538609,yesler
184,2019-12-18,4220.625210526316,24,382.12828654970775,4,0.0905383130434498,yesler
185,2019-12-19,4681.030999999999,24,422.0818888888892,4,0.0901685737370441,yesler
186,2019-12-20,4082.5858421052644,24,233.83154385964892,4,0.05727535265714564,yesler
187,2019-12-21,4455.870868925186,24,396.0433624610698,4,0.08888124770918251,yesler
188,2019-12-24,3875.280631578947,24,321.409157894737,5,0.0829382923331108,yesler
189,2019-12-26,3341.527631578948,24,198.39645614035086,4,0.05937298086821567,yesler
190,2019-12-27,3718.3104736842106,24,197.60756140350884,1,0.053144449018457975,yesler
191,2019-12-28,4116.8915789473685,24,523.4585847953219,5,0.1271489848001202,yesler
192,2019-12-31,4889.7970000000005,24,171.7730555555554,2,0.03512887253919854,yesler
193,2020-01-02,4582.829789473684,24,209.03803508771935,3,0.04561330983050242,yesler
194,2020-01-03,4184.592000000001,24,319.3206666666668,4,0.07630867397984481,yesler
195,2020-01-04,5048.797306253654,24,717.5045645821156,6,0.14211395725738168,yesler
196,2020-01-07,5010.882042818912,24,294.88799286351474,3,0.058849517977801594,yesler
197,2020-01-08,4852.5048421052625,24,301.40359064327515,4,0.06211299121805946,yesler
198,2020-01-09,4652.389684210526,24,466.3806257309944,4,0.1002453915917268,yesler
199,2020-01-10,4746.379631578946,24,365.1256754385968,3,0.07692719583771113,yesler
200,2020-01-11,4741.135631578947,24,294.85519005847954,7,0.06219083632506912,yesler
201,2020-01-14,4997.869263157895,24,258.98738596491233,4,0.051819559962093045,yesler
202,2020-01-15,5183.143210526316,24,339.9183976608188,4,0.06558151759544036,yesler
203,2020-01-16,4695.875736842107,24,266.4310584795321,1,0.056737246343469536,yesler
204,2020-01-17,4638.612105263157,24,652.6453099415206,4,0.1406984018346787,yesler
205,2020-01-18,5160.286578947369,24,665.8880614035088,5,0.12904090716979932,yesler
206,2020-01-21,5059.185999999999,24,525.3254444444448,4,0.10383596184138019,yesler
207,2020-01-22,4926.8972325845425,24,359.94326410401976,4,0.07305678343024853,yesler
208,2020-01-23,4589.365210526315,24,460.0650643274854,4,0.10024590400264188,yesler
209,2020-01-24,4738.697,24,416.7032222222223,4,0.08793624539028815,yesler
210,2020-01-25,5388.788210526317,24,682.7292280701752,8,0.12669438868214378,yesler
211,2020-01-28,4514.5599999999995,24,386.3563333333335,3,0.08558006391172863,yesler
212,2020-01-29,4473.321473684211,24,310.6581754385964,5,0.06944687013132089,yesler
213,2020-01-30,4995.464999999998,24,251.0328333333339,5,0.050252145362510596,yesler
214,2020-01-31,4543.846368421052,24,250.86036257309954,4,0.055208812585860245,yesler
215,2020-02-01,4977.915631578947,24,355.91844736842137,4,0.0714994937058681,yesler
