,dates,hour_pt,value,timestep_sum,peak_volumes,peak_hours,peak_norm,site
207,2015-02-17,276,2690.0000000000005,24,870.0,7,0.3234200743494423,stream
208,2015-02-18,276,2780.0,24,830.0,8,0.29856115107913667,stream
209,2015-02-19,276,2840.0,24,949.9999999999999,8,0.33450704225352107,stream
210,2015-02-20,276,2420.0000000000005,24,860.0,8,0.3553719008264462,stream
211,2015-02-24,276,2879.9999999999995,24,910.0,8,0.31597222222222227,stream
212,2015-02-25,276,2869.9999999999995,24,930.0,8,0.32404181184668995,stream
213,2015-02-26,276,2780.0,24,900.0,7,0.3237410071942446,stream
214,2015-02-27,276,2500.0000000000005,24,830.0,8,0.33199999999999996,stream
215,2015-02-28,276,2659.9999999999995,24,679.9999999999999,10,0.2556390977443609,stream
216,2015-03-03,276,3019.9999999999995,24,950.0,7,0.3145695364238411,stream
217,2015-03-04,276,2679.9999999999995,24,850.0000000000001,8,0.3171641791044777,stream
218,2015-03-05,276,2470.000000000001,24,840.0000000000001,8,0.34008097165991896,stream
219,2015-03-06,276,2489.999999999999,24,900.0,7,0.36144578313253023,stream
220,2015-03-07,276,3205.0000000000005,24,870.0,13,0.27145085803432134,stream
221,2015-03-10,276,2800.0000000000005,24,760.0000000000001,7,0.2714285714285714,stream
222,2015-03-11,276,2870.0,24,900.0,8,0.313588850174216,stream
223,2015-03-12,276,2900.0000000000005,24,649.9999999999999,8,0.22413793103448268,stream
224,2015-03-13,276,2960.0000000000005,24,859.9999999999999,8,0.29054054054054046,stream
225,2015-03-14,276,3190.0,24,910.0000000000001,12,0.28526645768025083,stream
226,2015-03-17,276,3130.0,24,960.0,8,0.30670926517571884,stream
227,2015-03-18,276,2930.0,24,859.9999999999999,8,0.2935153583617747,stream
228,2015-03-19,276,2980.0,24,979.9999999999999,8,0.32885906040268453,stream
229,2015-03-20,276,2850.0,24,909.9999999999999,8,0.319298245614035,stream
230,2015-03-21,276,3120.0,24,700.0000000000001,10,0.2243589743589744,stream
231,2015-03-24,276,3029.9999999999995,24,890.0,7,0.2937293729372938,stream
232,2015-03-25,276,3159.9999999999995,24,1040.0,8,0.32911392405063294,stream
233,2015-03-26,276,2859.9999999999995,24,960.0,7,0.33566433566433573,stream
234,2015-03-27,276,2550.0,24,910.0,8,0.3568627450980392,stream
235,2015-03-28,276,3210.0,24,740.0,12,0.23052959501557632,stream
236,2015-03-31,276,2659.9999999999995,24,910.0000000000001,8,0.3421052631578948,stream
237,2015-04-01,276,2899.9999999999995,24,840.0000000000001,8,0.2896551724137932,stream
238,2015-04-02,276,3240.0000000000005,24,890.0,8,0.27469135802469136,stream
239,2015-04-03,276,2959.9999999999995,24,969.9999999999999,8,0.3277027027027027,stream
240,2015-04-07,276,2960.0,24,940.0000000000001,8,0.3175675675675676,stream
241,2015-04-08,276,2820.0,24,820.0000000000001,7,0.29078014184397166,stream
242,2015-04-09,276,2739.9999999999995,24,910.0000000000001,8,0.332116788321168,stream
243,2015-04-10,276,2620.0000000000005,24,939.9999999999999,8,0.3587786259541984,stream
244,2015-04-11,276,2850.0000000000005,24,709.9999999999999,10,0.2491228070175438,stream
245,2015-04-14,276,2920.0000000000005,24,840.0000000000001,8,0.2876712328767123,stream
246,2015-04-15,276,2860.0,24,860.0000000000001,8,0.3006993006993008,stream
247,2015-04-18,276,2940.0,24,660.0,10,0.22448979591836735,stream
248,2015-04-21,276,2699.9999999999995,24,760.0,8,0.2814814814814815,stream
249,2015-04-22,276,2780.0,24,870.0,8,0.3129496402877698,stream
250,2015-04-23,276,2630.0,24,750.0,7,0.28517110266159695,stream
251,2015-04-24,276,2720.0,24,840.0000000000001,8,0.3088235294117647,stream
252,2015-04-25,276,3150.0,24,820.0000000000001,10,0.26031746031746034,stream
253,2015-04-28,276,2820.0,24,730.0,8,0.25886524822695034,stream
254,2015-04-29,276,2760.0000000000005,24,840.0,8,0.3043478260869565,stream
255,2015-04-30,276,2870.0,24,779.9999999999999,8,0.2717770034843205,stream
256,2015-05-01,276,2780.0,24,880.0000000000001,8,0.3165467625899281,stream
257,2015-05-02,276,2869.9999999999995,24,829.9999999999999,9,0.289198606271777,stream
258,2015-05-05,276,2910.0,24,770.0,8,0.2646048109965636,stream
259,2015-05-06,276,2899.9999999999995,24,850.0000000000001,8,0.2931034482758621,stream
260,2015-05-07,276,2790.0,24,760.0000000000001,7,0.2724014336917563,stream
261,2015-05-08,276,2500.0000000000005,24,870.0,7,0.348,stream
262,2015-05-09,276,3040.0000000000005,24,859.9999999999999,11,0.2828947368421052,stream
263,2015-05-12,276,2900.0,24,750.0,8,0.2586206896551724,stream
264,2015-05-13,276,2960.0,24,850.0,8,0.2871621621621621,stream
265,2015-05-14,276,2880.0000000000005,24,840.0,7,0.29166666666666663,stream
266,2015-05-15,276,2640.0,24,830.0,8,0.3143939393939394,stream
267,2015-05-16,276,3169.999999999999,24,790.0000000000001,10,0.24921135646687706,stream
268,2015-05-26,276,2990.0,24,809.9999999999999,8,0.27090301003344475,stream
269,2015-05-27,276,3110.0,24,820.0000000000001,8,0.2636655948553055,stream
270,2015-05-28,276,2940.0,24,890.0000000000001,7,0.3027210884353742,stream
271,2015-05-29,276,2749.9999999999995,24,910.0000000000001,7,0.330909090909091,stream
272,2015-05-30,276,3029.9999999999995,24,810.0000000000001,10,0.2673267326732674,stream
273,2015-06-02,276,2860.0,24,890.0,8,0.3111888111888112,stream
274,2015-06-03,276,2900.0,24,770.0,8,0.2655172413793103,stream
275,2015-06-04,276,2729.9999999999995,24,830.0,8,0.3040293040293041,stream
276,2015-06-05,276,2510.0,24,940.0000000000001,7,0.3745019920318725,stream
277,2015-06-06,276,2980.000000000001,24,800.0,11,0.2684563758389261,stream
278,2015-06-09,276,2759.9999999999995,24,860.0,8,0.3115942028985508,stream
279,2015-06-10,276,2730.0,24,780.0,7,0.2857142857142857,stream
280,2015-06-11,276,2660.0,24,839.9999999999999,8,0.31578947368421045,stream
281,2015-06-12,276,2320.0,24,700.0,8,0.3017241379310345,stream
282,2015-06-13,276,2730.0000000000005,24,630.0,9,0.23076923076923073,stream
283,2015-06-16,276,2580.0,24,780.0,7,0.3023255813953488,stream
284,2015-06-17,276,2520.0,24,740.0,7,0.29365079365079366,stream
285,2015-06-18,276,2710.0,24,829.9999999999999,8,0.3062730627306273,stream
286,2015-06-19,276,2699.9999999999995,24,870.0,8,0.3222222222222223,stream
287,2015-06-20,276,2990.0,24,780.0,10,0.2608695652173913,stream
288,2015-06-23,276,2520.0,24,810.0,8,0.32142857142857145,stream
289,2015-06-24,276,2910.0,24,850.0,8,0.29209621993127144,stream
290,2015-06-25,276,2740.0000000000005,24,829.9999999999999,7,0.30291970802919704,stream
291,2015-06-26,276,2500.0000000000005,24,750.0000000000001,8,0.3,stream
292,2015-06-27,276,2520.0,24,590.0,13,0.23412698412698413,stream
293,2015-06-30,276,2620.0000000000005,24,820.0,8,0.3129770992366412,stream
294,2015-07-01,276,2640.0,24,850.0,8,0.32196969696969696,stream
295,2015-07-02,276,2250.0,24,660.0000000000001,8,0.2933333333333334,stream
296,2015-07-07,276,2560.0,24,750.0,8,0.29296875,stream
297,2015-07-08,276,2380.000000000001,24,730.0,8,0.30672268907563016,stream
298,2015-07-11,276,2170.0,24,550.0000000000001,11,0.25345622119815675,stream
299,2015-07-14,276,2329.999999999999,24,670.0000000000001,8,0.2875536480686696,stream
300,2015-07-15,276,2380.0,24,630.0,8,0.2647058823529412,stream
301,2015-07-16,276,2499.9999999999995,24,689.9999999999999,8,0.276,stream
302,2015-07-17,276,2450.0000000000005,24,780.0000000000001,8,0.3183673469387755,stream
303,2015-07-18,276,2520.0000000000005,24,510.0,10,0.20238095238095236,stream
304,2015-07-21,276,2459.9999999999995,24,709.9999999999999,8,0.2886178861788618,stream
305,2015-07-22,276,2540.0,24,720.0,7,0.28346456692913385,stream
306,2015-07-23,276,2370.0000000000005,24,690.0,8,0.29113924050632906,stream
307,2015-07-24,276,2409.9999999999995,24,760.0,8,0.31535269709543573,stream
308,2015-07-25,276,2329.999999999999,24,570.0,9,0.2446351931330473,stream
309,2015-07-28,276,2509.9999999999995,24,780.0,8,0.31075697211155384,stream
310,2015-07-29,276,2389.9999999999995,24,700.0000000000001,8,0.29288702928870297,stream
311,2015-07-30,276,2749.999999999999,24,780.0,8,0.2836363636363637,stream
